id_acident	data	hora	tipo_acide	cadloga	cadlogb	x	y
D011500369	22/01/2015	955	CO	6897	NULL	-46.684979	-23.581141
D011500370	22/01/2015	1230	SI	16919	NULL	-46.688497	-23.56992
D011500371	10/01/2015	1500	AT	6897	NULL	-46.686801	-23.577042
D011500372	14/01/2015	1500	AT	14282	NULL	-46.685683	-23.566405
D011500373	15/01/2015	1650	CT	13014	NULL	-46.701898	-23.6181
D011500374	16/01/2015	430	CH	16017	NULL	-46.699644	-23.558014
D011500375	16/01/2015	500	CO	7257	NULL	-46.709204	-23.553747
D011500376	16/01/2015	430	AT	18813	NULL	-46.681634	-23.559953
D011500377	16/01/2015	915	CO	7086	NULL	-46.698146	-23.563925
D011500378	16/01/2015	1400	CO	17985	NULL	-46.706615	-23.556476
D011500379	16/01/2015	950	CF	12273	8839	-46.687462	-23.558463
D011500380	15/01/2015	2040	CT	16919	NULL	-46.680143	-23.565277
D011500381	21/01/2015	2340	SI	2149	2271	-46.673937	-23.55292
D011500382	23/01/2015	1917	QM	16919	NULL	-46.672033	-23.560713
D011500383	25/01/2015	1900	CO	16017	NULL	-46.693011	-23.561335
D011500384	25/01/2015	23	SI	18813	NULL	-46.678933	-23.558304
D011500385	28/01/2015	720	CO	16919	6897	-46.690645	-23.571054
D011500386	29/01/2015	1710	SI	2149	18813	-46.694909	-23.567559
D011500387	31/01/2015	600	CT	98799	NULL	-46.689038	-23.570027
D011500389	01/01/2015	1042	QM	4933	NULL	-46.68427	-23.581275
D011500390	06/01/2015	1145	CT	8889	NULL	-46.695728	-23.575867
D011500391	06/01/2015	1858	CO	4933	NULL	-46.688133	-23.584605
D011500392	09/01/2015	2100	CO	2959	999	-46.671349	-23.586936
D011500393	09/01/2015	36	CO	5105	10556	-46.679573	-23.585984
D011500394	09/01/2015	50	OU	1374	NULL	-46.692938	-23.580333
D011500395	09/01/2015	2041	CH	16919	NULL	-46.686998	-23.568918
D011500396	09/01/2015	1700	CO	2476	13898	-46.679291	-23.594002
D011500397	17/01/2015	1100	CO	14804	4933	-46.683414	-23.580324
D011500398	17/01/2015	1350	CT	17003	7022	-46.663971	-23.586437
D011500399	15/01/2015	1320	CO	14804	8225	-46.670741	-23.576653
D011500400	20/01/2015	2200	CO	6238	NULL	-46.728576	-23.548753
D011500401	23/01/2015	2100	CT	8889	NULL	-46.693149	-23.580271
D011500402	24/01/2015	2249	CO	999	NULL	-46.672451	-23.591312
D011500403	31/01/2015	200	CL	16985	12326	-46.67295	-23.586098
D011500404	05/01/2015	1500	CO	4248	NULL	-46.672801	-23.543815
D011500405	02/01/2015	1640	QD	16463	NULL	-46.691094	-23.546026
D011500406	07/01/2015	930	CT	4561	18908	-46.671635	-23.515458
D011500407	08/01/2015	1440	CT	7491	NULL	-46.664932	-23.531006
D011500408	12/01/2015	330	CH	4561	NULL	-46.663066	-23.516563
D011500409	07/01/2015	1725	QM	29772	NULL	-46.739545	-23.518212
D011500410	07/01/2015	1130	CT	7491	NULL	-46.669629	-23.528366
D011500412	13/01/2015	1530	CT	2287	NULL	-46.666083	-23.544854
D011500413	19/01/2015	1222	CH	4867	NULL	-46.665279	-23.543903
D011500414	12/01/2015	1010	QM	4561	NULL	-46.66862	-23.51587
D011500415	20/01/2015	1850	CO	18519	NULL	-46.676503	-23.543999
D011500416	21/01/2015	1551	CO	61	6471	-46.659269	-23.52258
D011500417	16/01/2015	1210	SI	18519	19927	-46.675228	-23.539936
D011500418	30/01/2015	1030	AT	1942	NULL	-46.678202	-23.534592
D011500419	20/01/2015	1600	SI	10436	18519	-46.674153	-23.535129
D011500420	27/01/2015	1400	QF	7491	NULL	-46.664524	-23.531232
D011500421	22/01/2015	1715	CO	1475	NULL	-46.673656	-23.527101
D011500422	30/01/2015	1715	CO	8615	NULL	-46.68303	-23.549573
D011500423	02/01/2015	1625	CH	28829	28831	-46.736499	-23.508685
D011500424	07/01/2015	1030	CO	13986	NULL	-46.759693	-23.505681
D011500425	07/01/2015	1500	CO	25363	NULL	-46.721183	-23.508498
D011500426	07/01/2015	1850	CO	33234	21481	-46.746065	-23.51814
D011500427	08/01/2015	1752	CO	14350	NULL	-46.750039	-23.489129
D011500428	12/01/2015	1700	CO	310	NULL	-46.740856	-23.483953
D011500429	07/01/2015	2030	CP	3	NULL	-46.765646	-23.680901
D011500430	15/01/2015	840	CO	33234	NULL	-46.747858	-23.520147
D011500431	04/01/2015	1200	AT	14350	NULL	-46.734524	-23.48763
D011500432	07/01/2015	1800	CO	14350	NULL	-46.758401	-23.504555
D011500433	21/01/2015	1930	CO	1232	NULL	-46.73667	-23.495537
D011500434	23/01/2015	10	CO	1429	NULL	-46.795639	-23.420417
D011500435	14/01/2015	1500	AT	36741	NULL	-46.757091	-23.464151
D011500436	29/01/2015	1206	CO	35449	NULL	-46.723926	-23.504008
D011500437	17/01/2015	1200	CT	1429	NULL	-46.795622	-23.420223
D011500438	30/01/2015	1800	CO	13291	NULL	-46.747605	-23.479477
D011500439	26/01/2015	810	CO	64133	61982	-46.754074	-23.486543
D011500440	02/01/2015	1600	CO	14267	855	-46.705809	-23.580123
D011500441	06/01/2015	1800	CO	7500	NULL	-46.726486	-23.587551
D011500442	08/01/2015	1036	CT	7500	8918	-46.730469	-23.59085
D011500443	08/01/2015	914	CT	18470	NULL	-46.746755	-23.596958
D011500444	09/01/2015	617	SI	7500	NULL	-46.705023	-23.572747
D011500445	06/01/2015	146	QM	3467	NULL	-46.692976	-23.589357
D011500447	09/01/2015	1000	CO	14267	NULL	-46.694743	-23.6196
D011500448	12/01/2015	1728	QM	12502	NULL	-46.704349	-23.568377
D011500449	07/01/2015	2250	SI	8000	NULL	-46.719057	-23.596803
D011500450	08/01/2015	1500	CO	486	NULL	-46.704289	-23.616552
D011500451	08/01/2015	1800	SI	22169	NULL	-46.721382	-23.60773
D011500452	10/01/2015	2201	CT	7500	NULL	-46.737002	-23.594223
D011500453	19/01/2015	1140	SI	569	NULL	-46.693464	-23.590292
D011500454	19/01/2015	1330	CO	8000	19830	-46.725254	-23.605786
D011500455	21/01/2015	1044	CO	19461	NULL	-46.700189	-23.584835
D011500456	22/01/2015	830	CO	14483	74885	-46.70575	-23.616683
D011500457	13/01/2015	1945	CO	13014	NULL	-46.701949	-23.618331
D011500458	21/01/2015	845	CO	11905	NULL	-46.700747	-23.580264
D011500459	27/01/2015	1040	OU	16337	NULL	-46.731803	-23.58714
D011500460	15/01/2015	307	CL	14267	NULL	-46.706688	-23.575619
D011500461	28/01/2015	630	SI	7500	NULL	-46.745244	-23.603909
D011500462	14/01/2015	400	CO	6819	NULL	-46.690935	-23.571203
D011500463	25/01/2015	330	CO	14267	NULL	-46.70772	-23.617305
D011500464	24/01/2015	1530	CO	7500	NULL	-46.721746	-23.585543
D011500465	26/01/2015	1857	CL	16337	NULL	-46.713788	-23.576182
D011500466	27/01/2015	1755	CO	12502	44657	-46.698986	-23.604947
D011500467	31/01/2015	1415	CT	12502	NULL	-46.704349	-23.568377
D011500468	31/01/2015	2130	CO	13014	NULL	-46.701887	-23.61805
D011500469	02/01/2015	2313	CH	16339	NULL	-46.77808	-23.636495
D011500470	03/01/2015	1120	AT	67351	NULL	-46.758029	-23.635323
D011500471	04/01/2015	738	CH	46544	NULL	-46.747071	-23.6413
D011500472	07/01/2015	1730	CT	46544	NULL	-46.737107	-23.640699
D011500473	11/01/2015	500	SI	46544	NULL	-46.739139	-23.637742
D011500474	10/01/2015	1630	CO	9529	NULL	-46.751198	-23.649431
D011500475	19/01/2015	545	AT	46544	NULL	-46.738625	-23.637628
D011500476	13/01/2015	1800	QM	5914	NULL	-46.755387	-23.627428
D011500477	10/01/2015	450	CO	9529	NULL	-46.776227	-23.659809
D011500478	14/01/2015	1630	AT	72163	NULL	-46.77329	-23.64613
D011500479	19/01/2015	1430	CL	16339	NULL	-46.779092	-23.650538
D011500480	15/01/2015	1020	CT	34682	NULL	-46.755181	-23.648542
D011500481	17/01/2015	1628	CO	70216	NULL	-46.751177	-23.642775
D011500482	19/01/2015	1732	CO	9529	NULL	-46.745192	-23.644602
D011500483	19/01/2015	1040	CO	74170	NULL	-46.760668	-23.640678
D011500484	19/01/2015	2225	AT	9529	NULL	-46.740361	-23.642252
D011500485	23/01/2015	105	CL	9529	NULL	-46.758523	-23.652679
D011500486	28/01/2015	1130	AT	9529	NULL	-46.766085	-23.659128
D011500487	23/01/2015	2135	AT	9529	NULL	-46.767965	-23.660701
D011500488	24/01/2015	1240	CT	9529	NULL	-46.758554	-23.652717
D011500489	27/01/2015	124	SI	12028	NULL	-46.76341	-23.62546
D011500490	27/01/2015	2000	AT	3079	NULL	-46.738947	-23.642231
D011500491	27/01/2015	2300	CO	75464	NULL	-46.749515	-23.639493
D011500492	28/01/2015	1100	AT	9529	NULL	-46.766085	-23.659128
D011500493	30/01/2015	315	AT	5174	NULL	-46.755541	-23.622764
D011500494	30/01/2015	1950	CT	34682	NULL	-46.763673	-23.647471
D011500495	25/01/2015	2315	CT	9529	NULL	-46.754941	-23.649313
D011500497	04/01/2015	1600	CO	99432	NULL	-46.792148	-23.435806
D011500498	05/01/2015	2230	CO	70982	NULL	-46.736411	-23.405219
D011500499	07/01/2015	1420	CT	46890	NULL	-46.750209	-23.450042
D011500500	12/01/2015	1340	CT	98963	NULL	-46.737208	-23.416606
D011500501	09/01/2015	2250	AT	46890	NULL	-46.748433	-23.443425
D011500502	15/01/2015	1400	CF	30653	NULL	-46.741511	-23.454347
D011500503	16/01/2015	1330	CL	98963	NULL	-46.752358	-23.427751
D011500504	11/01/2015	800	CH	16838	7153	-46.735011	-23.405158
D011500505	20/01/2015	750	CL	99432	NULL	-46.793272	-23.437937
D011500506	21/01/2015	511	CF	27362	NULL	-46.74621	-23.400379
D011500507	26/01/2015	1000	CO	28027	NULL	-46.746169	-23.441895
D011500508	26/01/2015	515	CH	73197	NULL	-46.767052	-23.401978
D011500509	27/01/2015	1819	CT	98963	NULL	-46.746287	-23.421364
D011500510	29/01/2015	1620	CT	29772	NULL	-46.63475	-23.518066
D011500511	31/01/2015	750	CO	1429	NULL	-46.754131	-23.504758
D011500512	06/01/2015	2020	CO	16878	NULL	-46.762215	-23.585575
D011500513	13/01/2015	1240	CO	2172	NULL	-46.742543	-23.584628
D011500514	08/01/2015	1200	CT	14700	NULL	-46.772731	-23.582664
D011500515	09/01/2015	1001	CL	3376	NULL	-46.749024	-23.534063
D011500516	15/01/2015	700	CO	3376	NULL	-46.752814	-23.533545
D011500517	15/01/2015	1045	SI	16878	NULL	-46.762215	-23.585575
D011500518	09/01/2015	1824	AT	17162	NULL	-46.755628	-23.568223
D011500519	19/01/2015	1450	CO	2536	NULL	-46.739788	-23.58349
D011500520	22/01/2015	1050	SI	16878	NULL	-46.762215	-23.585575
D011500521	23/01/2015	1011	CO	16878	NULL	-46.762215	-23.585575
D011500522	17/01/2015	1130	CO	17162	NULL	-46.756717	-23.569236
D011500523	28/01/2015	1049	SI	5309	NULL	-46.731243	-23.57366
D011500524	12/01/2015	2000	CO	14066	17951	-46.742335	-23.58069
D011500525	27/01/2015	520	CO	16878	NULL	-46.761575	-23.58582
D011500526	14/01/2015	2250	CO	3937	7809	-46.708777	-23.569743
D011500527	15/01/2015	1030	CL	16878	NULL	-46.761575	-23.58582
D011500528	29/01/2015	620	CO	3376	NULL	-46.749024	-23.534063
D011500529	30/01/2015	630	CO	3376	NULL	-46.749024	-23.534063
D011500530	24/01/2015	100	CO	17162	NULL	-46.759849	-23.571276
D011500531	24/01/2015	1930	SI	2172	NULL	-46.739871	-23.58467
D011500532	25/01/2015	2200	AT	17162	NULL	-46.760204	-23.571915
D011500533	27/01/2015	2020	CO	16878	NULL	-46.763066	-23.585674
D011500534	30/01/2015	2040	AT	29772	NULL	-46.603329	-23.522545
D011500535	22/01/2015	1430	CO	7926	NULL	-46.701859	-23.572115
D011500536	12/01/2015	900	CO	42304	5309	-46.729555	-23.574996
D011500537	06/01/2015	800	CO	8603	NULL	-46.770876	-23.589794
D011500538	09/01/2015	907	CF	8603	NULL	-46.774941	-23.591624
D011500539	12/01/2015	815	SI	16878	NULL	-46.715106	-23.573999
D011500540	15/01/2015	1130	AT	1976	NULL	-46.61587	-23.617829
D011500541	12/01/2015	2230	CL	16878	NULL	-46.715106	-23.573999
D011500542	19/01/2015	800	CO	16878	NULL	-46.715106	-23.573999
D011500543	19/01/2015	702	CO	16878	NULL	-46.715106	-23.573999
D011500544	23/01/2015	2330	CH	3732	NULL	-46.777415	-23.580419
D011500545	15/01/2015	2330	SI	16878	NULL	-46.715336	-23.574177
D011500546	22/01/2015	1530	CO	75476	76368	-46.766347	-23.596768
D011500547	18/01/2015	2110	CT	16878	NULL	-46.781202	-23.583604
D011500548	31/01/2015	1500	CL	16878	NULL	-46.713257	-23.573407
D011500549	03/01/2015	2130	CL	16838	NULL	-46.709971	-23.507186
D011500550	08/01/2015	1800	CO	16838	NULL	-46.727063	-23.473184
D011500551	11/01/2015	1140	AT	16838	NULL	-46.731944	-23.49272
D011500552	17/01/2015	1340	CO	13812	13384	-46.710246	-23.495425
D011500553	19/01/2015	1400	AT	15626	NULL	-46.711586	-23.49764
D011500554	27/01/2015	953	CO	16838	NULL	-46.71914	-23.457416
D011500555	03/01/2015	730	QM	9710	NULL	-46.731474	-23.613986
D011500556	05/01/2015	850	CH	63063	NULL	-46.733747	-23.618417
D011500557	05/01/2015	2100	CO	99498	NULL	-46.736845	-23.641437
D011500558	16/01/2015	640	CL	13014	NULL	-46.701949	-23.618331
D011500559	13/01/2015	1530	QM	8000	NULL	-46.736599	-23.642088
D011500560	14/01/2015	2307	CO	61660	NULL	-46.73775	-23.630858
D011500561	17/01/2015	1350	SI	8483	NULL	-46.736239	-23.628173
D011500562	17/01/2015	2200	SI	71804	NULL	-46.724479	-23.625566
D011500563	20/01/2015	900	CO	7180	NULL	-46.715281	-23.613957
D011500564	20/01/2015	1530	CO	8000	NULL	-46.73032	-23.613556
D011500565	21/01/2015	715	SI	18561	NULL	-46.742847	-23.616464
D011500566	21/01/2015	800	SI	61669	NULL	-46.731511	-23.643654
D011500567	21/01/2015	900	AT	61669	NULL	-46.728296	-23.642733
D011500568	21/01/2015	1910	CL	8000	NULL	-46.736941	-23.635193
D011500569	10/01/2015	900	AT	8000	NULL	-46.733316	-23.61992
D011500570	09/01/2015	1530	AT	4010	NULL	-46.726517	-23.617299
D011500571	22/01/2015	1730	CO	71469	NULL	-46.748038	-23.614708
D011500572	26/01/2015	845	CO	11778	NULL	-46.740224	-23.60479
D011500573	02/01/2015	1705	CO	7836	NULL	-46.740123	-23.527808
D011500575	08/01/2015	710	CT	7836	NULL	-46.737385	-23.530318
D011500577	09/01/2015	1944	QD	7836	NULL	-46.741456	-23.524938
D011500578	15/01/2015	800	CO	11780	2289	-46.728969	-23.532971
D011500579	16/01/2015	900	CO	14172	NULL	-46.720552	-23.520597
D011500580	16/01/2015	1200	AT	11780	NULL	-46.735794	-23.525834
D011500581	28/01/2015	710	SI	7293	NULL	-46.720666	-23.517418
D011500582	22/01/2015	2015	CT	6238	NULL	-46.695036	-23.680134
D011500583	30/01/2015	124	CH	5885	13528	-46.718247	-23.534775
D011500584	01/01/2015	1105	QM	3376	14700	-46.732108	-23.548923
D011500585	01/01/2015	130	CO	17162	15185	-46.752267	-23.566145
D011500586	04/01/2015	430	CO	14700	NULL	-46.733102	-23.550835
D011500587	04/01/2015	715	CT	17941	10759	-46.744333	-23.567555
D011500588	09/01/2015	1845	CT	7116	NULL	-46.753609	-23.546477
D011500589	15/01/2015	1720	CO	17162	NULL	-46.751322	-23.565591
D011500590	15/01/2015	1900	CO	831	NULL	-46.754824	-23.534333
D011500591	12/01/2015	230	CH	13014	NULL	-46.701898	-23.6181
D011500592	30/01/2015	1700	QM	15185	NULL	-46.745764	-23.575341
D011500594	18/01/2015	513	AT	5309	NULL	-46.747173	-23.560638
D011500595	24/01/2015	1730	CL	14700	5309	-46.747449	-23.558922
D011500596	30/01/2015	1745	CO	5141	46912	-46.75711	-23.562699
D011500597	01/01/2015	945	QM	36061	NULL	-46.611183	-23.494195
D011500598	01/01/2015	1807	AT	2455	NULL	-46.609123	-23.492533
D011500599	13/01/2015	740	QM	14270	NULL	-46.601017	-23.52351
D011500600	13/01/2015	1030	CO	16781	NULL	-46.617909	-23.494552
D011500601	16/01/2015	1020	CT	14270	NULL	-46.629666	-23.518151
D011500602	16/01/2015	900	CH	41394	NULL	-46.616626	-23.512675
D011500603	16/01/2015	750	CO	12926	NULL	-46.604705	-23.499004
D011500604	06/01/2015	1700	AT	5567	NULL	-46.624498	-23.502471
D011500605	19/01/2015	1630	CO	5567	NULL	-46.625825	-23.531305
D011500606	07/01/2015	1630	CO	2455	NULL	-46.605829	-23.48666
D011500607	10/01/2015	630	CF	3792	NULL	-46.595638	-23.499809
D011500608	23/01/2015	300	CL	36061	NULL	-46.611158	-23.494069
D011500609	23/01/2015	30	CO	13172	NULL	-46.614615	-23.501064
D011500610	22/01/2015	1030	QM	2455	NULL	-46.610547	-23.4964
D011500611	28/01/2015	1530	QD	5567	NULL	-46.624997	-23.501321
D011500612	16/01/2015	1100	CO	14270	NULL	-46.595299	-23.527056
D011500613	13/01/2015	2000	QD	5204	NULL	-46.586452	-23.496566
D011500614	13/01/2015	2000	CO	2455	NULL	-46.613568	-23.500966
D011500615	15/01/2015	1430	CL	14671	NULL	-46.614903	-23.492231
D011500616	18/01/2015	1209	CH	2455	NULL	-46.611768	-23.499026
D011500617	05/01/2015	1800	CO	2455	NULL	-46.620168	-23.503744
D011500618	20/01/2015	1730	CO	5567	NULL	-46.624517	-23.503432
D011500619	21/01/2015	1740	CH	14916	NULL	-46.618274	-23.499917
D011500620	24/01/2015	520	CO	14270	NULL	-46.611536	-23.522088
D011500621	16/01/2015	610	QD	10622	NULL	-46.606105	-23.512073
D011500622	25/01/2015	200	CT	5567	NULL	-46.62508	-23.504665
D011500623	25/01/2015	837	CF	3569	NULL	-46.621658	-23.513534
D011500624	30/01/2015	115	AT	4219	NULL	-46.618918	-23.51027
D011500626	15/01/2015	1020	CO	13513	NULL	-46.599084	-23.506927
D011500627	02/01/2015	134	QM	3637	NULL	-46.653178	-23.509973
D011500628	05/01/2015	645	CH	15937	NULL	-46.62829	-23.509692
D011500630	08/01/2015	1200	CO	6291	9452	-46.637628	-23.492688
D011500631	08/01/2015	2038	CH	8985	NULL	-46.663886	-23.509832
D011500632	10/01/2015	1004	AT	4785	19884	-46.626399	-23.50285
D011500633	21/01/2015	1630	CH	15188	NULL	-46.663688	-23.514501
D011500634	14/01/2015	1030	AT	3637	NULL	-46.628654	-23.504173
D011500635	14/01/2015	2020	CO	12770	NULL	-46.632612	-23.493286
D011500636	13/01/2015	2230	QM	988	NULL	-46.627938	-23.497612
D011500637	09/01/2015	800	CO	288	NULL	-46.637537	-23.49785
D011500638	16/01/2015	1920	AT	4533	6748	-46.650693	-23.502357
D011500639	16/01/2015	2300	CO	7425	6748	-46.65354	-23.499776
D011500640	21/01/2015	730	CF	371	NULL	-46.652901	-23.502811
D011500641	16/01/2015	2215	CO	12190	NULL	-46.649253	-23.489005
D011500642	23/01/2015	240	CF	3637	NULL	-46.64173	-23.504966
D011500643	25/01/2015	1930	CL	2479	NULL	-46.659532	-23.509044
D011500644	27/01/2015	1330	SI	21876	NULL	-46.628324	-23.514483
D011500645	24/01/2015	530	QM	988	NULL	-46.627826	-23.497486
D011500646	07/01/2015	1800	QM	6515	NULL	-46.65854	-23.491379
D011500647	29/01/2015	650	CT	3813	NULL	-46.655879	-23.49151
D011500648	06/01/2015	1500	CO	14270	NULL	-46.58855	-23.528655
D011500649	16/01/2015	1130	AT	8478	NULL	-46.589582	-23.517962
D011500650	05/01/2015	1630	AT	6687	5204	-46.577983	-23.495291
D011500651	26/01/2015	1140	QM	15131	5626	-46.588131	-23.514552
D011500652	30/01/2015	1200	CO	7845	NULL	-46.579328	-23.510295
D011500653	30/01/2015	1130	CO	541	NULL	-46.594995	-23.520969
D011500654	30/01/2015	1230	CF	2099	17615	-46.589126	-23.51023
D011500655	21/01/2015	2200	CF	18287	NULL	-46.594387	-23.505295
D011500657	04/01/2015	1945	AT	18151	NULL	-46.607524	-23.473142
D011500658	08/01/2015	1050	CO	12716	NULL	-46.604289	-23.461635
D011500659	08/01/2015	1436	AT	18151	NULL	-46.602253	-23.454743
D011500660	08/01/2015	1700	QM	13785	NULL	-46.629343	-23.479628
D011500661	10/01/2015	220	CH	15916	NULL	-46.62762	-23.49167
D011500662	10/01/2015	310	AT	19884	NULL	-46.629922	-23.484676
D011500664	10/01/2015	1245	CL	14767	NULL	-46.617971	-23.445436
D011500665	11/01/2015	2056	QD	14767	NULL	-46.618508	-23.444858
D011500666	12/01/2015	1150	CO	10945	NULL	-46.613761	-23.446507
D011500667	12/01/2015	1340	CL	19884	NULL	-46.628586	-23.485736
D011500668	10/01/2015	2030	CO	13133	NULL	-46.605322	-23.458102
D011500669	16/01/2015	845	CO	19337	NULL	-46.638467	-23.475449
D011500670	17/01/2015	2010	CF	10945	NULL	-46.614681	-23.454098
D011500671	05/01/2015	1930	AT	18151	NULL	-46.596548	-23.445312
D011500672	20/01/2015	1400	CO	14767	10879	-46.612424	-23.481263
D011500673	22/01/2015	1830	CO	18151	20569	-46.602672	-23.461016
D011500674	29/01/2015	2015	CT	351	NULL	-46.619344	-23.475843
D011500675	30/01/2015	210	CH	20087	NULL	-46.634983	-23.475331
D011500676	22/01/2015	2210	QM	22158	NULL	-46.638915	-23.479102
D011500678	02/01/2015	1030	CO	3771	NULL	-46.675676	-23.482101
D011500679	07/01/2015	1900	CF	9420	NULL	-46.692914	-23.487826
D011500680	09/01/2015	810	CO	5947	NULL	-46.708265	-23.49598
D011500681	09/01/2015	1530	AT	27358	NULL	-46.706128	-23.477734
D011500682	06/01/2015	1430	CO	5947	NULL	-46.706477	-23.50036
D011500683	06/01/2015	2317	AT	3469	NULL	-46.694242	-23.501874
D011500684	13/01/2015	740	QD	15626	NULL	-46.701198	-23.501928
D011500685	21/01/2015	1139	CT	5947	NULL	-46.706349	-23.500746
D011500686	10/01/2015	900	SI	5947	NULL	-46.705828	-23.506081
D011500687	08/01/2015	930	CT	34562	NULL	-46.688229	-23.489468
D011500688	22/01/2015	1354	QM	3771	NULL	-46.676531	-23.482513
D011500689	10/01/2015	1730	CO	3771	NULL	-46.68512	-23.49257
D011500690	10/01/2015	2130	CO	9420	NULL	-46.673643	-23.474902
D011500691	23/01/2015	1320	QM	14736	NULL	-46.692406	-23.50496
D011500692	26/01/2015	1715	CH	9420	NULL	-46.689059	-23.484912
D011500693	28/01/2015	510	QM	27358	NULL	-46.707572	-23.479102
D011500694	29/01/2015	1616	CO	9420	NULL	-46.692282	-23.486294
D011500695	14/01/2015	1852	CO	14736	NULL	-46.692367	-23.504966
D011500696	17/01/2015	1015	CT	5947	NULL	-46.706464	-23.504502
D011500697	22/01/2015	2159	CT	29027	NULL	-46.691581	-23.493143
D011500698	28/01/2015	2324	QD	3771	NULL	-46.673716	-23.480677
D011500699	17/01/2015	130	CH	16798	NULL	-46.705421	-23.478571
D011500700	01/01/2015	30	AT	4290	NULL	-46.645492	-23.476253
D011500701	05/01/2015	1851	CH	10420	NULL	-46.649627	-23.476015
D011500702	06/01/2015	1500	AT	9078	NULL	-46.654103	-23.483399
D011500703	11/01/2015	1635	CF	61364	NULL	-46.650019	-23.469117
D011500704	10/01/2015	1530	SI	18423	NULL	-46.653725	-23.458559
D011500705	11/01/2015	743	AT	16170	NULL	-46.6541	-23.464299
D011500706	11/01/2015	725	CP	9170	NULL	-46.632462	-23.478427
D011500707	13/01/2015	2000	CF	13374	NULL	-46.660162	-23.458132
D011500708	18/01/2015	2100	CO	14242	NULL	-46.649748	-23.474591
D011500709	14/01/2015	500	CH	19752	NULL	-46.656455	-23.468783
D011500711	18/01/2015	1645	CO	74946	NULL	-46.662612	-23.454682
D011500712	18/01/2015	1600	CH	9170	NULL	-46.636323	-23.464882
D011500713	19/01/2015	1930	AT	14242	NULL	-46.649767	-23.47469
D011500714	16/01/2015	940	QM	9170	NULL	-46.635505	-23.465335
D011500715	28/01/2015	815	CO	14242	NULL	-46.649879	-23.480001
D011500716	30/01/2015	1300	CT	9078	NULL	-46.662589	-23.477493
D011500717	31/01/2015	651	CO	14242	NULL	-46.648422	-23.481333
D011500718	02/01/2015	820	CO	11523	2455	-46.604592	-23.485824
D011500719	04/01/2015	2200	CO	6163	NULL	-46.594926	-23.498381
D011500720	04/01/2015	1700	CO	21797	NULL	-46.60713	-23.483845
D011500721	05/01/2015	1841	CT	8521	NULL	-46.422006	-23.501071
D011500722	06/01/2015	2050	CO	19201	NULL	-46.603808	-23.481512
D011500723	07/01/2015	1640	CO	15466	15728	-46.602839	-23.48109
