id_acidente	id_veiculo	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
D081401417	01	MO	DVP2887	M	28	SI	X	BR	5
D081401417	02	AU	NYD7515	X	SI	SI	X	BR	8
D081401419	01	MO	EGZ0813	M	24	SI	X	BR	5
D081401419	02	AU	DDT9141	F	28	SI	X	BR	7
D081401420	01	MO	EXL2405	M	42	SI	X	BR	5
D081401420	02	AU	EUT1053	M	25	SI	X	BR	7
D081401421	01	MO	EJR8087	M	21	SI	X	BR	5
D081401422	01	AU	EZR7405	M	56	SI	X	BR	5
D081401423	01	MO	EXL3422	M	30	IN	X	BR	3
D081401423	02	AU	DNT3058	M	22	SI	X	BR	3
D081401424	01	MO	EGZ3418	M	45	SI	X	BR	3
D081401424	02	MO	EII2191	M	40	SI	X	BR	5
D081401425	01	MO	EXE7981	M	23	SI	X	BR	5
D081401426	01	MO	EXC8901	M	28	SI	X	BR	3
D081401426	02	AU	DMS6477	M	33	SI	X	BR	3
D081401427	01	ON	FUT8225	M	36	SI	X	BR	3
D081401428	01	MO	FRB0670	M	23	SI	X	BR	3
D081401428	02	AU	HUX2940	M	38	SI	X	BR	5
D081401429	01	ON	ELQ6120	M	SI	SI	X	BR	8
D081401429	02	SI	       	X	SI	SI	X	BR	8
D081401430	01	ON	       	X	SI	SI	X	BR	8
D081401431	01	MO	DOV4011	M	36	SI	X	BR	3
D081401431	02	AU	AYB5977	M	32	SI	X	BR	5
D081401433	01	AU	       	X	SI	SI	X	BR	8
D081401433	02	AU	       	X	SI	SI	X	BR	8
D081401434	01	ON	       	M	38	HA	X	BR	8
D081401435	01	MO	DZT3888	M	37	SI	X	BR	5
D081401436	01	CA	EVU3244	M	33	SI	X	BR	5
D081401436	02	CA	ELF5488	M	46	SI	X	BR	5
D081401436	03	CA	BWY3755	M	47	SI	X	BR	5
D081401437	01	MO	FAY9161	M	28	SI	X	BR	5
D081401437	02	AU	       	X	SI	SI	X	BR	8
D081401438	01	MO	DOE6194	M	30	SI	X	BR	5
D081401438	02	MO	DTO1029	X	SI	SI	X	BR	8
D081401439	01	MO	       	F	26	SI	X	BR	5
D081401439	02	AU	       	F	SI	SI	X	BR	8
D081401440	01	MC	EFV4233	M	59	SI	X	BR	5
D081401441	01	MO	EJM1524	M	39	SI	X	BR	8
D081401441	02	AU	       	X	SI	SI	X	BR	8
D081401442	01	MO	EQD0817	M	22	SI	X	BR	5
D081401442	02	CM	DAD4572	M	48	SI	X	BR	7
D081401443	01	AU	KYI1565	M	40	SI	X	BR	5
D081401444	01	AU	       	M	29	SI	X	BR	8
D081401444	02	AU	ASS9272	M	36	SI	X	BR	3
D081401445	01	AU	DUY2860	M	24	SI	X	AA	5
D081401446	01	MO	EXA5763	M	25	HA	X	BR	5
D081401446	02	AU	DMP3594	M	50	HA	X	BR	3
D081401447	01	MO	EXE2655	F	26	SI	X	BR	5
D081401447	02	CM	DCV5445	M	SI	SI	X	BR	8
D081401448	01	MO	DVW5152	M	26	SI	X	BR	3
D081401448	02	AU	       	X	SI	SI	X	BR	8
D081401449	01	MO	EXB6040	X	SI	SI	X	BR	8
D081401449	02	AU	       	M	SI	SI	X	BR	8
D081401450	01	AU	       	X	SI	SI	X	BR	8
D081401451	01	AU	       	F	SI	SI	X	BR	8
D081401452	01	MO	       	M	SI	SI	X	BR	8
D081401453	01	SI	       	X	SI	SI	X	BR	8
D081401453	02	SI	       	X	SI	SI	X	BR	8
D081401454	01	MO	FDX0012	M	46	SI	X	BR	8
D081401454	02	AU	CCC2463	F	38	SI	X	BR	5
D081401455	01	MO	DYZ3661	M	18	SI	X	BR	3
D081401455	02	AU	FSJ8507	M	51	SI	X	BR	5
D081401456	01	MO	       	M	16	IN	X	BR	3
D081401457	01	CM	BXB0365	M	46	SI	X	BR	3
D081401457	02	AU	       	X	SI	SI	X	BR	8
D081401458	01	AU	       	X	SI	SI	X	BR	8
D081401458	02	MO	       	M	18	SI	X	BR	3
D081401460	01	MO	DZS7386	M	39	SI	X	BR	5
D081401461	01	AU	FJM9344	M	37	SI	X	BR	5
D081401461	02	MO	EXC5028	M	57	SI	X	BR	7
D081401462	01	CA	DOT6949	M	56	SI	X	BR	5
D081401463	01	AU	DXQ3586	M	49	SI	X	BR	3
D081401463	02	MO	EXL2045	M	30	SI	X	BR	3
D081401464	01	AU	EZH7276	M	37	SI	X	BR	7
D081401464	02	MO	DUY8695	M	21	SI	X	BR	5
D081401465	01	CM	EKK9116	F	SI	SI	X	BR	8
D081401465	02	MO	EXB3571	F	37	SI	X	BR	3
D081401466	01	MO	       	X	SI	SI	X	BR	8
D081401467	01	MO	DZQ0986	M	19	SI	X	BR	3
D081401468	01	AU	EMI6574	M	28	SI	X	BR	5
D081401468	02	AU	CTA9650	M	55	SI	X	BR	7
D081401469	01	AU	FGH4058	F	34	SI	X	BR	5
D081401470	01	AU	FAW1688	F	41	SI	X	BR	5
D081401470	02	AU	GYZ4455	M	28	SI	X	BR	7
D081401471	01	AU	DEE5424	M	41	SI	X	SA	3
D081401471	02	AU	DRH7686	M	33	SI	X	BR	5
D081401472	01	AU	CRC4483	M	20	HA	X	BR	5
D081401472	02	MO	FPJ8018	M	21	HA	X	BR	5
D081401473	01	MO	DYV6062	M	21	SI	X	BR	6
D081401474	01	AU	DOD6373	M	25	SI	X	BR	8
D081401474	02	MO	EXK6471	M	42	HA	X	BR	8
D081401475	01	AU	CHI5791	M	68	SI	X	BR	2
D081401475	02	AU	CSN8659	X	SI	SI	X	BR	8
D081401476	01	AU	DER8068	F	44	SI	X	BR	3
D081401476	02	MO	EJP8229	M	44	IN	X	BR	7
D081401477	01	AU	EQZ6502	M	36	SI	X	BR	5
D081401477	02	MO	DAA4760	M	19	IN	X	BR	3
D081401478	01	MO	EXK6804	M	25	SI	X	BR	3
D081401478	02	AU	       	F	SI	SI	X	BR	8
D081401479	01	MO	BYL9743	M	38	SI	X	BR	8
D081401479	02	AU	EUU1684	M	46	SI	X	BR	3
D081401480	01	MO	FJB2250	M	29	SI	X	BR	3
D081401480	02	AU	FMW6176	M	60	SI	X	BR	3
D081401481	01	MO	EQZ2437	M	32	SI	X	BR	5
D081401481	02	AU	EMJ8938	F	SI	SI	X	BR	8
D081401482	01	MO	FRD5978	M	20	IN	X	BR	8
D081401482	02	AU	DEM6725	M	33	SI	X	BR	8
D081401483	01	MO	DYS2634	M	28	SI	X	BR	5
D081401483	02	AU	FAQ3541	M	46	SI	X	BR	3
D081401484	01	AU	FKL8366	F	30	SI	X	BR	5
D081401485	01	MO	FRG4085	M	33	SI	X	BR	5
D081401485	02	SI	       	X	SI	SI	X	BR	8
D081401486	01	MO	       	X	SI	SI	X	BR	8
D081401486	02	MO	DBR6886	M	20	SI	X	BR	5
D081401487	01	AU	CSQ4556	M	SI	SI	X	BR	8
D081401487	02	MO	FSU9185	M	33	SI	X	BR	5
D081401488	01	MO	EJQ0587	M	21	SI	X	BR	5
D081401488	02	CM	EBV4735	M	46	SI	X	BR	8
D081401489	01	MO	       	X	SI	SI	X	BR	8
D081401490	01	AU	DVH2614	M	SI	SI	X	BR	8
D081401490	02	MO	FKL5924	M	42	SI	X	BR	3
D081401491	01	AU	DWM1786	F	30	SI	X	BR	5
D081401492	01	SI	       	X	SI	SI	X	BR	8
D081401493	01	AU	EBM9426	M	43	SI	X	BR	5
D081401493	02	BI	       	M	08	NE	X	BR	2
D081401494	01	AU	DOC1348	F	59	SI	X	BR	5
D081401494	02	MO	EQP7536	M	31	SI	X	BR	5
D081401495	01	MO	       	X	SI	SI	X	BR	8
D081401496	01	AU	DJM8845	M	46	SI	X	BR	8
D081401497	01	OU	EZL3266	M	53	HA	X	BR	3
D081401497	02	AU	GTC9414	M	38	SI	X	BR	3
D081401498	01	CM	EBV4909	X	SI	SI	X	BR	8
D081401498	02	AU	DET4326	M	29	SI	X	BR	3
D081401498	03	AU	DYI7527	M	45	SI	X	BR	3
D081401499	01	AU	DPP2008	M	56	SI	X	BR	3
D081401500	01	ON	DTD1399	M	29	SI	X	BR	8
D081401500	02	MO	EWG1598	M	33	SI	X	BR	3
D081401501	01	AU	       	X	SI	SI	X	BR	8
D081401501	02	MO	       	M	19	SI	X	BR	3
D081401502	01	AU	MLU6964	M	25	SI	X	BR	5
D081401503	01	ON	EFU3055	X	SI	SI	X	BR	8
D081401504	01	MO	EJQ1207	F	31	SI	X	BR	7
D081401505	01	AU	DLC3078	M	SI	SI	X	BR	8
D081401505	02	MO	FXY5243	M	24	SI	X	BR	7
D081401506	01	AU	ERF8379	M	41	SI	X	BR	7
D081401506	02	MO	FAV9786	M	31	SI	X	BR	5
D081401507	01	MO	       	X	SI	SI	X	BR	8
D081401508	01	ON	ELQ4405	M	63	HA	X	BR	3
D081401509	01	CM	EUM6508	F	64	SI	X	BR	5
D081401509	02	MO	ESE1159	M	38	SI	X	BR	3
D081401510	01	AU	CJM8703	M	53	SI	X	BR	3
D081401510	02	MO	EJN2496	M	37	SI	X	BR	8
D081401511	01	ON	       	X	SI	SI	X	BR	8
D081401512	01	AU	BRL3533	M	54	SI	X	BR	3
D081401512	02	MO	EQE6895	M	46	SI	X	BR	5
D081401513	01	AU	CIM4541	M	38	SI	X	BR	5
D081401513	02	CM	FLM1011	M	41	SI	X	BR	3
D081401513	03	AU	GFE3388	M	35	SI	X	BR	5
D081401514	01	AU	EQQ8593	F	47	SI	X	BR	7
D081401514	02	MO	FAP0968	M	34	SI	X	BR	8
D081401515	01	MO	DPW8055	M	35	HA	X	BR	3
D081401515	02	MO	CFY2855	M	40	SI	X	BR	3
D081401516	01	AU	EIR1522	M	19	SI	X	BR	5
D081401517	01	MO	       	X	SI	SI	X	BR	8
D081401518	01	CM	FAE7659	M	43	SI	X	BR	5
D081401518	02	MO	DYV7347	M	43	SI	X	BR	7
D081401519	01	AU	BPH0420	F	28	SI	X	BR	5
D081401519	02	MO	FIF3455	M	32	HA	X	BR	8
D081401520	01	MO	BXP9913	X	SI	SI	X	BR	8
D081401520	02	AU	DWK4917	F	41	SI	X	BR	7
D081401521	01	AU	CNS6948	M	SI	SI	X	BR	8
D081401521	02	MO	EJQ3740	M	27	SI	X	BR	3
D081401522	01	ON	EMU8018	M	50	HA	X	BR	3
D081401523	01	AU	EEW0254	M	26	SI	X	BR	6
D081401523	02	MO	       	M	SI	SI	X	BR	8
D081401524	01	MC	DTA1042	M	34	HA	X	BR	3
D081401524	02	MO	DOI0648	M	45	SI	X	BR	3
D081401525	01	MO	EXB2478	M	40	IN	X	BR	5
D081401526	01	SI	       	X	SI	SI	X	BR	8
D081401526	02	MO	DZP6046	M	25	SI	X	BR	8
D081401527	01	CM	FQP1448	M	33	SI	X	BR	3
D081401527	02	MO	DZP4485	M	32	SI	X	BR	3
D081401528	01	AU	CMW7912	M	30	HA	X	BR	5
D081401528	02	AU	EAT2330	M	30	SI	X	BR	5
D081401529	01	AU	EUD6043	X	SI	SI	X	BR	8
D081401529	02	MO	DAG6803	M	37	SI	X	BR	7
D081401530	01	AU	DAY5936	M	21	SI	X	BR	5
D081401530	02	AU	GYL5998	M	29	SI	X	BR	3
D081401531	01	AU	FAL0057	M	41	HA	X	BR	3
D081401531	02	MO	DQU5609	M	24	IN	X	BR	3
D081401532	01	AU	CMK0162	M	36	HA	X	BR	3
D081401533	01	AU	CMW3381	F	51	SI	X	BR	3
D081401534	01	ON	       	X	SI	SI	X	BR	8
D081401535	01	AU	BOS3967	X	SI	SI	X	BR	8
D081401535	02	MO	DZU7032	M	35	SI	X	BR	5
D081401536	01	MO	FP1616 	M	26	SI	X	BR	5
D081401536	02	AU	DFS3929	M	61	SI	X	BR	3
D081401536	03	AU	EZP7767	M	32	SI	X	BR	3
D081401537	01	SI	       	X	SI	SI	X	BR	8
D081401537	02	MO	EQY3144	M	25	SI	X	BR	3
D081401538	01	OU	DTB8890	M	26	HA	X	BR	5
D081401538	02	MO	EII2379	M	33	IN	X	BR	3
D081401539	01	AU	DNA4468	M	22	IN	X	BR	3
D081401539	02	AU	ANR6501	M	50	SI	X	BR	3
D081401540	01	SI	       	X	SI	SI	X	BR	8
D081401541	01	AU	EIH8675	M	35	SI	X	BR	5
D081401541	02	AU	FIH1634	M	24	SI	X	BR	5
D081401542	01	AU	DRB8261	M	73	SI	X	BR	8
D081401542	02	MO	EXF3760	M	32	SI	X	BR	5
D081401543	01	AU	FJA1368	F	28	SI	X	BR	7
D081401544	01	MO	FJP4492	M	35	SI	X	BR	5
D081401545	01	SI	       	X	SI	SI	X	BR	8
D081401545	02	MO	FAY6899	M	40	SI	X	BR	8
D081401546	01	AU	EBR5706	M	SI	SI	X	BR	8
D081401546	02	MO	EXL0980	F	28	SI	X	BR	5
D081401547	01	OU	DJB8617	M	SI	HA	X	BR	8
D081401547	02	MO	FAP9778	M	22	SI	X	BR	8
D081401548	01	MO	EIE9758	M	43	SI	X	BR	7
D081401549	01	MO	FTK4779	F	25	SI	X	BR	5
D081401549	02	AU	CIN6372	F	33	SI	X	BR	5
D081401550	01	CM	DZB8188	M	29	SI	X	BR	8
D081401551	01	MO	BSP2180	M	32	SI	X	BR	3
D081401551	02	AU	FQE6534	M	21	SI	X	BR	6
D081401552	01	AU	DRN3814	M	29	SI	X	BR	3
D081401553	01	MO	       	M	SI	SI	X	BR	8
D081401554	01	MO	EHM9439	M	29	SI	X	BR	3
D081401554	02	AU	       	X	SI	SI	X	BR	8
D081401556	01	MO	JXD7202	M	20	SI	X	BR	3
D081401556	02	AU	DQR9725	F	33	SI	X	BR	5
D081401557	01	AU	DEL0186	F	SI	SI	X	BR	8
D081401558	01	AU	CWD3522	M	49	SI	X	BR	8
D081401559	01	MO	EXL0587	M	43	SI	X	BR	3
D081401559	02	CA	       	X	SI	SI	X	BR	8
D081401560	01	MO	EQP0878	M	27	SI	X	BR	8
D081401560	02	ON	ELW4944	M	38	SI	X	BR	8
D081401561	01	MO	BRS5918	M	34	SI	X	BR	3
D081401561	02	AU	DDA3342	M	40	SI	X	BR	3
D081401562	01	MO	FAY8009	M	42	SI	X	BR	7
D081401562	02	AU	ENI3725	M	SI	SI	X	BR	8
D081401563	01	CM	       	M	SI	SI	X	BR	8
D081401564	01	MO	DUW4861	M	SI	SI	X	BR	8
D081401564	02	ON	DJB4874	M	38	SI	X	BR	5
D081401565	01	MO	ESR3336	M	40	SI	X	BR	3
D081401565	02	AU	DMM6883	M	29	SI	X	BR	7
D081401566	01	MO	DZU1878	M	21	SI	X	BR	3
D081401566	02	MO	EXK6936	M	19	SI	X	BR	5
D081401567	01	SI	       	X	SI	SI	X	BR	8
D081401568	01	MO	EXA0753	M	25	IN	X	BR	8
D081401568	02	AU	EAL1893	M	35	IN	X	BR	7
D081401569	01	AU	ETS8497	M	21	SI	X	BR	3
D081401569	02	MO	DLM4614	M	21	SI	X	BR	3
D081401570	01	MO	ECF6292	M	33	SI	X	BR	3
D081401570	02	AU	FDH5192	F	32	SI	X	BR	7
D081401571	01	AU	CEK8667	M	31	IN	X	BR	3
D081401572	01	AU	EUD2869	M	57	SI	X	BR	5
D081401573	01	MO	       	X	SI	SI	X	BR	8
D081401573	02	AU	DGB4993	M	57	SI	X	BR	3
D081401574	01	MO	DZN9776	M	22	SI	X	BR	3
D081401574	02	AU	FIK9420	F	46	SI	X	BR	5
D081401575	01	AU	EMG5988	F	48	SI	X	BR	7
D081401575	02	AU	EUS0030	F	SI	SI	X	BR	8
D081401576	01	AU	EZI6545	M	58	SI	X	BR	5
D081401577	01	AU	EMJ7599	M	22	SI	X	BR	7
D081401578	01	MO	FIE7561	M	36	SI	X	BR	3
D081401578	02	AU	DQH8561	F	20	SI	X	BR	5
D081401579	01	MO	EXL4022	M	26	SI	X	BR	3
D081401579	02	CM	CLU5820	M	41	SI	X	BR	3
D081401580	01	AU	FLG9719	M	68	SI	X	BR	3
D081401581	01	MO	EHM5463	M	47	SI	X	BR	8
D081401581	02	AU	EHX7313	F	57	SI	X	BR	7
D081401582	01	MO	EHS7739	M	21	SI	X	BR	3
D081401582	02	AU	FAF6926	M	63	SI	X	BR	7
D081401583	01	BI	       	M	33	NE	X	BR	7
D081401583	02	AU	DXB7742	F	27	SI	X	BR	7
D081401584	01	MO	FTE5940	M	21	SI	X	BR	5
D081401584	02	AU	CFC8348	M	54	IN	X	BR	3
D081401585	01	MO	EXL1861	M	24	SI	X	BR	5
D081401585	02	AU	EJO8461	F	44	SI	X	BR	7
D081401585	03	OU	DJC0654	M	31	HA	X	BR	5
D081401586	01	MO	EJO6366	M	34	SI	X	BR	5
D081401586	02	AU	DDM7284	F	39	SI	X	BR	3
D081401587	01	MO	       	X	SI	SI	X	BR	8
D081401588	01	AU	DSI3386	M	25	SI	X	BR	5
D081401589	01	ON	       	X	SI	SI	X	BR	8
D081401590	01	MO	DPZ2773	M	SI	SI	X	BR	8
D081401590	02	AU	NRP0461	M	42	SI	X	BR	5
D081401591	01	MO	EXC9774	M	SI	SI	X	BR	8
D081401591	02	AU	EBH6691	M	63	SI	X	BR	7
D081401592	01	AU	ETO2697	M	45	SI	X	BR	5
D081401593	01	MO	EXE3367	M	26	SI	X	BR	5
D081401593	02	AU	EMI4078	M	40	SI	X	BR	7
D081401594	01	MO	CLE5858	M	55	SI	X	BR	5
D081401594	02	AU	FRX2134	F	52	SI	X	BR	7
D081401595	01	MO	DTG1418	M	33	SI	X	BR	7
D081401595	02	AU	BGV0869	M	27	SI	X	BR	5
D081401596	01	MO	FAY0814	M	32	HA	X	BR	5
D081401596	02	AU	DZJ4042	F	24	HA	X	BR	7
D081401597	01	MO	DYV7607	M	28	SI	X	BR	3
D081401597	02	MO	FAV9927	M	19	SI	X	SA	5
D081401598	01	AU	FHP5997	M	21	SI	X	BR	8
D081401598	02	ON	EZL1450	M	56	SI	X	BR	8
D081401599	01	AU	FFN1501	M	28	SI	X	BR	5
D081401599	02	AU	FFS2887	F	21	SI	X	BR	5
D081401600	01	AU	DSL6805	M	42	SI	X	BR	3
D081401600	02	AU	CEM2884	X	SI	SI	X	BR	8
D081401600	03	AU	DWL8187	X	SI	SI	X	BR	8
D081401600	04	MO	DYW3725	X	81	SI	X	BR	8
D081401600	05	MO	DZP4282	X	SI	SI	X	BR	8
D081401600	06	MO	FAV9179	X	SI	SI	X	BR	8
D081401601	01	MO	EXK9822	M	25	SI	X	BR	5
D081401601	02	MO	       	X	SI	SI	X	BR	8
D081401601	03	AU	MHB0020	M	39	SI	X	BR	7
D081401602	02	AU	CDV5473	M	39	SI	X	BR	3
D081401602	03	AU	DFS2986	F	46	SI	X	BR	7
D081401602	04	AU	DSA6023	M	45	SI	X	BR	3
D081401602	05	AU	FFS7587	M	31	SI	X	BR	7
D081401603	01	AU	EUC9927	M	29	SI	X	BR	5
D081401604	01	AU	       	M	SI	SI	X	BR	8
D081401604	02	MO	BYK5072	M	28	SI	X	BR	5
D081401604	03	CA	EXT5914	M	31	SI	X	BR	5
D081401605	01	CM	BPB6293	M	46	SI	X	BR	3
D081401606	01	MO	       	M	SI	SI	X	BR	8
D081401606	02	MO	EHG5016	M	26	SI	X	BR	5
D081401607	01	AU	       	X	SI	SI	X	BR	8
D081401607	02	MO	EXL9627	M	26	SI	X	BR	3
D081401608	01	MO	HBT5608	M	25	SI	X	BR	3
D081401608	02	ON	DTE2088	X	SI	SI	X	BR	8
D081401609	01	MO	FAP4784	M	21	SI	X	BR	3
D081401609	02	MC	DTC3905	M	55	SI	X	BR	2
D081401609	03	OU	DTB1725	M	24	HA	X	BR	4
D081401610	01	MO	       	X	SI	SI	X	BR	8
D081401610	02	MO	       	X	SI	SI	X	BR	8
D081401611	01	MO	       	X	SI	SI	X	BR	8
D081401612	01	MO	EXB5028	M	24	SI	X	BR	8
D081401612	02	AU	EXT0291	M	56	SI	X	BR	3
D081401613	01	BI	       	M	15	NE	X	BR	8
D081401613	02	OU	FLT1022	M	46	SI	X	BR	3
D081401614	01	CA	EJI5934	M	47	SI	X	AA	3
D081401614	02	AU	DMM5858	X	SI	SI	X	BR	8
D081401614	03	AU	DTY5186	X	SI	SI	X	BR	8
D081401615	01	AU	CFG4387	M	43	SI	X	BR	2
D081401615	02	AU	NCK3681	M	33	HA	X	BR	5
D081401616	01	AU	DWE9231	M	44	SI	X	BR	3
D081401617	01	OU	DTB1722	M	55	HA	X	BR	3
D081401618	01	SI	       	X	SI	SI	X	BR	8
D081401619	01	MO	BSN9589	M	19	IN	X	BR	3
D081401620	01	AU	EQC2758	M	SI	SI	X	BR	8
D081401620	02	MO	EXA3738	M	33	SI	X	BR	5
D081401621	01	AU	FRO2104	M	51	HA	X	BR	7
D081401621	02	MO	EXL5211	M	33	HA	X	BR	3
D081401622	01	AU	HEA3728	M	49	SI	X	BR	3
D081401622	02	MO	EKA6684	M	45	SI	X	BR	7
D081401623	01	AU	EJE5311	F	45	HA	X	BR	7
D081401623	02	MO	EXG2631	M	28	HA	X	BR	3
D081401624	01	CM	LCU7997	X	SI	SI	X	BR	8
D081401624	02	MO	ELG0684	M	24	SI	X	BR	5
D081401625	01	AU	CSF6039	M	35	HA	X	BR	5
D081401626	01	SI	       	X	SI	SI	X	BR	8
D081401627	01	AU	JOL7572	M	23	HA	X	BR	5
D081401627	02	MO	DLO3684	M	19	HA	X	BR	5
D081401628	01	AU	       	X	SI	SI	X	BR	8
D081401628	02	MO	EXK8541	M	23	SI	X	BR	3
D081401630	01	AU	       	X	SI	SI	X	BR	8
D081401630	02	MO	FAV0067	F	31	SI	X	BR	5
D081401631	01	ON	DTE5758	M	36	SI	X	BR	5
D081401632	01	AU	DUL8190	M	47	SI	X	SA	7
D081401632	02	AU	DJM5884	M	28	SI	X	BR	5
D081401633	01	AU	       	X	SI	SI	X	BR	8
D081401634	01	MO	       	X	SI	SI	X	BR	8
D081401635	01	CM	AXX0531	M	35	SI	X	BR	7
D081401635	02	MO	HGN7163	M	21	SI	X	BR	5
D081401636	01	AU	EUG9488	F	31	SI	X	BR	7
D081401637	01	AU	EJH4516	X	SI	SI	X	BR	8
D081401637	02	AU	DGA0030	M	26	SI	X	BR	5
D081401638	01	MO	KYO1279	M	34	SI	X	BR	3
D081401638	02	SI	EAH7007	X	SI	SI	X	BR	8
D081401639	01	MO	       	X	SI	SI	X	BR	8
D081401639	02	MO	       	X	SI	SI	X	BR	8
D081401640	01	MO	EHG4723	M	36	SI	X	BR	3
D081401640	02	AU	BND4541	M	40	SI	X	BR	8
D081401640	03	MC	EFV3550	M	51	SI	X	BR	5
D081401641	01	AU	CVV2548	M	52	SI	X	BR	3
D081401641	02	MO	BRS3445	M	26	SI	X	BR	5
D081401642	01	AU	       	X	SI	SI	X	BR	8
D081401642	02	MO	EXH8013	M	27	SI	X	BR	5
D081401643	01	AU	FAN6906	M	69	SI	X	BR	3
D081401644	01	AU	DPJ4532	M	35	HA	X	BR	8
D081401644	02	MO	       	M	22	HA	X	BR	8
D081401645	01	AU	CJQ5462	X	SI	SI	X	BR	8
D081401645	02	MO	DYS2595	M	29	SI	X	BR	5
D081401646	01	AU	AEI3492	M	72	SI	X	BR	3
D081401646	02	OU	DTB8978	M	46	SI	X	BR	5
D081401647	01	MO	EQE3829	M	22	SI	X	BR	5
D081401647	02	AU	EBJ9426	M	43	SI	X	BR	5
D081401648	01	MO	EQD3276	M	35	HA	X	BR	5
D081401648	02	AU	       	M	22	SI	X	BR	5
D081401649	01	AU	CVB3871	M	32	SI	X	BR	5
D081401649	02	AU	       	X	SI	SI	X	BR	8
D081401650	01	OU	ECT1280	M	38	SI	X	BR	3
D081401651	01	AU	BZE7252	M	29	IN	X	BR	3
D081401651	02	MO	DAG1859	M	34	SI	X	BR	5
D081401652	01	AU	GAB1519	M	SI	SI	X	BR	8
D081401652	02	MO	EXK7363	M	24	SI	X	BR	3
D081401653	01	AU	BLS4379	M	21	SI	X	BR	3
D081401653	02	MO	FJB2844	F	37	IN	X	BR	3
D081401654	01	MO	EXE6821	M	26	SI	X	BR	8
D081401654	02	AU	EUF3731	M	47	SI	X	BR	8
D081401655	01	MO	DRY4153	M	31	SI	X	BR	5
D081401656	01	AU	FJA5305	M	39	SI	X	BR	5
D081401657	01	SI	       	X	SI	SI	X	BR	8
D081401658	01	OU	ECT7709	M	43	HA	X	BR	5
D081401658	02	AU	FTZ1494	M	22	SI	X	BR	8
D081401659	01	CA	EZO0659	M	26	SI	X	BR	3
D081401659	02	AU	CJA7523	M	20	SI	X	BR	5
D081401659	03	AU	DYD8303	M	27	SI	X	BR	5
D081401660	01	MO	EQS1409	M	44	SI	X	BR	3
D081401660	02	AU	DEJ6416	F	34	SI	X	BR	5
D081401661	01	ON	DJB5045	M	41	SI	X	BR	3
D081401662	01	ON	ELQ7173	M	37	HA	X	BR	3
D081401662	02	ON	ECT1061	M	50	SI	X	BR	3
D081401663	01	MC	CNA6169	M	56	SI	X	BR	3
D081401663	02	OU	EFU6018	M	23	HA	X	BR	7
D081401664	01	AU	DHJ7333	X	SI	SI	X	BR	8
D081401664	02	MO	EJO8272	M	21	SI	X	BR	5
D081401665	01	MO	EJR0904	M	32	SI	X	BR	3
D081401665	02	AU	BLA0805	M	31	SI	X	BR	5
D081401666	01	MO	EQR0893	M	21	IN	X	BR	5
D081401667	01	AU	ELH0850	M	39	SI	X	BR	5
D081401667	02	MO	HEL9127	M	35	SI	X	BR	7
D081401668	01	AU	CHO1158	M	SI	SI	X	BR	8
D081401668	02	MO	EXL2299	F	30	SI	X	BR	5
D081401669	01	MO	       	X	SI	SI	X	BR	8
D081401670	01	MO	DJT8278	M	31	SI	X	BR	5
D081401670	02	AU	       	X	SI	SI	X	BR	8
D081401671	01	AU	ECT6646	M	26	SI	X	BR	5
D081401671	02	OU	EZL9149	M	45	HA	X	BR	3
D081401672	01	AU	MNW2151	X	SI	SI	X	BR	8
D081401672	02	MO	DZN6519	M	26	SI	X	BR	5
D081401673	01	MO	ESE9864	M	29	SI	X	BR	4
D081401673	02	AU	EJI7784	F	37	SI	X	BR	7
D081401674	01	MO	EXB0198	M	35	SI	X	BR	5
D081401674	02	CM	BRN8451	M	50	SI	X	BR	2
D081401675	01	MO	       	F	20	SI	X	BR	5
D081401676	01	MO	EIE3600	M	29	SI	X	BR	5
D081401676	02	AU	DDO8706	M	29	SI	X	BR	5
D081401677	01	MO	EHY9260	M	46	SI	X	BR	5
D081401678	01	AU	DIR7889	M	54	HA	X	BR	3
D081401679	01	ON	DID6018	M	40	SI	X	BR	5
D081401680	01	MO	EXJ0675	M	24	HA	X	BR	5
D081401680	02	AU	       	X	SI	SI	X	BR	8
D081401680	03	AU	       	F	SI	SI	X	BR	8
D081401681	01	AU	HLJ9637	M	32	SI	X	BR	7
D081401684	01	OU	ESR0143	M	54	SI	X	BR	5
D081401685	01	MO	       	M	SI	SI	X	BR	8
D081401686	01	MO	DXL9881	M	37	SI	X	BR	3
D081401686	02	AU	FLR9855	X	SI	SI	X	BR	8
D081401686	03	MO	JPI3175	M	23	SI	X	BR	5
D081401687	01	MO	JPI3175	M	23	SI	X	BR	5
D081401687	02	AU	FIH2522	M	42	SI	X	BR	7
D081401688	01	MO	EXG4378	M	29	SI	X	BR	7
D081401689	01	AU	DZD5795	F	47	SI	X	BR	5
D081401690	01	MO	MVE8600	M	33	SI	X	BR	3
D081401690	02	AU	       	X	SI	SI	X	BR	8
D081401691	01	AU	EAS6229	M	25	SI	X	BR	5
D081401691	02	CM	FIB3162	M	SI	SI	X	BR	8
D081401692	01	MO	ECF2542	M	32	SI	X	BR	3
D081401692	02	AU	DMV5263	M	74	SI	X	BR	1
D081401693	01	MO	HTP6716	M	30	SI	X	BR	3
D081401693	02	AU	AVJ4993	M	18	SI	X	BR	3
