MAPINFO_ID	ID_VEICULO	ID_ACIDENT	TIPO_VEICU	SEXO_CONDU	IDADE_COND	CATEGORIA_	USA_CINTO_	EST_ALCOOL	ESCOLARIDA
17913	01	D071500231	CA	M	28	SI	X	BR	3
17914	02	D071500231	MO	M	31	SI	X	BR	5
17915	01	D071500233	AU	M	68	SI	X	BR	6
17916	02	D071500233	MO	M	33	SI	X	BR	5
17917	01	D071500235	AU	M	26	SI	X	BR	6
17918	02	D071500235	MO	M	22	SI	X	BR	5
17919	03	D071500235	AU	M	42	SI	X	BR	7
17920	01	D071500236	ON	M	40	SI	X	BR	3
17921	02	D071500236	AU	M	50	SI	X	BR	7
17922	01	D071500237	AU	F	43	SI	X	BR	5
17923	02	D071500237	AU	M	35	SI	X	BR	7
17924	01	D071500238	MO	M	39	SI	X	BR	5
17925	01	D071500239	MO	M	22	SI	X	BR	5
17926	01	D071500240	AU	M	SI	SI	X	BR	8
17927	02	D071500240	MO	M	27	SI	X	BR	3
17928	01	D071500241	CM	M	56	SI	X	BR	5
17929	02	D071500241	MO	M	60	SI	X	BR	3
17930	01	D071500242	AU	M	55	SI	X	BR	7
17931	02	D071500242	MO	M	31	SI	X	BR	5
17932	01	D071500243	AU	M	57	SI	X	BR	8
17933	02	D071500243	MO	M	27	SI	X	BR	8
17934	01	D071500244	MO	M	35	SI	X	BR	5
17935	02	D071500244	CM	M	43	SI	X	BR	3
17936	01	D071500245	MO	M	59	SI	X	BR	5
17937	01	D071500246	AU	F	41	SI	X	BR	7
17938	01	D071500247	AU	M	27	SI	X	BR	5
17939	02	D071500247	MO	M	40	SI	X	BR	5
17940	01	D071500248	AU	M	57	SI	X	BR	5
17941	01	D071500249	OU	M	39	SI	X	BR	8
17942	01	D071500250	MO	M	20	SI	X	BR	5
17943	02	D071500250	MO	M	32	SI	X	BR	5
17944	01	D071500251	AU	M	40	SI	X	BR	7
17945	02	D071500251	MO	M	34	SI	X	BR	3
17946	01	D071500253	AU	F	53	SI	X	BR	7
17947	02	D071500253	MO	M	27	SI	X	BR	3
17948	01	D071500254	AU	F	71	SI	X	BR	5
17949	02	D071500254	AU	F	40	SI	X	BR	7
17950	01	D071500255	OU	M	26	SI	X	BR	3
17951	01	D071500256	MO	M	23	SI	X	BR	6
17952	02	D071500256	AU	X	SI	SI	X	BR	8
17953	01	D071500257	CM	M	SI	SI	X	BR	8
17954	02	D071500257	MO	M	35	SI	X	BR	3
17955	01	D071500258	ON	M	SI	SI	X	BR	8
17956	01	D071500259	MO	M	41	SI	X	BR	3
17957	01	D071500260	CM	M	47	SI	X	BR	7
17958	02	D071500260	MO	M	25	SI	X	BR	3
17959	01	D071500261	AU	X	SI	SI	X	BR	8
17960	02	D071500261	AU	M	40	SI	X	BR	7
17961	01	D071500262	AU	M	42	SI	X	BR	5
17962	02	D071500262	MO	M	42	SI	X	BR	5
17963	01	D071500263	MC	M	26	SI	X	BR	8
17964	02	D071500263	MO	F	32	SI	X	BR	5
17965	01	D071500264	MO	M	43	SI	X	BR	8
17966	01	D071500265	ON	M	48	SI	X	BR	2
17967	01	D071500266	MO	F	25	SI	X	BR	5
17968	02	D071500266	SI	X	SI	SI	X	BR	8
17969	01	D071500267	AU	M	88	SI	X	BR	3
17970	02	D071500267	MO	M	40	SI	X	BR	7
17971	01	D071500268	AU	F	49	SI	X	BR	5
17972	02	D071500268	MO	M	21	SI	X	BR	5
17973	01	D071500270	AU	F	50	SI	X	BR	8
17974	02	D071500270	MO	M	31	SI	X	BR	3
17975	01	D071500271	AU	M	68	SI	X	BR	7
17976	01	D071500272	OU	M	57	SI	X	BR	5
17977	01	D071500273	AU	F	SI	SI	X	BR	8
17978	02	D071500273	MO	M	26	SI	X	BR	2
17979	01	D071500274	MO	M	29	SI	X	BR	5
17980	01	D071500275	CM	M	26	SI	X	BR	5
17981	02	D071500275	MO	F	29	SI	X	BR	5
17982	01	D071500276	MO	M	29	SI	X	BR	2
17983	01	D071500277	CM	M	83	SI	X	BR	5
17984	02	D071500277	MO	M	46	SI	X	BR	5
17985	01	D071500278	AU	F	30	SI	X	BR	7
17986	02	D071500278	MO	F	27	SI	X	BR	7
17987	01	D071500279	AU	M	43	SI	X	BR	7
17988	01	D071500280	AU	M	44	SI	X	BR	5
17989	01	D071500281	AU	F	46	SI	X	BR	7
17990	02	D071500281	MO	M	37	SI	X	BR	5
17991	01	D071500282	MO	M	SI	SI	X	BR	8
17992	01	D071500283	MO	M	SI	SI	X	BR	8
17993	01	D071500284	MO	M	SI	SI	X	BR	8
17994	01	D071500285	MO	M	25	SI	X	BR	8
17995	01	D071500286	AU	M	39	SI	X	BR	8
17996	02	D071500286	MO	M	23	SI	X	BR	6
17997	01	D071500287	CM	M	42	SI	X	BR	8
17998	01	D071500288	MO	X	SI	SI	X	BR	8
17999	01	D071500289	AU	M	22	SI	X	BR	7
18000	01	D071500291	AU	M	47	SI	X	BR	7
18001	01	D071500292	AU	M	21	SI	X	BR	5
18002	01	D071500293	CM	M	SI	SI	X	BR	8
18003	02	D071500293	MO	M	50	SI	X	BR	8
18004	01	D071500295	AU	M	28	SI	X	BR	7
18005	02	D071500295	MO	M	23	SI	X	BR	3
18006	01	D071500296	AU	F	57	SI	X	BR	7
18007	02	D071500296	MO	M	26	SI	X	BR	6
18008	01	D071500297	AU	M	20	SI	X	BR	6
18009	02	D071500297	MO	M	20	SI	X	BR	6
18010	01	D071500298	MO	M	32	SI	X	BR	7
18011	01	D071500299	AU	M	33	SI	X	BR	8
18012	01	D071500300	AU	M	62	SI	X	BR	7
18013	02	D071500300	MO	M	48	SI	X	BR	7
18014	01	D071500301	AU	F	38	SI	X	BR	7
18015	02	D071500301	MO	M	36	SI	X	BR	5
18016	01	D071500302	AU	M	36	SI	X	BR	7
18017	02	D071500302	MO	M	24	SI	X	BR	6
18018	01	D071500303	MO	M	SI	SI	X	BR	5
18019	02	D071500303	AU	F	31	SI	X	BR	5
18020	03	D071500303	AU	F	31	SI	X	BR	7
18021	01	D071500304	AU	X	SI	SI	X	BR	8
18022	02	D071500304	MO	M	32	SI	X	BR	6
18023	01	D071500305	OU	M	SI	SI	X	BR	8
18024	01	D071500306	MO	X	SI	SI	X	BR	8
18025	01	D071500307	AU	M	36	SI	X	BR	3
18026	02	D071500307	MO	F	36	SI	X	BR	7
18027	01	D071500308	MO	M	44	SI	X	BR	5
18028	01	D071500309	CM	F	31	SI	X	BR	7
18029	01	D071500310	ON	X	SI	SI	X	BR	8
18030	01	D071500311	AU	M	25	SI	X	BR	5
18031	02	D071500311	MO	M	24	SI	X	BR	3
18032	01	D071500312	AU	M	26	SI	X	BR	7
18033	02	D071500312	MO	M	23	SI	X	BR	5
18034	01	D071500313	OU	M	57	SI	X	BR	8
18035	02	D071500313	AU	F	66	SI	X	BR	8
18036	01	D071500314	AU	X	SI	SI	X	BR	8
18037	01	D071500315	MO	M	39	SI	X	BR	7
18038	02	D071500315	SI	X	SI	SI	X	BR	8
18039	01	D071500317	CA	M	26	SI	X	BR	8
18040	01	D071500318	AU	F	35	SI	X	BR	3
18041	02	D071500318	MO	F	50	SI	X	BR	8
18042	01	D071500319	AU	M	34	SI	X	BR	5
18043	02	D071500319	MO	M	22	SI	X	BR	3
18044	01	D071500320	MO	M	42	SI	X	BR	5
18045	02	D071500320	SI	X	SI	SI	X	BR	8
18046	01	D071500321	OT	M	38	SI	X	BR	5
18047	02	D071500321	MO	M	41	SI	X	BR	7
18048	01	D071500322	SI	M	SI	SI	X	BR	8
18049	01	D071500323	AU	F	39	SI	X	BR	3
18050	02	D071500323	MO	M	36	SI	X	BR	3
18051	01	D071500324	AU	F	32	SI	X	BR	7
18052	02	D071500324	MO	M	28	SI	X	BR	7
18053	01	D071500326	AU	M	59	SI	X	BR	5
18054	01	D071500327	ON	M	48	SI	X	BR	3
18055	01	D071500328	CM	M	47	SI	X	BR	8
18056	02	D071500328	MO	M	36	SI	X	BR	2
18057	01	D071500329	MO	X	SI	SI	X	BR	8
18058	01	D071500331	MO	M	20	SI	X	BR	4
18059	01	D071500332	AU	M	27	SI	X	BR	5
18060	02	D071500332	MO	M	35	SI	X	BR	3
18061	01	D071500333	AU	M	39	SI	X	BR	5
18062	02	D071500333	MO	M	50	SI	X	BR	5
18063	01	D071500334	AU	M	30	SI	X	BR	4
18064	02	D071500334	MO	M	20	SI	X	BR	5
18065	01	D071500335	AU	M	32	SI	X	BR	5
18066	01	D071500336	MO	M	23	SI	X	BR	3
18067	02	D071500336	MO	M	24	SI	X	BR	3
18068	01	D071500337	AU	F	52	SI	X	BR	7
18069	02	D071500337	MO	M	37	SI	X	BR	3
18070	01	D071500338	AU	M	61	SI	X	BR	3
18071	02	D071500338	MO	M	21	SI	X	BR	3
18072	01	D071500339	AU	M	45	SI	X	BR	7
18073	02	D071500339	MO	M	35	SI	X	BR	5
18074	01	D071500341	MO	M	21	SI	X	BR	4
18075	01	D071500342	AU	M	SI	SI	X	BR	8
18076	01	D071500344	AU	M	19	SI	X	BR	8
18077	01	D071500345	ON	F	50	SI	X	BR	5
18078	01	D071500347	AU	M	30	SI	X	BR	5
18079	01	D071500348	MO	M	22	SI	X	BR	5
18080	02	D071500348	MO	M	22	SI	X	BR	3
18081	01	D071500349	CM	M	34	SI	X	BR	5
18082	02	D071500349	CM	M	59	SI	X	BR	3
18083	01	D071500350	AU	F	27	SI	X	BR	3
18084	01	D071500351	AU	M	31	SI	X	BR	7
18085	01	D071500352	AU	M	46	SI	X	BR	2
18086	02	D071500352	MO	M	36	SI	X	BR	3
18087	03	D071500352	AU	M	28	SI	X	BR	5
18088	01	D071500353	AU	M	56	SI	X	BR	5
18089	02	D071500353	BI	M	11	NE	X	BR	3
18090	03	D071500353	OU	X	SI	SI	X	BR	8
18091	01	D071500354	OU	X	SI	SI	X	BR	8
18092	01	D071500355	AU	F	34	SI	X	BR	7
18093	02	D071500355	MO	M	41	SI	X	BR	3
18094	01	D071500356	CM	M	59	SI	X	BR	3
18095	02	D071500356	MO	M	26	SI	X	BR	5
18096	01	D071500357	AU	M	20	SI	X	BR	2
18097	02	D071500357	MO	M	46	SI	X	BR	3
18098	01	D071500359	AU	F	27	SI	X	BR	5
18099	01	D071500360	ON	X	SI	SI	X	BR	8
18100	01	D071500361	AU	M	38	SI	X	BR	5
18101	02	D071500361	MO	M	29	SI	X	BR	5
18102	01	D071500362	AU	F	33	SI	X	BR	7
18103	02	D071500362	MO	M	39	SI	X	BR	5
18104	01	D071500363	AU	F	33	SI	X	BR	7
18105	02	D071500363	OT	M	24	SI	X	BR	3
18106	01	D071500364	AU	X	SI	SI	X	BR	6
18107	02	D071500364	MO	M	20	SI	X	BR	5
18108	01	D071500365	AU	F	22	SI	X	BR	8
18109	02	D071500365	AU	M	28	SI	X	BR	8
18110	01	D071500366	CA	M	47	SI	X	BR	3
18111	02	D071500366	AU	M	21	SI	X	BR	6
18112	01	D071500367	AU	F	64	SI	X	BR	8
18113	02	D071500367	AU	M	60	SI	X	BR	8
18114	03	D071500367	AU	F	65	SI	X	BR	7
18115	04	D071500367	AU	F	48	SI	X	BR	8
18116	01	D071500368	CM	M	42	SI	X	BR	3
18117	02	D071500368	MO	M	36	SI	X	BR	5
18118	01	D071500369	AU	M	62	SI	X	BR	7
18119	02	D071500369	MO	M	40	SI	X	BR	5
18120	01	D071500370	MO	M	31	SI	X	BR	5
18121	02	D071500370	AU	M	28	SI	X	BR	8
18122	01	D071500371	OT	M	35	SI	X	BR	7
18123	01	D071500372	AU	F	41	SI	X	BR	7
18124	02	D071500372	MO	M	20	SI	X	BR	3
18125	01	D071500373	MO	F	42	SI	X	BR	5
18126	02	D071500373	CM	F	31	SI	X	BR	7
18127	01	D071500375	MO	F	28	SI	X	BR	8
18128	02	D071500375	AU	M	35	SI	X	BR	7
18129	01	D071500376	AU	M	SI	SI	X	BR	8
18130	02	D071500376	MO	M	33	SI	X	BR	3
18131	01	D071500377	AU	F	SI	SI	X	BR	6
18132	02	D071500377	MO	M	44	SI	X	BR	7
18133	01	D071500378	MO	M	25	SI	X	BR	5
18134	01	D071500379	AU	M	48	SI	X	BR	5
18135	02	D071500379	MO	M	31	SI	X	BR	8
18136	01	D071500380	AU	M	SI	SI	X	BR	3
18137	02	D071500380	MO	M	38	SI	X	BR	8
18138	01	D071500381	AU	M	SI	SI	X	BR	8
18139	02	D071500381	MO	M	31	SI	X	BR	3
18140	01	D071500382	ON	M	45	SI	X	BR	5
18141	02	D071500382	MO	M	22	SI	X	BR	5
18142	01	D071500383	MO	M	SI	SI	X	BR	8
18143	01	D071500384	OU	M	53	SI	X	BR	3
18144	01	D071500385	AU	M	23	SI	X	BR	5
18145	02	D071500385	MO	M	27	SI	X	BR	7
18146	01	D071500386	MO	M	23	SI	X	BR	5
18147	02	D071500386	AU	M	27	SI	X	BR	5
18148	01	D071500387	ON	M	41	SI	X	BR	5
18149	02	D071500387	BI	M	21	NE	X	BR	3
18150	01	D071500389	AU	M	62	SI	X	BR	7
18151	02	D071500389	AU	M	36	SI	X	BR	7
18152	01	D071500390	MO	M	21	SI	X	BR	3
18153	02	D071500390	AU	M	SI	SI	X	BR	8
18154	01	D071500391	AU	F	42	SI	X	BR	3
18155	02	D071500391	MO	M	46	SI	X	BR	8
18156	01	D071500392	MO	F	22	SI	X	BR	7
18157	02	D071500392	AU	M	68	SI	X	BR	3
18158	01	D071500393	OU	M	45	SI	X	BR	8
18159	01	D071500394	CM	F	32	SI	X	BR	7
18160	02	D071500394	MO	M	45	SI	X	BR	5
18161	01	D071500395	AU	M	44	SI	X	BR	3
18162	01	D071500396	AU	F	31	SI	X	BR	7
18163	01	D071500397	AU	M	43	SI	X	BR	7
18164	02	D071500397	BI	M	26	NE	X	BR	5
18165	01	D071500398	MO	F	31	SI	X	BR	5
18166	01	D071500399	AU	F	38	SI	X	BR	7
18167	02	D071500399	MO	M	42	SI	X	BR	2
18168	01	D071500400	AU	M	37	SI	X	BR	5
18169	02	D071500400	AU	X	SI	SI	X	BR	8
18170	01	D071500401	MO	M	28	SI	X	BR	5
18171	02	D071500401	MO	X	SI	SI	X	BR	8
18172	01	D071500402	AU	F	74	SI	X	BR	8
18173	02	D071500402	AU	M	33	SI	X	BR	8
18174	03	D071500402	AU	M	69	SI	X	BR	8
18175	01	D071500403	AU	F	SI	SI	X	BR	8
18176	02	D071500403	AU	M	60	SI	X	BR	5
18177	01	D071500405	MO	M	35	SI	X	BR	8
18178	02	D071500405	AU	M	55	SI	X	BR	5
18179	01	D071500406	AU	M	27	SI	X	BR	5
18180	02	D071500406	MO	M	21	SI	X	BR	5
18181	01	D071500407	AU	F	25	SI	X	BR	2
18182	01	D071500408	OU	M	55	SI	X	BR	2
18183	02	D071500408	MO	M	33	SI	X	BR	8
18184	01	D071500409	OU	M	44	SI	X	BR	3
18185	01	D071500410	CM	F	34	SI	X	BR	7
18186	02	D071500410	MO	M	34	SI	X	BR	5
18187	01	D071500411	AU	F	33	SI	X	BR	7
18188	02	D071500411	MO	M	38	SI	X	BR	5
18189	01	D071500412	AU	M	45	SI	X	BR	7
18190	02	D071500412	MO	M	25	SI	X	BR	8
18191	01	D071500413	AU	M	62	SI	X	BR	7
18192	01	D071500414	MO	M	25	SI	X	BR	5
18193	01	D071500417	CM	M	37	SI	X	BR	8
18194	02	D071500417	MO	M	23	SI	X	BR	8
18195	01	D071500418	AU	M	24	SI	X	BR	5
18196	01	D071500419	CM	X	SI	SI	X	BR	8
18197	01	D071500420	AU	F	55	SI	X	BR	7
18198	02	D071500420	AU	X	SI	SI	X	BR	8
18199	03	D071500420	AU	M	57	SI	X	BR	3
18200	04	D071500420	AU	M	51	SI	X	BR	5
18201	01	D071500421	AU	F	54	SI	X	BR	7
18202	01	D071500422	CM	M	SI	SI	X	BR	8
18203	02	D071500422	CM	M	27	SI	X	BR	5
18204	01	D071500423	OU	M	32	SI	X	BR	5
18205	01	D071500424	AU	M	SI	SI	X	BR	8
18206	02	D071500424	MO	M	63	SI	X	BR	6
18207	01	D071500425	OU	M	43	SI	X	BR	5
18208	01	D071500426	AU	M	31	SI	X	BR	3
18209	02	D071500426	MO	M	30	SI	X	BR	8
18210	01	D071500427	MO	M	44	SI	X	BR	8
18211	02	D071500427	AU	M	40	SI	X	BR	8
18212	01	D071500428	OU	M	52	SI	X	BR	5
18213	01	D071500429	AU	F	80	SI	X	BR	8
18214	02	D071500429	MO	M	39	SI	X	BR	7
18215	01	D071500430	OU	F	42	SI	X	BR	5
18216	02	D071500430	AU	M	22	SI	X	BR	3
18217	01	D071500432	CM	M	42	SI	X	BR	7
18218	01	D071500433	AU	M	25	SI	X	BR	5
18219	01	D071500434	MO	M	44	SI	X	BR	8
18220	01	D071500435	AU	M	35	SI	X	BR	8
18221	02	D071500435	MO	M	62	SI	X	BR	7
18222	01	D071500436	AU	M	SI	SI	X	BR	8
18223	01	D071500437	OU	X	SI	SI	X	BR	8
18224	02	D071500437	MO	M	36	SI	X	BR	7
18225	01	D071500439	CA	M	32	SI	X	BR	8
18226	02	D071500439	MO	M	SI	SI	X	BR	7
18227	01	D071500440	OU	M	27	SI	X	BR	5
18228	02	D071500440	BI	M	44	NE	X	BR	5
18229	01	D071500441	AU	M	50	SI	X	BR	2
18230	01	D071500442	AU	M	25	SI	X	BR	7
18231	02	D071500442	MO	M	30	SI	X	BR	5
18232	01	D071500443	AU	F	39	SI	X	BR	7
18233	02	D071500443	MO	F	31	SI	X	BR	5
18234	01	D071500445	CM	X	SI	SI	X	BR	8
18235	01	D071500446	AU	M	27	SI	X	BR	7
18236	02	D071500446	AU	M	25	SI	X	BR	3
18237	01	D071500447	CM	F	35	SI	X	BR	7
18238	02	D071500447	MO	M	33	SI	X	BR	7
18239	01	D071500448	CM	M	45	SI	X	BR	8
18240	02	D071500448	MO	F	38	SI	X	BR	8
18241	01	D071500449	AU	M	74	SI	X	BR	5
18242	02	D071500449	BI	F	18	NE	X	BR	8
18243	01	D071500450	OU	M	50	SI	X	BR	2
18244	01	D071500452	ON	X	SI	SI	X	BR	8
18245	02	D071500452	MO	M	33	SI	X	BR	5
18246	01	D071500453	SI	X	SI	SI	X	BR	8
18247	02	D071500453	MO	M	20	SI	X	BR	4
18248	01	D071500454	CM	M	44	SI	X	BR	7
18249	01	D071500455	OU	M	43	SI	X	BR	3
18250	01	D071500456	AU	M	26	SI	X	BR	7
18251	01	D071500457	AU	M	35	SI	X	BR	7
18252	02	D071500457	MO	M	21	SI	X	BR	3
18253	01	D071500458	MO	M	40	SI	X	BR	3
18254	01	D071500459	AU	M	41	SI	X	BR	7
18255	01	D071500461	MO	M	25	SI	X	BR	5
18256	02	D071500461	MO	M	38	SI	X	BR	3
18257	01	D071500462	MO	M	22	SI	X	BR	5
18258	01	D071500464	AU	M	74	SI	X	BR	3
18259	02	D071500464	MO	M	45	SI	X	BR	5
18260	01	D071500465	AU	F	63	SI	X	BR	5
18261	02	D071500465	MO	M	43	SI	X	BR	5
18262	01	D071500467	MO	M	35	SI	X	BR	2
18263	01	D071500468	AU	F	SI	SI	X	BR	8
18264	02	D071500468	MO	M	56	SI	X	BR	8
18265	01	D071500469	AU	M	33	SI	X	BR	3
18266	02	D071500469	MO	M	39	SI	X	BR	5
18267	01	D071500470	AU	F	30	SI	X	BR	7
18268	02	D071500470	AU	M	47	SI	X	BR	7
18269	01	D071500472	ON	M	43	SI	X	BR	5
18270	01	D071500473	MO	X	SI	SI	X	BR	8
18271	01	D071500474	CA	M	SI	SI	X	BR	8
18272	02	D071500474	AU	F	28	SI	X	BR	7
18273	01	D071500475	CA	M	36	SI	X	BR	5
18274	02	D071500475	AU	M	31	SI	X	BR	5
18275	01	D071500477	AU	F	SI	SI	X	BR	8
18276	02	D071500477	MO	M	24	SI	X	BR	7
18277	01	D071500478	AU	M	40	SI	X	BR	8
18278	02	D071500478	MO	M	36	SI	X	BR	5
18279	01	D071500479	MO	M	43	SI	X	BR	8
18280	01	D071500480	CM	M	SI	SI	X	BR	5
18281	02	D071500480	CM	M	16	IN	X	BR	3
18282	01	D071500481	AU	F	56	SI	X	BR	5
18283	02	D071500481	AU	M	SI	SI	X	BR	8
18284	01	D071500483	MO	M	29	SI	X	BR	5
18285	02	D071500483	CM	F	SI	SI	X	BR	8
18286	01	D071500484	MO	M	34	SI	X	BR	7
18287	01	D071500485	MO	M	36	SI	X	BR	5
18288	02	D071500485	MO	M	SI	SI	X	BR	8
18289	01	D071500486	OU	M	51	SI	X	BR	3
18290	02	D071500486	MO	M	26	SI	X	BR	3
18291	01	D071500487	AU	M	54	SI	X	BR	3
18292	02	D071500487	MO	M	36	SI	X	BR	3
18293	01	D071500488	OU	M	53	SI	X	BR	3
18294	02	D071500488	MO	M	49	SI	X	BR	8
18295	01	D071500489	MO	M	39	SI	X	BR	3
18296	02	D071500489	MO	M	36	SI	X	BR	3
18297	01	D071500490	AU	M	39	SI	X	BR	3
18298	02	D071500490	AU	M	SI	SI	X	BR	8
18299	01	D071500491	AU	M	69	SI	X	BR	3
18300	01	D071500492	AU	M	35	SI	X	BR	7
18301	01	D071500493	MO	M	35	SI	X	BR	3
18302	01	D071500494	CM	M	58	SI	X	BR	3
18303	02	D071500494	AU	M	56	SI	X	BR	5
18304	01	D071500496	CM	F	23	SI	X	BR	5
18305	02	D071500496	MO	M	34	SI	X	BR	3
18306	01	D071500497	CM	F	39	SI	X	BR	5
18307	02	D071500497	MO	M	32	SI	X	BR	5
18308	01	D071500498	AU	M	53	SI	X	BR	5
18309	01	D071500499	MO	M	36	SI	X	BR	5
18310	02	D071500499	AU	X	SI	SI	X	BR	8
18311	01	D071500501	AU	F	29	SI	X	BR	7
18312	02	D071500501	MO	M	25	SI	X	BR	5
18313	01	D071500502	AU	M	46	SI	X	BR	7
18314	02	D071500502	MO	M	47	SI	X	BR	3
18315	01	D071500503	AU	M	62	SI	X	BR	3
18316	02	D071500503	AU	M	28	SI	X	BR	7
18317	01	D071500504	OU	M	SI	SI	X	BR	8
18318	01	D071500505	AU	M	36	SI	X	BR	7
18319	02	D071500505	MO	M	25	SI	X	BR	3
18320	01	D071500506	OU	M	41	SI	X	BR	5
18321	02	D071500506	AU	M	59	SI	X	BR	7
18322	03	D071500506	AU	M	44	SI	X	BR	3
18323	04	D071500506	AU	M	32	SI	X	BR	7
18324	01	D071500507	AU	M	26	SI	X	BR	5
18325	02	D071500507	AU	M	22	SI	X	BR	5
18326	01	D071500508	AU	M	19	SI	X	BR	5
18327	02	D071500508	AU	M	62	SI	X	BR	5
18328	01	D071500509	AU	M	25	SI	X	BR	5
18329	02	D071500509	MO	M	34	SI	X	BR	5
18330	01	D071500510	AU	M	37	SI	X	BR	8
18331	01	D071500511	AU	X	SI	SI	X	BR	8
18332	01	D071500512	MO	M	29	SI	X	BR	6
18333	01	D071500513	MO	M	33	SI	X	BR	4
18334	02	D071500513	AU	X	SI	SI	X	BR	8
18335	03	D071500513	MO	M	SI	SI	X	BR	3
18336	04	D071500513	AU	M	SI	SI	X	BR	8
18337	05	D071500513	OU	M	39	SI	X	BR	8
18338	01	D071500514	AU	M	52	SI	X	BR	3
18339	02	D071500514	AU	F	29	SI	X	BR	5
18340	01	D071500515	AU	M	23	SI	X	BR	5
18341	02	D071500515	MO	M	25	SI	X	BR	2
18342	01	D071500516	AU	F	32	SI	X	BR	8
18343	02	D071500516	MO	M	31	SI	X	BR	8
18344	01	D071500517	CM	M	38	SI	X	BR	5
18345	02	D071500517	ON	M	45	SI	X	BR	3
18346	03	D071500517	AU	M	25	SI	X	BR	8
18347	01	D071500518	AU	F	55	SI	X	BR	5
18348	01	D071500519	MO	M	34	SI	X	BR	5
18349	01	D071500520	AU	M	21	SI	X	BR	5
18350	02	D071500520	MO	M	32	SI	X	BR	8
18351	03	D071500520	SI	X	SI	SI	X	BR	8
18352	01	D071500522	AU	F	22	SI	X	BR	5
18353	01	D071500523	SI	F	69	SI	X	BR	5
18354	02	D071500523	MO	X	SI	SI	X	BR	8
18355	01	D071500524	AU	F	49	SI	X	BR	5
18356	02	D071500524	MO	M	35	SI	X	BR	8
18357	01	D071500525	AU	M	24	SI	X	BR	3
18358	02	D071500525	MO	F	SI	SI	X	BR	8
18359	01	D071500526	AU	X	SI	SI	X	BR	8
18360	01	D071500527	AU	M	32	SI	X	BR	5
18361	01	D071500528	CM	M	24	SI	X	BR	8
18362	02	D071500528	MO	M	32	SI	X	BR	8
18363	01	D071500529	AU	F	28	SI	X	BR	5
18364	01	D071500530	MO	X	SI	SI	X	BR	8
18365	02	D071500530	MO	M	33	SI	X	BR	3
18366	01	D071500533	MO	M	47	SI	X	BR	3
18367	01	D071500534	AU	M	30	SI	X	BR	5
18368	02	D071500534	CM	F	SI	SI	X	BR	8
18369	01	D071500535	CA	M	26	SI	X	BR	8
18370	02	D071500535	CA	M	SI	SI	X	BR	3
18371	01	D071500536	MO	M	41	SI	X	BR	3
18372	01	D071500537	MC	M	37	SI	X	BR	3
18373	02	D071500537	AU	M	39	SI	X	BR	5
18374	01	D071500538	MO	X	SI	SI	X	BR	8
18375	02	D071500538	MO	M	31	SI	X	BR	5
18376	01	D071500539	ON	M	SI	SI	X	BR	8
18377	01	D071500540	AU	M	33	SI	X	BR	5
18378	02	D071500540	MO	F	35	SI	X	BR	5
18379	01	D071500541	AU	M	SI	SI	X	BR	8
18380	02	D071500541	MO	M	19	SI	X	BR	5
18381	01	D071500542	ON	M	59	SI	X	BR	3
18382	02	D071500542	MO	M	23	SI	X	BR	3
18383	01	D071500543	ON	M	57	SI	X	BR	3
18384	01	D071500544	AU	M	24	SI	X	BR	8
18385	02	D071500544	MO	M	37	SI	X	BR	5
18386	01	D071500545	AU	M	19	SI	X	BR	5
18387	01	D071500546	AU	F	28	SI	X	BR	7
18388	02	D071500546	BI	M	37	NE	X	BR	8
18389	01	D071500547	MO	M	28	SI	X	BR	5
18390	02	D071500547	AU	X	SI	SI	X	BR	8
18391	01	D071500548	AU	M	30	SI	X	BR	3
18392	01	D071500549	AU	M	33	SI	X	BR	3
18393	01	D071500550	MO	M	40	SI	X	BR	5
18394	01	D071500552	MO	M	38	SI	X	BR	8
18395	02	D071500552	ON	M	47	SI	X	BR	8
18396	01	D071500553	MO	X	SI	SI	X	BR	8
18397	01	D071500554	AU	M	56	SI	X	BR	3
18398	01	D071500555	AU	M	42	SI	X	BR	8
18399	02	D071500555	MO	M	25	SI	X	BR	5
18400	01	D071500556	AU	M	47	SI	X	BR	5
18401	02	D071500556	MO	M	37	SI	X	BR	4
18402	01	D071500557	MO	M	30	SI	X	BR	5
18403	01	D071500558	MO	X	SI	SI	X	BR	8
18404	01	D071500559	SI	X	SI	SI	X	BR	8
18405	02	D071500559	MO	M	38	SI	X	BR	8
18406	01	D071500560	AU	M	34	SI	X	BR	5
18407	02	D071500560	MO	M	28	SI	X	BR	5
18408	01	D071500561	AU	F	21	SI	X	BR	4
18409	01	D071500562	AU	M	50	SI	X	BR	5
18410	02	D071500562	MO	M	22	SI	X	BR	8
18411	01	D071500563	AU	F	73	SI	X	BR	7
18412	01	D071500565	MO	M	40	SI	X	BR	6
18413	01	D071500566	AU	M	SI	SI	X	BR	8
18414	02	D071500566	MO	M	26	SI	X	BR	5
18415	01	D071500567	AU	M	22	SI	X	BR	5
18416	02	D071500567	AU	M	34	SI	X	BR	8
18417	03	D071500567	MO	M	30	SI	X	BR	3
18418	01	D071500568	AU	M	25	SI	X	BR	3
18419	02	D071500568	AU	M	39	SI	X	BR	8
18420	01	D071500569	AU	M	37	SI	X	BR	3
18421	01	D071500571	MO	X	SI	SI	X	BR	8
18422	01	D071500572	AU	M	49	SI	X	BR	7
18423	01	D071500573	CM	M	54	SI	X	BR	2
18424	01	D071500574	MO	M	47	SI	X	BR	3
