x,y,id_acident,cadloga,cadlogb,alt_num,referencia,data,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,veiculos,vitimas,princ_a,princ_b,tipo_acide,mi_prinx
-46.647437,-23.54809,D041600364,33667,,,Acesso,2016/04/04 00:00:00.000,0,2,D,,4,2988,,,11000000000000000,100,33667,,CO,316894
-46.608104,-23.637716,D041600365,12513,,12,,2016/04/17 00:00:00.000,540,2,D,,83,2524,,,10000000000000000,100,12513,,CH,316895
-46.485763,-23.538654,D041600366,12156,,2000,,2016/04/05 00:00:00.000,839,2,D,,65,983,,,1000000000000010,100,12156,,CO,316896
-46.649957,-23.66908,D041600367,5606,,3696,,2016/04/02 00:00:00.000,1620,2,D,,43,1116,,,11000000000000000,100,5606,,CO,316897
-46.733043,-23.649975,D041600368,13357,,575,,2016/04/04 00:00:00.000,810,2,D,,92,3102,C,,11000000000000000,100,13357,,CO,316898
0,0,D041600369,98750,,,NC,2016/04/08 00:00:00.000,2207,2,D,,97,736,,,1000000000000000,1,98750,,QM,316899
-46.65411,-23.672806,D041600370,8765,,833,,2016/04/26 00:00:00.000,1600,2,D,,43,4655,,,1000000000100000,100,8765,,CO,316900
-46.713918,-23.692626,D041600371,2483,,2973,,2016/04/27 00:00:00.000,2310,2,D,,102,4426,B,,10100000000000000,200,2483,,CV,316901
-46.718022,-23.63121,D041600372,13014,,1729,,2016/04/06 00:00:00.000,1700,2,D,,34,1165,,,11000000000000000,100,13014,,CO,316902
-46.65182,-23.487604,D041600373,9078,17369,,,2016/04/12 00:00:00.000,545,2,D,,38,1601,C,,11000000000000000,100,9078,17369,CO,316903
-46.665766,-23.606962,D041600374,8944,,2726,,2016/04/15 00:00:00.000,845,4,D,,27,3586,,,1000000000000000,100,8944,,AT,316904
-46.60286,-23.538553,D041600375,4736,,986,,2016/04/22 00:00:00.000,1549,2,D,,12,2049,,,1000000000100000,200,4736,,CO,316905
-46.510799,-23.579214,D041600376,34100,1463,,,2016/04/22 00:00:00.000,700,2,D,,41,1113,C,,1000000000100000,100,1463,34100,CO,316906
-46.675104,-23.450685,D041600377,3771,,7000,,2016/04/29 00:00:00.000,1830,2,D,,72,4856,B,,10001000000000000,100,3771,,CV,316907
-46.40893,-23.560087,D041600378,22836,75317,,,2016/04/07 00:00:00.000,1135,2,D,,44,1847,,,11000000000000000,200,22836,75317,CO,316908
-46.712655,-23.668364,D041600379,12751,,100,,2016/04/18 00:00:00.000,430,2,D,,102,775,,,10100000000000000,100,12751,,CL,316909
-46.705289,-23.740747,D041600380,15507,,4720,,2016/04/21 00:00:00.000,1640,2,D,,85,3893,,,1000000000000000,100,15507,,QM,316910
-46.724088,-23.778379,D041600381,33015,,600,,2016/04/20 00:00:00.000,956,2,D,,25,1298,,,11000000000000000,100,33015,,SI,316911
-46.599308,-23.480318,D041600382,8320,,300,,2016/04/02 00:00:00.000,2118,4,D,,39,1205,C,,10000000000000000,100,8320,,AT,316912
-46.418574,-23.55138,D041600383,5796,,,NC,2016/04/30 00:00:00.000,840,2,D,,44,2508,,,1000000000000000,100,5796,,QM,316913
-46.729365,-23.518381,D041600384,20600,,307,,2016/04/02 00:00:00.000,1630,2,D,,91,1897,,,11000000000000000,100,20600,,CO,316914
-46.545022,-23.520861,D041600385,10101,19847,,,2016/04/13 00:00:00.000,813,2,D,,3,1886,,,1000000000100000,100,10101,19847,CO,316915
-46.543433,-23.533795,D041600386,7645,11325,,,2016/04/30 00:00:00.000,900,2,D,,30,3858,,,11000000000000000,100,7645,11325,CT,316916
-46.686569,-23.48144,D041600387,10101,,1430,,2016/04/06 00:00:00.000,1040,2,D,,77,1236,B,,10001000000000000,100,10101,,CO,316917
-46.588476,-23.641639,D041600388,1247,,18000,,2016/04/25 00:00:00.000,1840,2,D,,95,1583,,,11000000000000000,100,1247,,CL,316918
-46.750977,-23.491508,D041600389,14350,,3070,,2016/04/26 00:00:00.000,650,2,D,,33,2542,,,11000000000000000,100,14350,,CO,316919
-46.66599,-23.607684,D041600390,8944,9309,,,2016/04/23 00:00:00.000,230,2,D,,36,3711,,,20010000000000000,100,8944,15797,CO,316920
-46.55972,-23.592146,D041600391,75405,67203,,,2016/04/13 00:00:00.000,1645,2,D,,56,2149,,,11000000000000000,100,67203,75405,CV,316921
-46.680293,-23.676689,D041600392,9220,,2698,,2016/04/09 00:00:00.000,1100,2,D,,99,3807,B,,1000000000100000,1,9220,,CT,316922
-46.698496,-23.712163,D041600393,15507,,1217,,2016/04/08 00:00:00.000,840,2,D,,48,1151,C,,11000000000000000,200,15507,,CO,316923
-46.647238,-23.572856,D041600394,16810,,296,,2016/04/18 00:00:00.000,1900,4,D,,78,3561,,,10000000000000000,100,16810,,AT,316924
-46.601829,-23.524962,D041600395,2421,,1,,2016/04/25 00:00:00.000,735,2,D,,13,4030,R,,10000000000000000,100,29772,,SI,316925
-46.625172,-23.522803,D041600396,5567,16531,,,2016/04/08 00:00:00.000,1129,2,D,,12,1785,,,1000000000100000,100,5567,16531,SI,316926
-46.434937,-23.55433,D041600397,37269,,1200,,2016/04/13 00:00:00.000,1300,2,D,,103,1590,,,100000000000000,100,37269,,QD,316927
-46.67556,-23.775035,D041600398,25252,,845,,2016/04/08 00:00:00.000,1700,2,D,,85,1405,,,1000000010000000,100,25252,,CL,316928
-46.638476,-23.690851,D041600399,98760,,115,,2016/04/23 00:00:00.000,500,4,D,,98,2050,,,10000000000000000,100,98760,,AT,316929
-46.769748,-23.684419,D041600400,12403,,4017,,2016/04/30 00:00:00.000,506,4,D,,92,4099,,,100000000000000,1,12403,,AT,316930
-46.466712,-23.620041,D041600401,17824,63104,,,2016/04/09 00:00:00.000,2150,2,D,,55,3924,,,11000000000000000,101,17824,63104,CO,316931
-46.602394,-23.460496,D041600402,18151,20569,,,2016/04/11 00:00:00.000,2150,2,D,,20,4010,,,11000000000000000,200,18151,20569,SI,316932
-46.689363,-23.61508,D041600403,7680,31919,,,2016/04/09 00:00:00.000,1108,2,D,,96,3215,,,11000000000000000,100,17064,31919,CO,316933
-46.671693,-23.746419,D041600404,5138,,150,,2016/04/09 00:00:00.000,1720,2,D,,101,3525,,,1000000000000000,200,5138,,QM,316934
-46.645744,-23.540771,D041600405,2300,,,NC,2016/04/16 00:00:00.000,600,2,D,,3,2407,,,11000000000000000,100,2300,,CT,316935
-46.617749,-23.471515,D041600406,14767,,3297,,2016/04/24 00:00:00.000,1730,2,D,,20,4516,,,10000000000000000,100,14767,,CT,316936
-46.603062,-23.639821,D041600407,43217,,76,,2016/04/21 00:00:00.000,1600,2,D,,83,897,,,11000000000000000,100,43217,,CO,316937
-46.553594,-23.528113,D041600408,36081,,,NC,2016/04/19 00:00:00.000,1653,2,D,,21,1605,B,,11000000000000000,100,36081,,CT,316938
-46.697437,-23.599286,D041600409,12502,,12000,,2016/04/21 00:00:00.000,2300,2,D,,51,4239,,,11000000000000000,100,13014,,CT,316939
-46.652793,-23.509965,D041600410,3637,,550,,2016/04/10 00:00:00.000,205,2,D,,13,2256,,,20000000000000000,100,3637,,CT,316940
-46.723612,-23.586223,D041600411,7500,,908,,2016/04/01 00:00:00.000,1811,2,D,,34,99,,,11000000000000000,100,7500,,CL,316941
-46.617669,-23.613308,D041600412,5618,,1224,,2016/04/13 00:00:00.000,1030,2,D,,16,3864,,,11000000000000000,100,5618,,CO,316942
-46.470909,-23.615973,D041600413,78391,,104,,2016/04/03 00:00:00.000,2259,4,D,,55,900082,,,10000000000000000,1,78391,,AT,316943
-46.542327,-23.602364,D041600414,12895,5425,,,2016/04/29 00:00:00.000,550,2,D,,70,952,,,30100000000000000,100,5425,12895,CO,316944
-46.456819,-23.527187,D041600415,18167,46936,,,2016/04/01 00:00:00.000,715,2,D,,64,1785,,,11000000000000000,100,18167,46936,CL,316945
-46.585518,-23.45822,D041600416,8253,,800,,2016/04/20 00:00:00.000,801,4,D,,73,4167,,,1000000000000000,100,8253,,AT,316946
-46.458986,-23.539292,D041600417,5267,,198,,2016/04/04 00:00:00.000,2115,2,D,,64,3170,,,1000000000000000,200,5267,,QM,316947
-46.591384,-23.509821,D041600418,7840,14525,,,2016/04/13 00:00:00.000,1030,2,D,,19,1171,,,11000000000000000,100,7840,14525,CO,316948
-46.642514,-23.474252,D041600419,35291,7589,,,2016/04/19 00:00:00.000,845,2,D,,38,1699,,,11000000000000000,300,7589,35291,CO,316949
-46.505433,-23.609238,D041600420,17824,,10300,,2016/04/10 00:00:00.000,1840,2,D,,70,3128,,,10000000000100000,100,17824,,CO,316950
-46.675235,-23.451023,D041600421,3771,,7001,,2016/04/29 00:00:00.000,1545,2,D,,72,3363,B,,1100000000000000,100,3771,,CV,316951
-46.474196,-23.566428,D041600422,13294,66596,,,2016/04/27 00:00:00.000,1900,2,D,,53,1534,,,1000000000000010,100,13294,66596,CO,316952
-46.634352,-23.541268,D041600423,7419,,10,,2016/04/18 00:00:00.000,1200,2,D,,11,4642,,,1000000000000000,200,7419,,QM,316953
-46.579558,-23.525821,D041600424,43878,14270,,,2016/04/27 00:00:00.000,2259,2,D,,90,4380,,,10000000000000000,300,14270,43878,CH,316954
-46.470381,-23.609081,D041600425,21737,,20,,2016/04/01 00:00:00.000,1750,4,D,,49,3804,,,10000000000000000,100,21737,,AT,316955
-46.487844,-23.50724,D041600426,13881,,4715,,2016/04/09 00:00:00.000,1230,2,D,,62,3603,,,100000000000000,100,13881,,QD,316956
-46.56507,-23.489015,D041600427,10471,39012,,,2016/04/02 00:00:00.000,2200,2,D,,90,3415,,,11000000000000000,100,10471,39012,CO,316957
-46.676113,-23.755074,D041600428,3509,,4453,,2016/04/03 00:00:00.000,2015,4,D,,101,3142,,,100000000000000,100,3509,,AT,316958
-46.429489,-23.523153,D041600429,26916,,75,,2016/04/21 00:00:00.000,1930,4,D,,68,1126,,,10,100,26916,,AT,316959
-46.631008,-23.467378,D041600430,9170,,1357,,2016/04/14 00:00:00.000,1000,2,D,,38,4128,B,,11000000000000000,100,9170,,CL,316960
-46.654674,-23.656064,D041600431,14547,,200,,2016/04/30 00:00:00.000,1933,2,D,,35,4517,,,11000000000000000,100,14547,,CO,316961
-46.489924,-23.51743,D041600432,78463,,156,,2016/04/21 00:00:00.000,1200,4,D,,64,4796,,,10,100,78463,,AT,316962
-46.436015,-23.549316,D041600433,37209,,496,,2016/04/06 00:00:00.000,710,2,D,,103,1412,,,200000000000000,200,37209,,CO,316963
-46.647437,-23.54809,D041600434,33667,,,Acesso,2016/04/29 00:00:00.000,2000,2,D,,5,1778,,,11000000000000000,100,33667,,CT,316964
-46.607064,-23.527952,D041600435,17180,,800,,2016/04/08 00:00:00.000,1100,2,D,,12,1845,,,20000000000000000,100,17180,,SI,316965
-46.653706,-23.566378,D041600436,10004,4003,,,2016/04/16 00:00:00.000,1800,4,D,,78,3398,,,10000000000000000,100,4003,10004,AT,316966
-46.51597,-23.562491,D041600437,17135,,2600,,2016/04/29 00:00:00.000,2240,2,D,,41,2111,,,11000000000000000,100,17135,,CO,316967
-46.720991,-23.430262,D041600438,16838,,12877,,2016/04/30 00:00:00.000,630,2,D,,74,1785,,,10000000000000100,100,16838,,CO,316968
-46.403035,-23.584361,D041600439,99236,,,NC,2016/04/09 00:00:00.000,1358,4,D,,54,3913,,,1000000000000000,100,99236,,AT,316969
-46.740055,-23.669424,D041600440,98361,,,PX R GUILHERME,2016/04/23 00:00:00.000,1349,2,D,,92,1452,,,11000000000000000,100,98361,,SI,316970
-46.786782,-23.601399,D041600441,9691,17518,,,2016/04/20 00:00:00.000,730,4,D,,27,3613,,,10,100,9691,17518,AT,316971
-46.740953,-23.525255,D041600442,17781,7836,,,2016/04/25 00:00:00.000,800,2,D,,91,2364,,,20000000000000000,100,7836,17781,CL,316972
-46.731935,-23.667906,D041600443,8367,,4159,,2016/04/22 00:00:00.000,1830,2,D,,92,1917,,,1000000000000000,100,8367,,QM,316973
-46.594223,-23.560256,D041600444,15034,,804,,2016/04/28 00:00:00.000,1553,4,D,,57,1542,,,1000000000000000,200,15034,,AT,316974
-46.547872,-23.509345,D041600445,2429,,300,,2016/04/18 00:00:00.000,652,2,D,,10,4458,,,1000000000000010,100,2429,,CO,316975
-46.465045,-23.560948,D041600446,28955,,33,,2016/04/18 00:00:00.000,1916,4,D,,53,2678,,,20000000000000000,100,24511,,AT,316976
-46.583188,-23.478639,D041600447,11321,,2825,,2016/04/08 00:00:00.000,2200,2,D,,39,3670,,,11000000000000000,100,11321,,CF,316977
-46.633313,-23.535524,D041600448,16593,,1341,,2016/04/04 00:00:00.000,540,2,D,,3,2893,,,100000000000000,100,16593,,QD,316978
-46.643528,-23.544185,D041600449,17000,,335,,2016/04/07 00:00:00.000,1329,2,D,,3,1782,,,10100000000000000,100,17000,,CO,316979
-46.40844,-23.541318,D041600450,16679,,126,,2016/04/19 00:00:00.000,730,2,D,,68,1284,,,11000000000000000,100,16679,,CO,316980
-46.712572,-23.645345,D041600451,10270,,1270,,2016/04/07 00:00:00.000,1720,4,D,,11,3746,,,100000000000000,100,10270,,AT,316981
-46.744691,-23.536616,D041600452,3376,,571,,2016/04/27 00:00:00.000,1559,2,D,,93,2827,,,1100000000000000,100,13014,,CL,316982
-46.511554,-23.562701,D041600453,197,,169,,2016/04/22 00:00:00.000,645,2,D,,66,1343,,,1010000000000000,200,197,,CO,316983
-46.435965,-23.59616,D041600454,18826,,5400,,2016/04/18 00:00:00.000,1430,2,D,,49,4288,,,1000000000000000,100,18826,,QM,316984
-46.732729,-23.440892,D041600455,98860,,50,,2016/04/11 00:00:00.000,1330,2,D,,46,1479,,,10000000100000000,100,98860,,CT,316985
-46.629463,-23.543882,D041600456,6642,,3350,,2016/04/04 00:00:00.000,2330,2,D,,1,2520,,,10000000000000000,100,6642,,CH,316986
-46.691975,-23.453419,D041600457,27628,,263,,2016/04/09 00:00:00.000,1036,4,D,,72,2656,,,10000000000000000,100,27628,,AT,316987
-46.788148,-23.584797,D041600458,16878,,18000,,2016/04/10 00:00:00.000,2052,2,D,,75,3014,,,1000000000000000,200,16878,,QM,316988
-46.735782,-23.62745,D041600459,8000,,5500,,2016/04/25 00:00:00.000,900,2,D,,89,3413,,,1000000000000000,100,8000,,QM,316989
-46.611851,-23.48147,D041600460,14767,,1686,,2016/04/13 00:00:00.000,930,2,D,,20,4100,,,11000000000000000,100,14767,,CV,316990
-46.628023,-23.552056,D041600461,18556,,519,,2016/04/08 00:00:00.000,2045,2,D,,1,2129,,,1000000000000000,100,18556,,QM,316991
-46.631184,-23.549811,D041600462,16870,,247,,2016/04/19 00:00:00.000,450,4,D,,1,2905,,,10000000000000000,1,16870,,AT,316992
-46.734702,-23.443795,D041600463,18594,,320,,2016/04/11 00:00:00.000,1330,2,D,,74,1549,,,100000000000000,100,18594,,QD,316993
-46.664588,-23.545108,D041600464,9562,,,NC,2016/04/10 00:00:00.000,1830,4,D,,4,2278,,,10000000000000000,100,9562,,AT,316994
-46.407987,-23.540532,D041600465,16679,,350,,2016/04/02 00:00:00.000,145,2,D,,68,3553,,,21000000000000000,100,16679,,CO,316995
-46.632091,-23.531939,D041600466,18993,10485,,,2016/04/23 00:00:00.000,1615,2,D,,3,2581,,,11000000000000000,100,10485,18993,CV,316996
-46.701451,-23.690015,D041600467,17110,,2005,,2016/04/11 00:00:00.000,1913,2,D,,102,751,,,11000000000000000,100,17110,,CO,316997
-46.575116,-23.566059,D041600468,27094,,4200,,2016/04/16 00:00:00.000,2324,2,D,,29,2208,,,20000000000000000,200,27094,,CO,316998
-46.443844,-23.514269,D041600469,9806,,1984,,2016/04/20 00:00:00.000,820,2,D,,32,1323,,,1000000000,100,9806,,QD,316999
-46.639654,-23.487908,D041600470,13197,,215,,2016/04/09 00:00:00.000,2016,2,D,,13,3403,,,11000000000000000,100,13197,,CL,317000
-46.696129,-23.613418,D041600471,41023,,,PX AV ADOLFO PI,2016/04/18 00:00:00.000,1050,4,D,,11,4120,,,100000000000000,100,41023,,AT,317001
-46.630198,-23.525178,D041600472,6642,,1000,,2016/04/15 00:00:00.000,1120,4,D,,12,2090,,,1000000000000000,100,6642,,AT,317002
-46.483899,-23.542293,D041600473,13240,9020,,,2016/04/02 00:00:00.000,1830,2,D,,65,882,B,,1000000000000000,100,9020,13240,QM,317003
-46.643641,-23.56088,D041600474,12165,,1343,,2016/04/14 00:00:00.000,1205,2,D,,5,1418,,,100000000000000,200,12165,,QD,317004
-46.670623,-23.583944,D041600475,999,,,PX AV ADOLFO PI,2016/04/13 00:00:00.000,1350,2,D,,11,5677,,,1010000000000000,100,999,,SI,317005
-46.591572,-23.439531,D041600476,18151,,5300,,2016/04/09 00:00:00.000,430,2,D,,20,3891,C,,10000000000000000,100,18151,,CH,317006
-46.591808,-23.545613,D041600477,18337,18703,,,2016/04/19 00:00:00.000,952,2,D,,8,2913,,,10010000000000000,100,185,19306,CO,317007
-46.404954,-23.53703,D041600478,11543,,421,,2016/04/11 00:00:00.000,1315,4,D,,68,1164,,,10,100,11543,,AT,317008
-46.566812,-23.466548,D041600479,37107,7686,,,2016/04/14 00:00:00.000,1907,2,D,,73,5022,,,20000000000000000,100,37107,7686,CL,317009
-46.588709,-23.430852,D041600480,36946,,656,,2016/04/06 00:00:00.000,2015,2,D,,73,3561,,,10000000000000000,1,36946,,CH,317010
-46.699019,-23.540568,D041600481,4781,,275,,2016/04/06 00:00:00.000,1800,2,D,,7,1442,,,1000000000000000,100,4781,,QM,317011
-46.639089,-23.546439,D041600482,5495,10101,,,2016/04/22 00:00:00.000,1843,4,D,,3,2562,,,100000000000000,100,5495,10101,AT,317012
-46.697636,-23.619925,D041600483,41023,21499,,,2016/04/02 00:00:00.000,850,2,D,,96,1145,,,1100000000000000,100,21499,41023,CO,317013
-46.740368,-23.550444,D041600484,9836,,1133,,2016/04/11 00:00:00.000,1730,2,D,,93,2156,C,,1000000000000000,100,9836,,QM,317014
-46.63664,-23.559515,D041600485,18698,,40,,2016/04/01 00:00:00.000,1355,4,D,,1,1837,,,10000000000000000,100,18698,,AT,317015
-46.634722,-23.701709,D041600486,64166,,104,,2016/04/18 00:00:00.000,103,4,D,,98,2901,,,10,1,64166,,AT,317016
-46.624165,-23.512322,D041600487,5567,,2000,,2016/04/07 00:00:00.000,1830,4,D,,9,3838,,,100000000000000,100,5567,,AT,317017
-46.575053,-23.447267,D041600488,98786,,,NC,2016/04/24 00:00:00.000,748,2,D,,73,4209,B,,100000,300,98786,,CH,317018
-46.602441,-23.547996,D041600489,543,3653,,,2016/04/02 00:00:00.000,220,2,D,,8,2438,,,10000000000000000,100,543,3653,CH,317019
-46.658742,-23.552386,D041600490,5245,7026,,,2016/04/21 00:00:00.000,2125,2,D,,4,3582,,,11000000000000000,100,5245,7026,CO,317020
-46.624344,-23.552092,D041600491,543,,80,,2016/04/04 00:00:00.000,1440,2,D,,8,2508,,,100000000000000,100,543,,QD,317021
-46.783242,-23.665969,D041600492,9529,,6000,,2016/04/07 00:00:00.000,613,2,D,,47,3267,C,,1000000000100000,100,9529,,CO,317022
-46.612538,-23.64388,D041600493,5618,,5001,,2016/04/05 00:00:00.000,2150,4,D,,83,900124,,,10000000000000000,100,5618,,AT,317023
-46.737745,-23.45211,D041600494,65055,,103,,2016/04/05 00:00:00.000,1630,2,D,,74,1400,,,11000000000000000,100,65055,,CT,317024
-46.596129,-23.647328,D041600495,4381,,1016,,2016/04/22 00:00:00.000,1707,2,D,,83,2658,,,11000000000000000,200,4381,,CO,317025
-46.578294,-23.589374,D041600496,20059,,577,,2016/04/08 00:00:00.000,1122,2,D,,56,2054,,,10001000000000000,100,20059,,CO,317026
-46.725127,-23.828663,D041600497,36031,,644,,2016/04/15 00:00:00.000,956,4,D,,25,1241,,,1000000000000000,100,36031,,AT,317027
-46.720988,-23.773823,D041600498,15507,,10000,,2016/04/18 00:00:00.000,810,2,D,,25,4386,B,,10000000000000,100,15507,,OU,317028
-46.4590,-23.569927,D041600499,36318,35942,,,2016/04/27 00:00:00.000,600,2,D,,53,2907,,,20000000000000000,100,35942,36318,CO,317029
-46.656762,-23.54403,D041600500,12869,1356,,,2016/04/06 00:00:00.000,15,2,D,,4,3062,,,11000000000000000,100,1356,12869,CO,317030
-46.600441,-23.546591,D041600501,543,,4343,,2016/04/04 00:00:00.000,1653,2,D,,8,2511,,,20000000000000000,300,543,,CO,317031
-46.66737,-23.457795,D041600502,65521,22030,,,2016/04/08 00:00:00.000,1542,2,D,,72,2631,,,10000000000000,200,22030,65521,CH,317032
-46.386624,-23.506829,D041600503,75481,,17,,2016/04/10 00:00:00.000,121,4,D,,50,5295,,,10000000000000000,100,75481,,AT,317033
-46.777956,-23.582966,D041600504,16878,,17000,,2016/04/02 00:00:00.000,1900,2,D,,75,936,,,1000000000000000,100,16878,,QM,317034
-46.680832,-23.517568,D041600505,6471,,2000,,2016/04/14 00:00:00.000,1007,2,D,,23,2324,,,11000000000000000,100,6471,,CO,317035
-46.734415,-23.652988,D041600506,13357,,980,,2016/04/11 00:00:00.000,1650,4,D,,92,1290,,,10000000000000000,100,13357,,AT,317036
-46.714959,-23.486665,D041600507,161,,60,,2016/04/20 00:00:00.000,1500,4,D,,87,1728,,,1000000000000000,100,161,,AT,317037
-46.654882,-23.686965,D041600508,63725,62326,,,2016/04/16 00:00:00.000,1140,2,D,,98,2987,,,10001000000000000,100,62326,63725,CO,317038
-46.63942,-23.695474,D041600509,13881,22010,,,2016/04/27 00:00:00.000,1830,2,D,,62,3681,,,100000000000000,100,13881,22010,QD,317039
-46.683172,-23.757027,D041600510,66488,,77,,2016/04/13 00:00:00.000,1100,4,D,,101,3489,,,10000000000000000,100,66488,,AT,317040
-46.500664,-23.532145,D041600511,12156,,,NC,2016/04/10 00:00:00.000,725,2,D,,21,2993,B,,10000000000000000,100,12156,,CH,317041
-46.577837,-23.557185,D041600512,27094,,3200,,2016/04/28 00:00:00.000,1842,4,D,,29,2427,,,1000000000000000,100,27094,,AT,317042
-46.573483,-23.594882,D041600513,4926,,738,,2016/04/16 00:00:00.000,2313,2,D,,56,2207,,,10100000000000000,100,4926,,CO,317043
-46.616202,-23.633942,D041600514,5618,,3730,,2016/04/11 00:00:00.000,631,4,D,,16,3788,,,100000000000000,1,5618,,AT,317044
-46.634637,-23.55883,D041600515,7733,,385,,2016/04/04 00:00:00.000,2103,2,D,,1,2512,,,11000000000000000,100,7733,,CL,317045
-46.738035,-23.670326,D041600516,12403,,505,,2016/04/02 00:00:00.000,300,2,D,,92,3125,,,10000000000000000,200,12403,,CH,317046
-46.652376,-23.548945,D041600517,5245,,1110,,2016/04/24 00:00:00.000,1530,2,D,,4,3656,B,,11000000000000000,100,5245,,CO,317047
-46.665817,-23.554998,D041600518,13984,,428,,2016/04/26 00:00:00.000,1417,2,D,,4,1697,,,11000000000000000,100,13984,,CO,317048
-46.773278,-23.669222,D041600519,17772,,340,,2016/04/07 00:00:00.000,130,2,D,,47,6467,,,11000000000000000,100,17772,,SI,317049
-46.661862,-23.624138,D041600520,19931,,6809,,2016/04/16 00:00:00.000,917,2,D,,27,3475,,,10000000000000000,100,19931,,CP,317050
-46.621434,-23.55366,D041600521,14213,,394,,2016/04/19 00:00:00.000,1330,4,D,,8,2916,,,1000000000000000,100,14213,,AT,317051
-46.57319,-23.535253,D041600522,4736,1317,,,2016/04/09 00:00:00.000,1545,2,D,,52,1014,B,,11000000000000000,100,1317,4736,CL,317052
-46.691045,-23.631342,D041600523,222,35369,,,2016/04/24 00:00:00.000,0,2,D,,11,4284,,,20000000000000000,100,222,35369,CO,317053
-46.599135,-23.537987,D041600524,4736,,1367,,2016/04/01 00:00:00.000,1555,4,D,,12,1669,,,100000000000000,100,4736,,AT,317054
-46.734803,-23.409015,D041600525,16838,,15000,,2016/04/30 00:00:00.000,812,2,D,,46,2630,,,100000,100,16838,,CH,317055
-46.611213,-23.517309,D041600526,1039,,140,,2016/04/29 00:00:00.000,810,2,D,,9,1792,,,1000000000100000,100,1039,,CO,317056
-46.590231,-23.509343,D041600527,2099,,247,,2016/04/08 00:00:00.000,1200,2,D,,19,1126,C,,1000000000000000,100,2099,,QM,317057
-46.748303,-23.586086,D041600528,16878,,14000,,2016/04/20 00:00:00.000,2230,2,D,,51,1216,,,21000000000000000,100,16878,,CO,317058
-46.703144,-23.536703,D041600529,14142,,151,,2016/04/30 00:00:00.000,1416,4,D,,7,2449,,,10000000000000000,100,14142,,AT,317059
