ID_VEICULO,ID_ACIDENT,TIPO_VEICU,PLACA,SEXO_CONDU,IDADE_COND,CATEGORIA_,USA_CINTO_,ESTADO_ALC,ESCOLARIDA,cod_acid,tipo_acidente
1,D011700247,ON,EZL0996,M,23,SI,X,BR,2,4,AT
2,D011700248,AU,EZE8606,M,20,SI,X,BR,3,2,CO
1,D011700248,MO,EJP5702,M,38,SI,X,BR,8,2,CO
1,D011700249,MO,EXG5450,M,19,SI,X,BR,5,2,CO
2,D011700249,AU,BGJ3109,X,SI,SI,X,BR,8,2,CO
1,D011700250,MO,FUS8570,M,20,IN,X,BR,3,4,AT
1,D011700251,AU,EUV9316,M,31,SI,X,BR,5,2,CO
2,D011700251,ON,EZU5245,M,55,SI,X,BR,2,2,CO
1,D011700252,AU,EQY5961,M,41,SI,X,BR,5,4,AT
2,D011700253,AU,,X,SI,SI,X,BR,8,4,AT
1,D011700253,ON,ECT8931,M,62,SI,X,BR,8,4,AT
1,D011700254,MO,EJP0070,M,SI,SI,X,BR,8,2,SI
1,D011700255,AU,GHW2666,M,36,SI,X,SA,7,2,CH
1,D011700256,AU,FNL9476,F,31,SI,X,BR,7,2,CO
2,D011700256,AU,EPM0454,M,SI,SI,X,BR,8,2,CO
1,D011700257,ON,DTE3645,M,41,SI,X,BR,3,2,QD
1,D011700258,MO,DZM7605,M,39,SI,X,BR,2,2,CO
2,D011700258,AU,DMF7976,M,44,IN,X,AA,3,2,CO
1,D011700259,AU,BAN3602,M,32,SI,X,BR,3,4,AT
1,D011700260,MO,FRJ3709,M,39,SI,X,BR,8,2,CO
2,D011700260,AU,EFV8683,M,42,SI,X,BR,3,2,CO
1,D011700261,MO,MKL1184,M,32,SI,X,BR,3,2,CO
2,D011700261,AU,,X,SI,SI,X,BR,8,2,CO
1,D011700262,CM,CBY2209,M,30,SI,X,BR,3,2,CO
2,D011700262,MO,,F,39,SI,X,BR,3,2,CO
1,D011700263,MO,EOJ8756,M,26,HA,X,BR,3,2,CO
2,D011700263,AU,EAS5202,M,30,HA,X,BR,4,2,CO
1,D011700264,AU,EUO8290,F,34,HA,X,BR,5,2,CH
1,D011700265,MO,FTZ8071,M,33,SI,X,BR,6,2,QM
1,D011700266,MO,DUV5848,M,SI,IN,X,BR,8,4,AT
1,D011700267,AU,FSB2492,F,42,SI,X,BR,7,2,CH
1,D011700268,AU,FRO2224,M,72,SI,X,BR,5,2,CO
2,D011700268,BI,,F,SI,NE,X,BR,8,2,CO
1,D011700269,AU,CSN8882,M,SI,SI,X,BR,8,4,AT
1,D011700270,MO,GBF8830,M,38,SI,X,BR,3,2,SI
2,D011700270,AU,EIT6738,M,25,SI,X,BR,5,2,SI
1,D011700271,MO,EHR0300,M,59,SI,X,BR,8,2,CO
2,D011700271,AU,ATZ5821,M,29,SI,X,BR,5,2,CO
1,D011700272,AU,AVV7356,M,26,SI,X,SA,5,2,CF
2,D011700272,AU,DYB6507,F,22,SI,X,BR,7,2,CF
1,D011700273,AU,CGF8327,M,41,SI,X,BR,3,2,CH
1,D011700274,ON,FYC7349,M,39,SI,X,BR,8,2,QD
1,D011700275,AU,EMG8897,M,23,SI,X,BR,8,2,CH
1,D011700276,SI,,X,SI,SI,X,BR,8,4,AT
1,D011700277,MO,FAY9378,M,15,IN,X,BR,3,2,CO
2,D011700277,AU,DGI9131,M,45,SI,X,BR,5,2,CO
1,D011700278,SI,,X,SI,SI,X,BR,8,4,AT
1,D011700279,AU,DIB3490,M,55,IN,X,BR,3,4,AT
1,D011700280,AU,DYH9660,M,23,SI,X,BR,5,4,AT
1,D011700281,AU,OLO1933,M,22,SI,X,BR,5,2,CO
2,D011700281,AU,,X,SI,SI,X,BR,8,2,CO
2,D011700282,MO,,M,SI,SI,X,BR,8,2,CO
1,D011700282,CA,FEZ9940,M,43,SI,X,BR,5,2,CO
1,D011700283,AU,CME6244,M,34,IN,X,BR,4,2,CO
2,D011700283,AU,DKC9859,M,29,SI,X,BR,7,2,CO
1,D011700284,AU,DOT3152,M,33,SI,X,BR,3,2,CO
2,D011700284,ON,FFS0578,M,37,SI,X,BR,3,2,CO
1,D011700285,CM,FNR5534,F,42,SI,X,BR,5,4,AT
1,D011700286,BI,,M,17,NE,X,BR,5,2,QB
1,D011700287,MO,,X,SI,SI,X,BR,8,4,AT
1,D011700288,AU,DOT4823,X,SI,SI,X,BR,8,2,SI
1,D011700289,MO,GAX4080,M,36,SI,X,BR,5,4,AT
2,D011700290,AU,EZI8333,F,37,SI,X,BR,7,2,CT
1,D011700290,AU,EMR0286,X,SI,SI,X,BR,8,2,CT
1,D011700291,AU,FGI7425,M,SI,SI,X,BR,8,4,AT
1,D011700292,MO,BPS3487,M,38,SI,X,BR,5,2,SI
1,D011700293,MO,EOU1399,M,37,SI,X,BR,5,2,CO
2,D011700293,MO,,X,SI,SI,X,BR,8,2,CO
1,D011700294,MO,FHS3819,M,21,SI,X,BR,3,2,CO
2,D011700294,AU,DPM8431,M,29,SI,X,BR,5,2,CO
1,D011700295,MO,DEO8084,M,27,SI,X,BR,3,2,CO
2,D011700295,AU,CBO6240,M,41,IN,X,BR,4,2,CO
2,D011700296,AU,FHO4855,M,61,SI,X,BR,8,2,CO
1,D011700296,MO,DZT0627,M,20,SI,X,BR,5,2,CO
1,D011700297,MO,,X,SI,SI,X,BR,8,4,AT
2,D011700298,BI,,M,49,NE,X,BR,5,2,CO
1,D011700298,AU,FHQ6512,M,SI,SI,X,BR,8,2,CO
1,D011700299,MO,DOU7363,M,27,SI,X,BR,5,2,CL
2,D011700299,CM,DHO8055,M,60,SI,X,BR,3,2,CL
3,D011700299,MO,EXK8047,M,31,SI,X,BR,8,2,CL
1,D011700300,MO,DTN4848,M,20,SI,X,BR,3,2,CO
2,D011700300,CM,HJN8052,X,26,SI,X,BR,3,2,CO
1,D011700301,AU,,X,SI,SI,X,BR,8,4,AT
2,D011700302,AU,EGA7575,F,21,HA,X,BR,6,2,CO
1,D011700302,MO,DHJ6556,M,44,HA,X,BR,8,2,CO
2,D011700303,AU,OQG4006,M,39,SI,X,BR,5,2,CO
1,D011700303,MO,FJO4630,M,40,SI,X,BR,2,2,CO
1,D011700304,MO,EQR8068,M,28,SI,X,BR,4,2,CT
2,D011700304,AU,EZD1005,M,SI,SI,X,BR,8,2,CT
1,D011700305,MO,JST7454,M,23,SI,X,BR,3,2,CO
2,D011700305,AU,FGQ9275,M,31,SI,X,BR,8,2,CO
1,D011700306,MO,DZP1906,M,39,SI,X,BR,5,2,CO
2,D011700306,AU,EMN8176,M,42,SI,X,BR,5,2,CO
1,D011700307,CA,MFS8681,M,50,SI,X,BR,5,4,AT
2,D011700308,AU,EES2298,F,23,SI,X,BR,3,2,CT
1,D011700308,MO,BXR4389,M,SI,SI,X,BR,8,2,CT
1,D011700309,AU,DSP4575,M,70,SI,X,BR,3,2,CO
2,D011700309,ON,ELW4314,M,38,SI,X,BR,5,2,CO
1,D011700310,AU,DRS4075,X,SI,SI,X,BR,8,4,AT
1,D011700311,MO,FKL2378,M,28,HA,X,BR,8,2,CO
2,D011700311,AU,FZJ7816,M,55,HA,X,BR,7,2,CO
1,D011700312,ON,ELQ4405,M,SI,SI,X,BR,8,2,QD
1,D011700313,MO,,X,SI,SI,X,BR,7,2,SI
1,D011700314,MO,MEQ6299,M,37,SI,X,BR,5,2,CO
2,D011700314,AU,DCX9213,M,74,SI,X,BR,3,2,CO
2,D011700315,BI,,M,34,NE,X,BR,7,2,CO
1,D011700315,AU,FAC0528,X,SI,SI,X,BR,8,2,CO
1,D011700316,VA,,X,99,SI,X,BR,3,4,AT
1,D011700317,MO,DUV9790,M,32,SI,X,BR,8,2,SI
2,D011700317,AU,PEI2261,M,30,SI,X,BR,5,2,SI
1,D011700318,MO,GEC8430,M,39,SI,X,BR,3,2,CO
2,D011700318,MO,,X,SI,SI,X,BR,8,2,CO
1,D011700319,MO,EHZ3102,M,34,SI,X,BR,2,2,CL
2,D011700319,CM,fev-80,M,35,SI,X,BR,6,2,CL
1,D011700320,MO,DAG0515,M,26,SI,X,BR,8,2,CO
2,D011700320,CM,EQY4969,X,SI,SI,X,BR,8,2,CO
1,D011700321,CM,FCS5328,M,55,SI,X,BR,7,2,CH
1,D011700322,MO,EHZ3768,M,41,SI,X,BR,3,2,CO
2,D011700322,AU,,X,SI,SI,X,BR,8,2,CO
1,D011700323,CM,BZI7828,M,53,SI,X,BR,2,2,CH
1,D011700324,SI,,X,SI,SI,X,BR,8,4,AT
1,D011700325,ON,FJP5414,X,SI,SI,X,BR,8,2,QF
1,D011700326,MO,EJQ5199,M,50,SI,X,BR,3,2,CO
2,D011700326,AU,FEY1784,F,23,SI,X,BR,7,2,CO
1,D011700327,AU,COG6992,F,60,SI,X,BR,7,4,AT
1,D011700328,AU,EIW0118,M,22,SI,X,BR,8,2,CH
2,D011700329,AU,OVG2301,M,36,SI,X,BR,7,2,CO
1,D011700329,MO,ATL4692,M,32,SI,X,BR,5,2,CO
1,D011700330,AU,FXX2579,M,32,SI,X,BR,5,4,AT
1,D011700331,AU,EQY1702,F,39,SI,X,BR,5,2,CO
2,D011700331,AU,EUS8893,M,49,SI,X,BR,4,2,CO
1,D011700332,MO,EXK1382,M,24,SI,X,BR,5,2,CT
2,D011700332,AU,FVX6851,M,30,SI,X,BR,5,2,CT
1,D011700333,MO,EOZ9723,F,32,SI,X,BR,5,2,CO
2,D011700333,AU,ETP9550,M,SI,SI,X,BR,8,2,CO
1,D011700334,AU,GBJ3440,M,23,SI,X,BR,6,2,CP
1,D011700335,AU,EQL9311,F,35,SI,X,BR,6,2,CH
1,D011700336,MO,EJN7659,M,41,SI,X,BR,3,2,CF
2,D011700336,AU,NJB1405,M,33,SI,X,BR,3,2,CF
1,D011700337,BI,,M,48,NE,X,BR,2,2,QB
1,D011700338,AU,CJL8225,F,44,SI,X,BR,5,2,CH
1,D011700339,AU,JFU4435,M,SI,SI,X,BR,8,4,AT
1,D011700340,MO,ECG8003,M,52,SI,X,BR,5,2,CO
2,D011700340,AU,FGB5283,M,33,SI,X,BR,5,2,CO
1,D011700341,MO,EGY4654,M,52,SI,X,BR,8,2,QM
1,D011700342,AU,FKN2781,X,SI,SI,X,BR,8,2,CH
1,D011700343,ON,DTE6494,M,29,SI,X,BR,8,4,AT
2,D011700344,CM,MRT3684,M,22,IN,X,SA,3,2,CF
1,D011700344,AU,EWX5937,M,38,SI,X,BR,3,2,CF
2,D011700345,CM,FJU3060,M,36,SI,X,BR,8,2,CO
1,D011700345,MO,EJQ7628,M,42,SI,X,BR,5,2,CO
1,D011700346,ON,,X,SI,SI,X,BR,8,2,QD
1,D011700347,AU,CMW7984,M,31,SI,X,BR,5,2,CO
2,D011700347,MO,,M,32,SI,X,SA,5,2,CO
1,D011700348,MO,FKL9496,X,SI,SI,X,BR,8,2,CO
2,D011700348,MO,LQG3888,X,SI,SI,X,BR,8,2,CO
1,D011700349,MO,DYZ8519,M,22,SI,X,BR,3,2,CT
2,D011700349,AU,EFB4563,M,36,SI,X,BR,5,2,CT
1,D011700350,AU,EBN9635,X,SI,SI,X,BR,8,4,AT
6,D011700351,AU,DEJ8397,M,34,SI,X,BR,5,2,CT
5,D011700351,AU,CLN8323,M,35,SI,X,BR,3,2,CT
4,D011700351,AU,CXP0111,M,22,SI,X,BR,5,2,CT
3,D011700351,AU,GON4108,M,59,SI,X,BR,3,2,CT
1,D011700351,AU,CLE0898,M,34,SI,X,AA,3,2,CT
2,D011700351,AU,DUP3781,F,33,SI,X,BR,5,2,CT
1,D011700352,MO,HET6105,M,22,HA,X,BR,3,2,CO
2,D011700352,AU,EGH3479,M,45,HA,X,BR,8,2,CO
1,D011700353,AU,CIP8586,M,18,IN,X,BR,3,2,CO
2,D011700353,MO,,M,34,SI,X,BR,3,2,CO
1,D011700354,AU,CQX0073,M,28,SI,X,AA,5,2,CH
2,D011700355,AU,DID4887,M,25,SI,X,BR,8,2,CO
1,D011700355,MO,EXK0178,M,36,SI,X,BR,3,2,CO
1,D011700356,MO,DEK8988,M,22,SI,X,BR,5,2,SI
2,D011700356,SI,,X,SI,SI,X,BR,8,2,SI
1,D011700357,AU,PWA8477,M,39,SI,X,BR,5,2,CO
2,D011700357,BI,,M,49,NE,X,BR,7,2,CO
1,D011700358,CM,EEN6641,M,69,SI,X,BR,5,4,AT
1,D011700359,MO,HJH3042,M,23,SI,X,BR,5,2,CO
2,D011700359,AU,EUV4766,M,56,SI,X,BR,5,2,CO
2,D011700360,AU,DIB2706,X,SI,SI,X,BR,8,2,CT
1,D011700360,MO,DEQ7029,M,18,SI,X,BR,5,2,CT
1,D011700361,AU,FZG7350,M,64,SI,X,BR,5,2,CO
2,D011700361,AU,FQL0101,M,59,SI,X,BR,7,2,CO
1,D011700362,AU,DWM0986,M,26,SI,X,BR,5,2,CH
1,D011700363,MO,CWT9201,F,31,SI,X,BR,5,2,CO
2,D011700363,AU,HNF7998,F,41,SI,X,BR,7,2,CO
1,D011700364,MO,NDZ4124,M,36,SI,X,BR,5,2,QM
1,D011700365,MO,DQU3237,M,31,SI,X,BR,7,2,SI
2,D011700365,AU,DRJ7325,F,35,SI,X,BR,8,2,SI
1,D011700366,AU,CSE8412,M,30,HA,X,AA,3,2,CH
2,D011700367,MO,,M,18,IN,X,BR,8,2,CL
1,D011700367,MC,ELQ4277,M,39,SI,X,BR,5,2,CL
2,D011700368,AU,PYG396,M,60,SI,X,BR,5,2,CO
1,D011700368,AU,DZY9003,M,26,SI,X,SA,5,2,CO
1,D011700369,AU,BTJ6009,M,45,SI,X,BR,5,4,AT
1,D011700370,AU,PWM5445,M,59,SI,X,BR,8,2,CO
2,D011700370,AU,FSH4061,F,60,SI,X,BR,7,2,CO
1,D011700371,MO,AUY5092,M,27,SI,X,BR,8,2,CF
2,D011700371,AU,FMA5013,M,47,SI,X,BR,8,2,CF
1,D011700372,AU,FHP6106,M,66,SI,X,BR,5,4,AT
1,D011700373,AU,BFG2176,M,58,SI,X,BR,3,2,CF
2,D011700373,AU,DSL5413,M,34,SI,X,BR,5,2,CF
1,D011700374,MO,,M,17,IN,X,BR,3,2,CF
2,D011700374,MO,,M,16,IN,X,BR,3,2,CF
1,D011700375,AU,FUC7692,M,SI,SI,X,BR,8,4,AT
1,D011700376,AU,DLR9412,M,SI,SI,X,BR,8,2,SI
1,D011700377,AU,EBL3100,M,54,SI,X,BR,5,4,AT
1,D011700378,SI,,M,SI,SI,X,BR,8,2,QD
1,D011700379,MO,BYU7519,M,17,IN,X,BR,3,2,CH
1,D011700380,MO,EGY3440,M,27,IN,X,SA,5,2,CF
2,D011700380,ON,EWU9242,M,50,SI,X,BR,5,2,CF
2,D011700381,AU,BRB5957,M,53,SI,X,BR,2,2,CO
1,D011700381,AU,CFY4279,M,27,SI,X,BR,5,2,CO
3,D011700382,AU,FSP6502,F,SI,SI,X,BR,8,2,CO
2,D011700382,AU,EDR3187,M,34,SI,X,BR,5,2,CO
1,D011700382,MO,DPW0905,M,33,SI,X,BR,6,2,CO
1,D011700383,AU,KQH6362,M,24,IN,X,BR,5,2,CO
2,D011700383,ON,EFU4639,M,44,SI,X,BR,5,2,CO
1,D011700384,AU,CQI3765,M,19,IN,X,BR,5,2,CH
1,D011700385,AU,,X,SI,SI,X,BR,8,4,AT
1,D011700386,AU,EPQ9068,M,32,SI,X,BR,5,2,CO
2,D011700386,SI,,X,SI,SI,X,BR,8,2,CO
1,D011700387,MO,,M,17,IN,X,BR,3,2,QM
1,D011700388,MO,EXH4202,M,21,IN,X,BR,4,2,CL
2,D011700388,CA,CXA0709,M,39,SI,X,BR,5,2,CL
2,D011700389,BI,,M,41,NE,X,SA,5,2,CO
1,D011700389,SI,,X,SI,SI,X,BR,8,2,CO
1,D011700390,AU,CRB8045,F,36,SI,X,BR,6,4,AT
1,D011700391,AU,EMV1452,M,23,SI,X,BR,7,2,CO
2,D011700391,ON,EFW1770,M,34,SI,X,BR,5,2,CO
1,D011700392,MO,DXM5220,M,31,SI,X,BR,5,2,CH
1,D011700393,MO,,X,SI,SI,X,BR,8,4,AT
1,D011700394,MO,EWE0638,M,SI,SI,X,BR,8,4,AT
1,D011700395,MO,EHR0259,M,23,IN,X,BR,3,2,CO
2,D011700395,AU,HEA9248,F,46,HA,X,BR,5,2,CO
1,D011700396,MO,DZP9572,M,23,SI,X,BR,5,2,CO
2,D011700396,SI,,X,SI,SI,X,BR,8,2,CO
1,D011700397,MO,EGZ8480,M,27,IN,X,BR,2,2,CO
2,D011700397,AU,FUC2841,M,30,SI,X,BR,5,2,CO
1,D011700398,MO,EJN6118,M,18,IN,X,BR,3,2,CO
2,D011700398,CA,FPE7823,M,34,SI,X,BR,8,2,CO
1,D011700399,MO,LPG7954,M,36,HA,X,BR,3,2,CL
2,D011700399,CA,PQP9072,M,25,HA,X,BR,3,2,CL
1,D011700400,AU,FGJ6135,F,SI,SI,X,BR,8,2,CO
2,D011700400,AU,DPN9458,M,35,SI,X,BR,8,2,CO
2,D011700401,AU,DHU2167,M,48,SI,X,BR,3,2,CO
3,D011700401,AU,FGC9544,M,33,SI,X,BR,7,2,CO
4,D011700401,AU,JME5866,F,34,SI,X,BR,7,2,CO
1,D011700401,MC,EFV6203,M,37,SI,X,BR,3,2,CO
1,D011700402,MO,FCM2472,M,46,SI,X,BR,5,2,QM
1,D011700403,MO,EXM5780,M,41,SI,X,BR,5,2,QM
1,D011700404,MO,EQD6049,M,33,SI,X,BR,3,2,CT
2,D011700404,AU,FCX3126,F,54,SI,X,BR,7,2,CT
2,D011700405,AU,BOC4263,M,SI,IN,X,BR,8,2,CF
1,D011700405,AU,HLX1633,M,44,SI,X,BR,3,2,CF
2,D011700406,ON,GAF3067,M,33,SI,X,BR,5,2,CV
1,D011700406,AU,EEF9189,M,23,SI,X,BR,5,2,CV
1,D011700407,MO,FMX8109,M,19,SI,X,BR,3,2,CH
1,D011700408,SI,,X,SI,SI,X,BR,8,4,AT
1,D011700409,AU,FCB0612,F,42,SI,X,BR,5,2,CT
2,D011700409,ON,DTA5778,M,25,SI,X,BR,3,2,CT
1,D011700410,MO,FFW0510,M,32,SI,X,BR,5,2,CF
2,D011700410,AU,EQV6121,M,29,SI,X,BR,3,2,CF
1,D011700411,MO,EJO8394,M,49,SI,X,BR,5,2,CO
2,D011700411,BI,,M,SI,NE,X,BR,2,2,CO
1,D011700412,MO,DJK9349,M,27,SI,X,BR,8,2,CO
2,D011700412,AU,CSN5916,M,62,SI,X,BR,7,2,CO
1,D011700413,MO,FPX9797,M,45,SI,X,BR,7,2,QM
1,D011700414,AU,,M,25,SI,X,SA,8,2,CH
1,D011700415,MO,MCX0937,M,35,SI,X,BR,3,2,CO
2,D011700415,AU,EQL5023,M,51,SI,X,BR,3,2,CO
1,D011700416,MO,ESR6511,M,SI,SI,X,BR,8,2,CL
2,D011700416,CM,FUE8135,M,43,SI,X,BR,7,2,CL
1,D011700417,AU,CHT5979,F,20,IN,X,BR,5,2,CH
1,D011700418,MO,DUW8538,M,40,SI,X,BR,3,2,CO
2,D011700418,AU,EQQ5645,M,SI,SI,X,BR,8,2,CO
1,D011700419,MO,FZN3219,M,21,SI,X,BR,5,2,CO
2,D011700419,CA,DJM5606,M,59,SI,X,BR,5,2,CO
1,D011700420,MO,DWX8257,M,26,SI,X,BR,4,2,CL
2,D011700420,AU,LCH7593,M,79,SI,X,BR,5,2,CL
1,D011700421,MO,FBH8099,M,34,SI,X,BR,7,2,CO
2,D011700421,AU,ADF5887,X,SI,SI,X,BR,8,2,CO
1,D011700422,SI,,M,41,SI,X,BR,3,4,AT
1,D011700423,MO,FBF6761,M,33,HA,X,BR,6,2,CO
2,D011700423,AU,CAC1970,M,26,IN,X,BR,3,2,CO
2,D011700424,AU,EWL2442,M,36,SI,X,BR,5,2,CO
1,D011700424,MO,FQL3167,M,23,SI,X,BR,5,2,CO
1,D011700425,AU,FQW1885,M,20,SI,X,BR,6,4,AT
2,D011700426,AU,BPN1116,M,18,SI,X,BR,4,2,CO
1,D011700426,AU,GEB3796,M,37,SI,X,BR,3,2,CO
1,D011700427,AU,PXR4836,M,28,SI,X,BR,5,2,CO
2,D011700427,MO,,F,25,SI,X,BR,5,2,CO
1,D011700428,MO,CZS9512,M,20,IN,X,BR,8,2,SI
2,D011700428,AU,CJP7301,M,23,SI,X,BR,8,2,SI
1,D011700429,SI,,X,SI,SI,X,BR,8,4,AT
1,D011700430,MO,EXK1705,M,39,SI,X,BR,3,2,CO
2,D011700430,SI,,M,SI,SI,X,BR,8,2,CO
1,D011700431,MO,,M,21,IN,X,BR,2,4,AT
2,D011700432,AU,EPQ1085,F,SI,SI,X,BR,8,2,QM
1,D011700432,MO,GIJ8910,M,26,SI,X,BR,5,2,QM
1,D011700433,MO,FTG7207,M,31,SI,X,BR,3,2,CO
2,D011700433,AU,,X,SI,SI,X,BR,8,2,CO
1,D011700434,AU,APJ5827,F,32,SI,X,BR,5,2,CT
2,D011700434,ON,DTC8580,M,28,SI,X,BR,5,2,CT
1,D011700435,ON,,X,SI,SI,X,BR,8,4,AT
1,D011700436,AU,CMW7504,M,SI,SI,X,BR,8,2,CT
2,D011700436,CM,EKL7865,M,40,SI,X,BR,5,2,CT
1,D011700437,AU,BMA2102,M,28,SI,X,BR,5,2,CH
1,D011700438,AU,EZD3931,M,63,SI,X,BR,3,2,CL
2,D011700438,MO,,M,47,HA,X,BR,5,2,CL
1,D011700439,CM,EKL5228,M,58,SI,X,BR,7,4,AT
1,D011700440,MO,BGX0152,X,53,SI,X,BR,5,2,CO
2,D011700440,AU,EEX2327,M,30,SI,X,BR,5,2,CO
1,D011700441,ON,FRW0850,X,SI,SI,X,BR,8,2,QF
1,D011700442,ON,DTA4160,M,29,SI,X,BR,5,2,QD
1,D011700443,MO,,M,SI,SI,X,BR,8,2,CH
1,D011700444,MO,FXO5609,M,27,SI,X,BR,5,4,AT
2,D011700445,MO,,M,SI,SI,X,BR,8,2,CO
1,D011700445,MO,EGY2814,M,34,SI,X,BR,3,2,CO
2,D011700446,CA,EMU7961,M,62,SI,X,BR,3,2,CO
1,D011700446,AU,DPN1842,F,29,SI,X,BR,6,2,CO
1,D011700447,AU,HNA6343,M,37,SI,X,BR,5,4,AT
1,D011700448,AU,EUS4084,M,28,SI,X,AA,8,2,CL
2,D011700448,CM,EBW7868,F,31,SI,X,BR,8,2,CL
1,D011700449,MO,FZF7959,M,25,SI,X,BR,2,2,CO
2,D011700449,AU,FNU6732,F,57,SI,X,BR,7,2,CO
1,D011700450,MO,EIE4430,M,31,SI,X,BR,6,2,CO
2,D011700450,AU,OGX9778,X,SI,SI,X,BR,8,2,CO
1,D011700451,MO,EXK8524,M,23,SI,X,BR,5,2,AA
1,D011700452,MO,,M,21,SI,X,BR,5,2,CH
1,D011700453,MO,DLV7125,M,22,SI,X,BR,5,4,AT
1,D011700454,AU,CIP3480,X,SI,SI,X,BR,8,4,AT
1,D011700455,MO,FDP6255,F,35,SI,X,BR,5,2,CO
2,D011700455,CA,CBM1089,M,48,SI,X,BR,2,2,CO
1,D011700456,AU,FQA1227,M,72,SI,X,BR,7,4,AT
1,D011700457,AU,FSC0993,F,26,SI,X,BR,7,2,CH
1,D011700458,AU,EDP0686,M,23,SI,X,BR,5,4,AT
1,D011700459,CM,DFM3938,M,46,SI,X,BR,3,4,AT
2,D011700460,SI,,X,SI,SI,X,BR,8,2,CO
1,D011700460,MO,DUX6297,M,28,SI,X,BR,5,2,CO
2,D011700461,CM,BES2221,M,42,SI,X,BR,3,2,CO
1,D011700461,ON,DTA3991,M,48,SI,X,BR,3,2,CO
1,D011700462,MO,,X,SI,SI,X,BR,8,4,AT
1,D011700463,AU,,X,SI,SI,X,BR,8,4,AT
1,D011700464,AU,EDC6274,M,31,SI,X,BR,5,4,AT
1,D011700465,CM,DCW3091,M,45,SI,X,BR,7,2,CO
2,D011700465,MO,,M,20,SI,X,BR,3,2,CO
1,D011700466,AU,GCB1784,M,33,SI,X,BR,5,4,AT
2,D011700467,AU,GSJ5916,M,24,SI,X,BR,6,2,CO
1,D011700467,MO,EQR9131,M,25,SI,X,BR,5,2,CO
1,D011700468,MO,EOS8286,M,26,SI,X,BR,5,2,CO
2,D011700468,AU,,M,SI,SI,X,BR,8,2,CO
1,D011700469,AU,NTN2835,F,41,SI,X,BR,5,2,CO
2,D011700469,MO,,M,25,SI,X,BR,3,2,CO
1,D011700470,AU,,M,38,HA,X,BR,7,4,AT
1,D011700471,MO,EQD3616,M,19,SI,X,BR,3,2,CO
2,D011700471,AU,CKI8453,X,SI,SI,X,BR,8,2,CO
1,D011700472,MO,ESE8420,M,25,SI,X,BR,3,2,CO
2,D011700472,AU,CRE4158,M,36,IN,X,BR,3,2,CO
2,D011700473,AU,FHI4093,F,25,SI,X,BR,5,2,SI
1,D011700473,MO,DCN8788,M,36,SI,X,BR,5,2,SI
1,D011700474,MO,DYX7961,M,23,SI,X,BR,8,2,QM
1,D011700475,MO,FIC0882,F,27,SI,X,BR,5,2,QM
1,D011700476,AU,ODD3407,M,SI,SI,X,BR,8,4,AT
1,D011700477,AU,,X,SI,SI,X,BR,8,4,AT
1,D011700478,AU,DSS2775,M,32,SI,X,BR,7,2,CO
2,D011700478,MO,,X,SI,SI,X,BR,8,2,CO
1,D011700479,ON,,M,29,SI,X,BR,5,4,AT
1,D011700480,MO,EQD9092,M,46,SI,X,BR,8,2,CH
2,D011700481,AU,FIL5258,F,31,SI,X,BR,7,2,SI
1,D011700481,MO,FIF6609,M,30,SI,X,BR,6,2,SI
1,D011700482,AU,AYO9281,M,24,SI,X,AA,5,2,CH
1,D011700483,MO,FRF7699,M,41,SI,X,BR,7,2,QM
1,D011700484,AU,FNK7095,M,64,SI,X,BR,8,2,CO
2,D011700484,AU,DSR0917,M,22,SI,X,BR,8,2,CO
1,D011700485,MO,EQS9805,M,32,SI,X,BR,5,2,CO
2,D011700485,AU,DDR7408,M,32,SI,X,BR,5,2,CO
1,D011700486,MO,,X,SI,SI,X,BR,8,4,AT
1,D011700487,ON,FCO4962,M,36,SI,X,BR,5,2,QD
1,D011700488,MO,GHG7009,M,26,SI,X,BR,3,2,CO
2,D011700488,MO,EXG4495,F,26,SI,X,BR,5,2,CO
1,D011700489,AU,AJJ6542,M,44,SI,X,SA,3,4,AT
1,D011700490,ON,FCB1865,M,57,SI,X,BR,5,4,AT
1,D011700491,AU,EUM3593,M,29,SI,X,BR,3,4,AT
1,D011700492,MO,CDO4559,M,29,SI,X,BR,5,2,CO
2,D011700492,AU,DPA8809,X,SI,SI,X,BR,8,2,CO
1,D011700493,AU,EKL1263,M,31,SI,X,BR,5,2,CO
2,D011700493,CM,EPP3200,M,36,SI,X,BR,3,2,CO
1,D011700494,MO,,X,SI,SI,X,BR,8,4,AT
1,D011700495,AU,FJA6308,M,32,SI,X,BR,5,2,CO
2,D011700495,BI,,M,28,NE,X,BR,3,2,CO
1,D011700496,MO,EJR3439,M,47,SI,X,BR,8,2,QM
1,D011700497,MO,EXK6035,M,SI,SI,X,BR,8,2,QM
2,D011700498,AU,EPU6632,M,30,SI,X,BR,5,2,CO
1,D011700498,MO,EXB7415,M,30,SI,X,BR,5,2,CO
1,D011700499,AU,DAQ4031,M,24,IN,X,BR,2,4,AT
1,D011700500,AU,DRA0375,X,SI,SI,X,BR,8,4,AT
1,D011700501,ON,FFN3561,F,SI,SI,X,BR,8,2,CO
2,D011700501,CM,OBT4193,F,33,SI,X,BR,5,2,CO
1,D011700502,AU,FAI8484,M,39,HA,X,BR,7,2,CO
2,D011700502,ON,EMU3269,M,57,HA,X,BR,2,2,CO
1,D011700503,AU,FBI3317,M,44,SI,X,BR,6,2,OU
1,D011700504,CM,FBX1400,M,55,SI,X,BR,3,2,CH
