X,Y,id_acidente,cadloga,logradouro_a,cadlogb,logradouro_b,alt_num,referencia,data,dia__semana,dia_semana,mes_acidente,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,automovel,moto,onibus,caminhao,bicicleta,moto_taxi,onibus_fretado,onibus_urbano,microonibus,van,vuc,caminhonete,carreta,jipe,outros,sem_informacao,carroca,feridos,mortos,dec,det_atz,get_atz,distrito,distrito_atz,pref_reg,folha,princ_a,princ_b,placa1,tipo_placa1,placa2,tipo_plac2,placa3,tipo_plac3,tipo_acidente,mi_prinx,LAT,LONG,MAPINFO_ID
-46.617168,-23.602494,D081700710,17755,RUA STA  CRUZ,,,2233,,2017/08/17 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 12:08:00,2,D,,17,2861,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,27,27,IPIRANGA,,17755,,,,,,,,CV,,-23.602494,-46.617168,8276
-46.682603,-23.619386,D081700712,999,AV   SANTO AMARO,31919,AV JORN  ROBERTO MARINHO,0,,2017/08/08 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 18:40:00,2,D,,15,6817,C,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO1,SO1,SO,35,35,PINHEIROS,,999,31919,,,,,,,CT,,-23.619386,-46.682603,8277
-46.557254,-23.540637,D081700714,1657,RUA   ANTONIO DE BARROS,5829,RUA   DIAMANTE PRETO,0,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 09:30:00,2,D,,30,2970,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,80,80,MOOCA,,1657,5829,,,,,,,CL,,-23.540637,-46.557254,8278
-46.661156,-23.624885,D081700715,19931,AV   WASHINGTON LUIS,,,6602,,2017/08/27 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 05:30:00,2,D,,2,7376,B,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,SU2,SU,15,15,SANTO AMARO,,19931,,,,,,,,CP,,-23.624885,-46.661156,8279
-46.606148,-23.617216,D081700718,19583,RUA   VERGUEIRO,,,8686,,2017/08/07 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 11:50:00,2,D,,95,2666,B,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,68,68,IPIRANGA,,19583,,,,,,,,CO,,-23.617216,-46.606148,8280
-46.601984,-23.582763,D081700720,18172,RUA   SILVA BUENO,,,519,,2017/08/13 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 01:30:00,2,D,,17,8021,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE2,SE,34,34,IPIRANGA,,18172,,,,,,,,CT,,-23.582763,-46.601984,8281
-46.73338,-23.668773,D081700722,8367,AV   GUARAPIRANGA,,,2480,,2017/08/03 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 09:00:00,2,D,,102,2577,C,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,46,46,M'BOI MIRIM,,8367,,,,,,,,CL,,-23.668773,-46.73338,8282
-46.613301,-23.498476,D081700726,36061,AV   LUIZ DUMONT VILLARES,,,414,,2017/08/10 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 23:10:00,2,D,,9,7544,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,86,86,VILA MARIA-VILA GUILHERME,,36061,,,,,,,,CT,,-23.498476,-46.613301,8283
-46.395366,-23.508239,D081700731,18940,RUA   TIBURCIO DE SOUSA,,,1121,,2017/08/11 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 13:05:00,4,D,,50,7365,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE2,LE2,LE,36,36,ITAIM PAULISTA,,18940,,,,,,,,AT,,-23.508239,-46.395366,8284
-46.522679,-23.568275,D081700734,10052,RUA   JERONIMO COELHO,,,215,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 20:00:00,2,D,,41,3718,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,4,4,ARICANDUVA,,10052,,,,,,,,CO,,-23.568275,-46.522679,8285
-46.657113,-23.638475,D081700736,15887,AV   PEDRO BUENO,,,1521,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 14:10:00,2,D,,27,4409,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,SU2,SU,15,15,SANTO AMARO,,15887,,,,,,,,CL,,-23.638475,-46.657113,8286
-46.570952,-23.548695,D081700737,18072,RUA   SERRA DE JUREA,6741,RUA   EUCLIDES PACHECO,0,,2017/08/29 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 11:30:00,2,D,,30,2976,B,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,80,80,MOOCA,,6741,18072,,,,,,,CV,,-23.548695,-46.570952,8287
-46.414435,-23.581209,D081700738,42864,RUA   MARCIO BECK MACHADO,,,107,,2017/08/26 00:00:00,7,SABADO,AGOSTO,1899/12/30 11:00:00,2,D,,54,8271,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,25,25,CIDADE TIRADENTES,,42864,,,,,,,,CT,,-23.581209,-46.414435,8288
-46.410166,-23.557552,D081700739,15569,RUA  DA PASSAGEM FUNDA,,,100,,2017/08/23 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 09:00:00,2,D,,44,4586,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,31,31,GUAIANAZES,,15569,,,,,,,,CL,,-23.557552,-46.410166,8289
-46.574737,-23.541522,D081700741,16422,RUA   PLATINA,,,43,,2017/08/21 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 09:30:00,2,D,,30,2852,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE2,SE,80,80,MOOCA,,16422,,,,,,,,CT,,-23.541522,-46.574737,8290
-46.622479,-23.50559,D081700742,2455,AV GAL  ATALIBA LEONEL,20089,RUA DR  ZUQUIM,0,,2017/08/18 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 09:30:00,2,D,,9,3330,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,70,70,SANTANA-TUCURUVI,,2455,20089,,,,,,,CT,,-23.50559,-46.622479,8291
-46.625268,-23.512976,D081700743,5567,AV   CRUZEIRO DO SUL,,,1803,,2017/08/03 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 00:15:00,2,D,,9,7280,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,70,70,SANTANA-TUCURUVI,,5567,,,,,,,,CH,,-23.512976,-46.625268,8292
-46.411536,-23.589798,D081700744,45521,RUA DONA  ELOA DO VALLE QUADROS,,,500,,2017/08/29 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 12:20:00,2,D,,54,4618,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,25,25,CIDADE TIRADENTES,,45521,,,,,,,,CL,,-23.589798,-46.411536,8293
-46.693145,-23.612631,D081700745,5618,AV  DO CURSINO,,,10030,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 22:21:00,2,D,,83,4829,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO1,SO1,SO,35,35,PINHEIROS,,5618,,,,,,,,CO,,-23.612631,-46.693145,8294
-46.685565,-23.478136,D081700747,34562,AV   JOAO PAULO I,74615,RUA   LUIS ALBERTO LINDEMUTE,0,,2017/08/01 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 06:50:00,2,D,,45,1854,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,11,11,FREGUESIA-BRASILANDIA,,34562,74615,,,,,,,CV,,-23.478136,-46.685565,8295
-46.551685,-23.526479,D081700749,4148,RUA COMEN  CANTINHO,7934,RUA FREI  GERMANO,0,,2017/08/26 00:00:00,7,SABADO,AGOSTO,1899/12/30 08:10:00,2,D,,10,6964,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,LE1,LE1,LE,59,59,PENHA,,4148,7934,,,,,,,CV,,-23.526479,-46.551685,8296
-46.647033,-23.552972,D081700750,6845,RUA DEL  EVERTON,,,30,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 04:25:00,4,D,,5,7248,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,SO1,SO1,SO,7,7,SE,,6845,,,,,,,,AT,,-23.552972,-46.647033,8297
-46.574555,-23.460504,D081700752,19711,RUA   ABILIO PEDRO RAMOS,,,545,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 07:45:00,2,D,,73,900147,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,CN2,CN2,CN,39,39,JACANA-TREMEMBE,,19711,,,,,,,,CF,,-23.460504,-46.574555,8298
-46.652509,-23.655577,D081700753,15378,RUA   CIDADE DE BAGDA,,,400,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 18:30:00,2,D,,35,4604,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,SU2,SU,38,38,JABAQUARA,,15378,,,,,,,,CV,,-23.655577,-46.652509,8299
-46.744684,-23.565245,D081700755,5309,AV   CORIFEU DE AZEVEDO MARQUES,,,3672,,2017/08/04 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 18:00:00,2,D,,93,3716,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,67,67,BUTANTA,,5309,,,,,,,,QM,,-23.565245,-46.744684,8300
-46.726272,-23.622123,D081700756,71804,RUA DEP  LAERCIO CORTE,,,100,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 14:10:00,2,D,,89,6040,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,SO2,SO,83,83,CAMPO LIMPO,,71804,,,,,,,,CV,,-23.622123,-46.726272,8301
-46.536358,-23.503577,D081700758,2429,RUA DR  ASSIS RIBEIRO,,,1650,,2017/08/28 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 19:12:00,2,D,,10,7067,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,LE2,LE3,LE,18,18,PENHA,,2429,,,,,,,,CL,,-23.503577,-46.536358,8302
-46.70864,-23.714639,D081700759,4559,AV   ALCINDO FERREIRA,,,4,,2017/08/26 00:00:00,7,SABADO,AGOSTO,1899/12/30 06:00:00,2,D,,48,8049,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SU4,SU4,SU,23,23,CAPELA DO SOCORRO,,4559,,,,,,,,CL,,-23.714639,-46.70864,8303
-46.578336,-23.517097,D081700761,22310,PCA ENG  HUGO BRANDI,,,10,,2017/08/09 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 18:20:00,2,D,,90,8270,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,89,89,VILA MARIA-VILA GUILHERME,,22310,,,,,,,,CV,,-23.517097,-46.578336,8304
-46.664333,-23.574512,D081700769,4879,RUA MAEST  CHIAFFARELLI,,,300,,2017/08/15 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 15:30:00,2,D,,78,7611,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO1,SO1,SO,45,45,PINHEIROS,,4879,,,,,,,,CL,,-23.574512,-46.664333,8305
-46.623319,-23.531097,D081700772,257,RUA   AFONSO ARINOS,4135,RUA   CANINDE,0,,2017/08/03 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 10:25:00,2,D,,12,3239,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,56,56,MOOCA,,257,4135,,,,,,,CF,,-23.531097,-46.623319,8306
-46.486112,-23.620041,D081700777,48446,RUA   JIM BACKUS,,,1,,2017/08/19 00:00:00,7,SABADO,AGOSTO,1899/12/30 22:30:00,2,D,,69,7794,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,76,76,SAPOPEMBA,,48446,,,,,,,,CO,,-23.620041,-46.486112,8307
-46.671111,-23.655538,D081700779,17912,RUA   SEBASTIAO ANDRADE BONANI,,,317,,2017/08/04 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 06:45:00,2,D,,43,2627,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,22,22,CIDADE ADEMAR,,17912,,,,,,,,CO,,-23.655538,-46.671111,8308
-46.470078,-23.544197,D081700783,49166,AV PROF  ARDEVAN MACHADO,12156,RUA DR  LUIZ AYRES,0,,2017/08/27 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 11:10:00,2,D,,65,2666,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,37,37,ITAQUERA,,12156,49166,,,,,,,CV,,-23.544197,-46.470078,8309
-46.704847,-23.66046,D081700786,998,AL   SANTO AMARO,,,1423,,2017/08/30 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 07:04:00,4,D,,96,3015,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,SO2,SO,71,71,SANTO AMARO,,998,,,,,,,,AT,,-23.66046,-46.704847,8310
-46.650714,-23.490404,D081700787,9078,AV   IMIRIM,,,1837,,2017/08/14 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 16:30:00,2,D,,13,7287,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,21,21,CASA VERDE-CACHOEIRINHA,,9078,,,,,,,,CV,,-23.490404,-46.650714,8311
-46.64771,-23.547492,D081700790,33667,LIG   LESTE-OESTE,,,10,,2017/08/12 00:00:00,7,SABADO,AGOSTO,1899/12/30 01:01:00,2,D,,1,5479,B,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OE1,OE1,OE,66,66,SE,,33667,,,,,,,,CH,,-23.547492,-46.64771,8312
-46.606596,-23.539359,D081700792,11109,RUA   JOSE MONTEIRO,,,76,,2017/08/25 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 07:30:00,4,D,,81,1477,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,8,8,MOOCA,,11109,,,,,,,,AT,,-23.539359,-46.606596,8313
-46.757258,-23.57982,D081700793,7447,RUA   MARIA RITA BALBINO,,,781,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 19:30:00,2,D,,51,2877,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,67,67,BUTANTA,,7447,,,,,,,,CH,,-23.57982,-46.757258,8314
-46.49232,-23.557235,D081700794,64010,RUA   FIGUEIRA DA BARBARIA,,,28,,2017/08/01 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 11:00:00,4,D,,66,3090,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,24,24,ITAQUERA,,64010,,,,,,,,AT,,-23.557235,-46.49232,8315
-46.747307,-23.560031,D081700795,5309,AV   CORIFEU DE AZEVEDO MARQUES,,,4279,,2017/08/13 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 06:14:00,4,D,,93,4260,C,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,OE2,OE2,OE,67,67,BUTANTA,,5309,,,,,,,,AT,,-23.560031,-46.747307,8316
-46.679331,-23.768715,D081700798,2888,ES  DO BARRO BRANCO (GRAJAU),,,1000,,2017/08/08 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 06:15:00,2,D,,85,2862,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,30,30,CAPELA DO SOCORRO,,2888,,,,,,,,QM,,-23.768715,-46.679331,8317
-46.655509,-23.464194,D081700799,13148,AV   MARIA ANTONIA MARTINS,,,80,,2017/08/16 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 06:30:00,2,D,,38,3472,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,13,13,CASA VERDE-CACHOEIRINHA,,13148,,,,,,,,CO,,-23.464194,-46.655509,8318
-46.548695,-23.591664,D081700800,15032,AV  DO ORATORIO,,,2117,,2017/08/20 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 00:45:00,2,D,,42,5210,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,72,72,VILA PRUDENTE,,15032,,,,,,,,CO,,-23.591664,-46.548695,8319
-46.641526,-23.574561,D081700801,19764,AV   VINTE E TRES DE MAIO,,,3000,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 19:40:00,2,D,,3,3480,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU2,SU2,SU,90,90,VILA MARIANA,,19764,,,,,,,,CL,,-23.574561,-46.641526,8320
-46.612319,-23.536921,D081700803,2898,RUA ALM  BARROSO,,,251,,2017/08/28 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 13:04:00,4,D,,12,5918,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE1,LE1,LE,10,10,MOOCA,,2898,,,,,,,,AT,,-23.536921,-46.612319,8321
-46.555093,-23.518804,D081700806,6371,AV CDSSA  ELISABETH DE ROBIANO,,,5000,,2017/08/13 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 19:35:00,2,D,,10,6575,B,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TT,TT,MB,59,59,PENHA,,29772,,,,,,,,CT,,-23.518804,-46.555093,8322
-46.661392,-23.49482,D081700807,20066,RUA   ZILDA,,,554,,2017/08/30 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 13:07:00,4,D,,13,7765,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN1,CN1,CN,21,21,CASA VERDE-CACHOEIRINHA,,20066,,,,,,,,AT,,-23.49482,-46.661392,8323
-46.766255,-23.406557,D081700810,18262,AV DR  SILVIO DE CAMPOS,,,1200,,2017/08/25 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 05:20:00,4,D,,46,3037,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO3,NO,61,61,PERUS,,18262,,,,,,,,AT,,-23.406557,-46.766255,8324
-46.79508,-23.678909,D081700811,9529,ES  DE ITAPECERICA,,,8250,,2017/08/18 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 13:30:00,2,D,,47,8389,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,9529,,,,,,,,QM,,-23.678909,-46.79508,8325
-46.540857,-23.54325,D081700812,11325,RUA   JULIO COLACO,,,1082,,2017/08/25 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 19:00:00,2,D,,31,3855,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,20,20,ARICANDUVA,,11325,,,,,,,,CO,,-23.54325,-46.540857,8326
-46.736125,-23.63643,D081700813,63069,RUA   CLARINDO,,,228,,2017/08/11 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 16:15:00,2,D,,89,5950,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO2,SO2,SO,83,83,CAMPO LIMPO,,63069,,,,,,,,CV,,-23.63643,-46.736125,8327
-46.510101,-23.604205,D081700816,60452,RUA   FERREIRA DE ABREU,,,7771,,2017/08/13 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 05:00:00,2,D,,70,2100,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE2,SE1,SE,76,76,SAPOPEMBA,,60452,,,,,,,,QF,,-23.604205,-46.510101,8328
-46.63392,-23.53605,D081700819,19017,RUA BRIG  TOBIAS,,,780,,2017/08/22 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 17:03:00,4,D,,3,5752,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN3,CN3,CN,66,66,SE,,19017,,,,,,,,AT,,-23.53605,-46.63392,8329
-46.711527,-23.466272,D081700821,6361,AV   ELISIO TEIXEIRA LEITE,,,4180,,2017/08/03 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 07:32:00,2,D,,45,3481,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO2,NO2,NO,29,29,FREGUESIA-BRASILANDIA,,6361,,,,,,,,CL,,-23.466272,-46.711527,8330
-46.712279,-23.675587,D081700824,2483,AV   ATLANTICA ANT. ROBERT KENNEDY,17110,AV  DO RIO BONITO,0,,2017/08/28 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 05:25:00,2,D,,102,1950,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU4,SU4,SU,79,79,CAPELA DO SOCORRO,,2483,17110,,,,,,,CV,,-23.675587,-46.712279,8331
-46.590859,-23.510862,D081700825,7840,RUA   GAVEA,6790,RUA PREF  MILTON IMPROTA,0,,2017/08/08 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 07:59:00,2,D,,19,2518,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN2,CN2,CN,89,89,VILA MARIA-VILA GUILHERME,,6790,7840,,,,,,,CV,,-23.510862,-46.590859,8332
-46.762404,-23.6563,D081700826,9529,ES  DE ITAPECERICA,4754,AV   AGOSTINHO RUBIN,0,,2017/08/11 00:00:00,6,SEXTA-FEIRA,AGOSTO,1899/12/30 01:05:00,2,D,,37,5932,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SO3,SO3,SO,19,19,CAMPO LIMPO,,4754,9529,,,,,,,CV,,-23.6563,-46.762404,8333
-46.639128,-23.571201,D081700828,1934,RUA   APENINOS,,,398,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 09:30:00,2,D,,5,3228,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,SU1,SU1,SU,49,49,SE,,1934,,,,,,,,CL,,-23.571201,-46.639128,8334
-46.651696,-23.623125,D081700831,19100,AV  DOS BANDEIRANTES,,,5177,,2017/08/17 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 18:53:00,2,D,,96,7082,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PB,PB,MB,77,77,VILA MARIANA,,19100,,,,,,,,CH,,-23.623125,-46.651696,8335
-46.632988,-23.552704,D081700832,10376,PCA DR  JOAO MENDES,,,1,,2017/08/02 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 08:45:00,4,D,,1,3682,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CN3,CN3,CN,78,78,SE,,10376,,,,,,,,AT,,-23.552704,-46.632988,8336
-46.637603,-23.561905,D081700834,10512,RUA S  JOAQUIM,,,160,,2017/08/28 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 21:07:00,4,D,,5,7984,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU1,SU1,SU,49,49,SE,,10512,,,,,,,,AT,,-23.561905,-46.637603,8337
-46.788082,-23.666097,D081700838,18083,RUA   SERRA DOS DOIS IRMAOS,,,1,,2017/08/06 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 23:09:00,4,D,,47,7709,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE3,OE3,OE,19,19,CAMPO LIMPO,,18083,,,,,,,,AT,,-23.666097,-46.788082,8338
-46.792992,-23.583321,D081700839,20507,RUA   CANDIDO FONTOURA,,,968,,2017/08/14 00:00:00,2,SEGUNDA-FEIRA,AGOSTO,1899/12/30 09:30:00,2,D,,75,1993,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,OE2,OE2,OE,65,65,BUTANTA,,20507,,,,,,,,CV,,-23.583321,-46.792992,8339
-46.444879,-23.594555,D081700840,46936,AV   JACU-PESSEGO/NOVA TRABALHADORE,9044,AV   RAGUEB CHOHFI,0,,2017/08/20 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 15:30:00,4,D,,49,8097,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,LE3,LE4,LE,33,33,SAO MATEUS,,9044,46936,,,,,,,AT,,-23.594555,-46.444879,8340
-46.699203,-23.710675,D081700843,15507,AV SEN  TEOTONIO VILELA,,,1017,,2017/08/22 00:00:00,3,TERCA-FEIRA,AGOSTO,1899/12/30 19:00:00,4,D,,48,7937,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SU3,SU3,SU,23,23,CAPELA DO SOCORRO,,15507,,,,,,,,AT,,-23.710675,-46.699203,8341
-46.453279,-23.59918,D081700844,68027,RUA   ANTONIO ASSUNCAO FERREIRA,76410,RUA   FRANCISCO DE MELO PALHETA,0,,2017/08/02 00:00:00,4,QUARTA-FEIRA,AGOSTO,1899/12/30 18:15:00,2,D,,49,8415,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE3,SE,33,33,SAO MATEUS,,68027,76410,,,,,,,QD,,-23.59918,-46.453279,8342
-46.590877,-23.530704,D081700846,6371,AV CDSSA  ELISABETH DE ROBIANO,,,485,,2017/08/05 00:00:00,7,SABADO,AGOSTO,1899/12/30 23:05:00,2,D,,81,3427,A,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TT,TT,MB,8,8,MOOCA,,29772,,,,,,,,CL,,-23.530704,-46.590877,8343
-46.651618,-23.517869,D081700847,4561,AV PRES  CASTELO BRANCO,,,6000,,2017/08/06 00:00:00,1,DOMINGO,AGOSTO,1899/12/30 11:45:00,2,D,,12,5360,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TT,TT,MB,9,9,SE,,29772,,,,,,,,QM,,-23.517869,-46.651618,8344
-46.541125,-23.556246,D081700851,16344,RUA   PIRAMBOIA,,,137,,2017/08/24 00:00:00,5,QUINTA-FEIRA,AGOSTO,1899/12/30 19:05:00,4,D,,31,3697,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SE1,SE1,SE,20,20,ARICANDUVA,,16344,,,,,,,,AT,,-23.556246,-46.541125,8345
