id_vitima	id_acidente	id_veiculo	sexo	idade	tipo_vitima	classificacao	tipo_veiculo	estado_alcoolizacao	escolaridade	data
1	D121700502	1	M	42	CD	F	AU	BR	5	NULL
1	D121700505	1	F	24	PS	F	ON	BR	8	NULL
1	D121700513	1	F	49	PD	F	AU	BR	3	NULL
1	D121700517	1	M	47	PD	F	MO	NA	7	NULL
1	D121700518	1	M	35	CD	F	MO	BR	8	NULL
1	D121700519	1	M	51	CD	F	MO	BR	8	NULL
1	D121700522	1	M	21	CD	F	MO	BR	4	NULL
1	D121700526	2	M	41	CD	F	MO	BR	8	NULL
1	D121700527	1	M	32	CD	F	AU	BR	8	NULL
1	D121700528	2	M		PS	F	AU	BR	8	NULL
2	D121700528	2	F		PS	F	AU	BR	8	NULL
3	D121700528	2	M	29	CD	F	AU	BR	8	NULL
1	D121700537	1	M	30	PD	F	AU	BR	8	NULL
1	D121700541	1	M	22	CD	F	MO	BR	8	NULL
2	D121700541	1	F	21	PS	F	MO	BR	8	NULL
1	D121700544	1	M	21	CD	F	MO	BR	5	NULL
1	D121700545	1	M		PD	F	AU	BR	8	NULL
1	D121700551	1	M	31	CD	F	MO	BR	4	NULL
1	D121700556	1	X		CD	F	MO	BR	8	NULL
1	D121700557	1	M	41	PS	F	AU	BR	3	NULL
2	D121700557	2	M	37	PS	F	AU	BR	2	NULL
3	D121700557	2	M	43	CD	F	AU	AA	4	NULL
1	D121700560	1	M	38	CD	F	MO	BR	7	NULL
2	D121700560	1	F	32	PS	F	MO	BR	7	NULL
1	D121700564	2	F	40	PS	F	AU	BR	5	NULL
2	D121700564	2	F	57	PS	F	AU	BR	3	NULL
1	D121700571	1	M	54	PD	F	MO	BR	8	NULL
1	D121700572	1	M	34	CD	F	MO	BR	5	NULL
2	D121700572	2	X		CD	F	AU	BR	7	NULL
1	D121700574	1	M	52	CD	F	MO	BR	5	NULL
1	D121700580	1	M	46	CD	F	MO	BR	8	NULL
1	D121700582	1	M	22	CD	F	MO	BR	5	NULL
1	D121700585	1	M	20	CD	F	MO	BR	6	NULL
1	D121700589	1	M	23	CD	F	AU	BR	8	NULL
1	D121700594	1	M	33	CD	F	BI	BR	5	NULL
1	D121700596	1	M	34	CD	F	MO	BR	7	NULL
1	D121700598	1	F	35	PS	F	AU	BR	4	NULL
1	D121700599	1	M		PD	F	AU	BR	8	NULL
1	D121700601	1	F	59	CD	F	AU	BR	8	NULL
1	D121700605	1	M	20	CD	F	MO	BR	8	NULL
1	D121700607	1	M	48	CD	M	MO	BR	8	13/12/2017 00:00
1	D121700608	1	M	33	CD	F	AU	BR	8	NULL
1	D121700609	1	M	20	CD	F	MO	BR	8	NULL
2	D121700609	2	F	27	PS	F	AU	BR	8	NULL
3	D121700609	2	F	27	PS	F	AU	BR	7	NULL
4	D121700609	2	F	30	PS	F	AU	BR	8	NULL
1	D121700612	1	M	61	PD	F	MO	BR	3	NULL
1	D121700617	1	M	41	CD	F	MO	BR	3	NULL
1	D121700626	1	F	22	PD	F	MO	BR	8	NULL
1	D121700631	1	F	28	CD	F	AU	BR	7	NULL
1	D121700634	1	M	49	PD	F	MO	BR	8	NULL
1	D121700636	1	M	48	CD	F	AU	AA	4	NULL
1	D121700638	1	M	11	PD	F	AU	BR	2	NULL
1	D121700640	1	F	33	PD	F	AU	BR	8	NULL
1	D121700643	1	M	34	CD	F	MO	SA	2	NULL
1	D121700646	1	F	33	PS	F	MO	BR	7	NULL
2	D121700646	1	M	29	CD	F	MO	BR	3	NULL
1	D121700651	1	F	52	PD	F	MO	BR	8	NULL
1	D121700652	1	F	68	PD	F	CM	BR	8	NULL
1	D121700654	1	F	27	PS	F	MO	BR	8	NULL
1	D121700656	1	M	19	CD	F	AU	BR	5	NULL
1	D121700659	1	F	61	PD	F	MO	BR	5	NULL
1	D121700660	1	F	57	PD	F	MO	BR	3	NULL
1	D121700661	1	F	62	PD	F	AU	BR	8	NULL
1	D121700665	1	M	35	CD	F	MO	BR	8	NULL
1	D121700667	1	M	8	PD	F	CM	BR	2	NULL
1	D121700668	1	F	40	CD	F	AU	BR	7	NULL
1	D121700670	1	M	13	PS	F	MO	BR	2	NULL
2	D121700670	1	M	54	CD	F	MO	AA	2	NULL
1	D121700672	1	M	35	CD	F	MO	BR	8	NULL
1	D121700676	2	F	38	CD	F	AU	BR	7	NULL
1	D121700679	1	M	35	CD	F	MO	BR	5	NULL
1	D121700687	2	X		CD	F	MO	BR	8	NULL
2	D121700687	1	X		CD	F	MO	BR	8	NULL
1	D121700691	1	F	60	PD	F	SI	BR	8	NULL
1	D121700693	2	M	55	CD	F	MO	BR	7	NULL
1	D121700694	1	M	59	PD	F	MO	BR	8	NULL
1	D121700696	1	M	42	CD	F	MO	BR	5	NULL
1	D121700706	1	M	22	PD	F	AU	BR	3	NULL
1	D121700707	1	M	28	CD	F	MO	BR	8	NULL
1	D121700714	1	F	32	SI	F	AU	BR	7	NULL
2	D121700714	1	F	37	SI	F	AU	BR	8	NULL
1	D121700716	1	M	25	CD	F	MO	BR	5	NULL
1	D121700717	1	M	47	CD	F	MO	BR	5	NULL
1	D121700719	2	F	31	CD	F	MO	BR	8	NULL
1	D121700720	1	M	30	CD	F	AU	SA	8	NULL
1	D121700721	1	M	48	PD	F	SI	SA	3	NULL
1	D121700725	1	M	18	CD	F	BI	BR	8	NULL
1	D121700726	1	M	42	PD	F	SI	BR	7	NULL
1	D121700729	1	M	28	CD	F	MO	BR	3	NULL
1	D121700730	1	M	53	PD	F	CA	BR	8	NULL
1	D121700731	1	M	28	CD	F	MO	BR	5	NULL
2	D121700731	1	F	22	PS	F	MO	BR	5	NULL
1	D121700732	1	M	35	PD	F	MO	BR	8	NULL
1	D121700733	2	M	28	CD	F	MO	BR	3	NULL
1	D121700734	1	M	4	PD	F	AU	BR	8	NULL
1	D121700735	1	M	27	CD	F	MO	SA	5	NULL
1	D121700738	1	M	48	CD	F	MO	BR	5	NULL
1	D121700739	1	F	38	PD	F	MO	BR	8	NULL
2	D121700739	1	F	2	PD	F	MO	BR	8	NULL
1	D121700740	1	F	36	PS	F	MO	BR	8	NULL
1	D121700746	1	M	18	CD	F	MO	BR	8	NULL
1	D121700749	1	X		CD	F	MO	BR	8	NULL
1	D121700754	1	F	64	PD	F	MO	BR	8	NULL
1	D121700758	1	M	12	PD	F	AU	BR	8	NULL
1	D121700759	1	F	54	PD	F	MO	BR	8	NULL
2	D121700759	1	M	20	CD	F	MO	BR	5	NULL
1	D121700764	1	F	42	PD	F	CA	BR	8	NULL
1	D121700765	1	M	26	CD	F	MO	BR	8	NULL
1	D121700769	2	M	25	CD	F	MO	BR	5	NULL
1	D121700774	2	M	50	CD	F	MO	BR	8	NULL
2	D121700774	2	F		PS	F	MO	BR	8	NULL
1	D121700781	1	M	29	CD	F	MO	BR	8	NULL
1	D121700784	1	M	57	CD	F	MO	BR	7	NULL
1	D121700785	1	M	23	CD	F	MO	BR	8	NULL
1	D121700786	1	M	33	CD	F	MO	BR	6	NULL
1	D121700787	1	M	24	PD	F	AU	BR	8	NULL
1	D121700795	2	M	24	CD	F	BI	BR	8	NULL
1	D121700796	1	M	54	CD	F	BI	BR	5	NULL
1	D121700803	1	F	18	PD	F	ON	BR	3	NULL
1	D121700804	1	M		PS	F	MO	BR	8	NULL
1	D121700809	1	M	32	CD	F	MO	BR	7	NULL
1	D121700812	1	M	29	CD	F	MO	BR	8	NULL
1	D121700818	1	M	27	CD	F	MO	BR	5	NULL
1	D121700825	1	M	38	CD	F	MO	BR	8	NULL
1	D121700826	1	M	23	CD	F	MO	BR	8	NULL
2	D121700826	1	F	20	PS	F	MO	BR	8	NULL
1	D121700829	2	F	35	PS	F	AU	BR	7	NULL
1	D121700834	1	F	27	PD	M	AU	BR	3	13/12/2017 00:00
1	D121700836	1	M	28	CD	F	MO	BR	5	NULL
1	D121700838	1	F	14	PD	F	AU	BR	8	NULL
1	D121700840	1	M	51	CD	F	MO	BR	8	NULL
1	D121700842	1	M	81	PD	F	MO	BR	2	NULL
1	D121700844	1	M	23	CD	F	MO	AA	5	NULL
1	D121700849	1	F	5	PD	F	AU	BR	8	NULL
1	D121700850	1	M	25	CD	F	MO	BR	4	NULL
1	D121700851	1	M		SI	F	MO	BR	8	NULL
1	D121700857	2	M	31	CD	F	MO	BR	8	NULL
1	D121700858	1	F	49	PD	F	MO	BR	7	NULL
1	D121700864	1	M	24	CD	F	MO	BR	8	NULL
1	D121700873	1	M	40	PD	F	CM	BR	8	NULL
1	D121700875	1	M	42	CD	F	MO	BR	2	NULL
1	D121700876	1	F	57	PS	F	ON	BR	8	NULL
1	D121700883	2	F	61	PS	F	ON	BR	8	NULL
1	D121700885	1	M	35	PD	F	AU	BR	3	NULL
1	D121700886	1	M	24	PD	F	AU	BR	3	NULL
1	D121700887	1	F	20	PD	F	AU	BR	8	NULL
1	D121700888	1	M	22	CD	F	MO	BR	8	NULL
1	D121700892	1	M	40	CD	F	MO	BR	8	NULL
1	D121700895	1	M	26	CD	F	AU	BR	5	NULL
2	D121700895	1	M	23	PS	F	AU	BR	3	NULL
3	D121700895	2	F	17	PS	F	AU	BR	8	NULL
4	D121700895	2	M	20	PS	F	AU	BR	3	NULL
5	D121700895	2	M	19	PS	F	AU	BR	8	NULL
6	D121700895	2	M	19	CD	F	AU	BR	3	NULL
1	D121700897	1	F	21	PS	F	MO	BR	3	NULL
1	D121700898	1	M	26	CD	F	MO	BR	5	NULL
1	D121700899	1	M	28	CD	F	MO	BR	3	NULL
2	D121700899	1	M	25	PS	F	MO	BR	5	NULL
1	D121700900	1	M	16	PS	M	MO	BR	3	15/12/2017 00:00
2	D121700900	1	M	19	CD	F	MO	BR	3	NULL
1	D121700902	1	F	20	PD	F	ON	BR	5	NULL
1	D121700905	1	F	56	PS	F	ON	BR	4	NULL
1	D121700911	1	F	70	PD	F	AU	BR	2	NULL
1	D121700916	1	M	21	CD	F	MO	BR	5	NULL
1	D121700917	2	M	18	CD	M	MO	BR	5	25/12/2017 00:00
1	D121700918	1	M	31	CD	F	AU	SA	5	NULL
2	D121700918	1	M	28	PS	F	AU	BR	8	NULL
1	D121700922	1	M	70	PS	F	ON	BR	3	NULL
1	D121700924	1	M	20	CD	F	MO	BR	8	NULL
1	D121700930	2	F	30	CD	F	AU	BR	7	NULL
1	D121700932	1	M	35	PD	F	AU	BR	8	NULL
1	D121700933	1	M	29	CD	F	MO	BR	8	NULL
1	D121700935	1	M	40	CD	F	MO	BR	3	NULL
1	D121700938	2	M	31	CD	F	MO	BR	8	NULL
1	D121700939	2	M	48	CD	F	MO	BR	8	NULL
1	D121700942	1	M	25	CD	F	MO	BR	5	NULL
1	D121700945	1	M	27	CD	F	MO	BR	8	NULL
1	D121700949	1	M	21	CD	F	AU	BR	5	NULL
1	D121700951	1	F	40	CD	F	AU	BR	7	NULL
2	D121700951	1	M	41	PS	F	AU	BR	5	NULL
1	D121700958	1	M	28	CD	F	MO	BR	5	NULL
1	D121700971	1	F	17	PD	F	AU	BR	3	NULL
1	D121700975	1	M	29	CD	F	MO	BR	8	NULL
1	D121700978	1	M	17	CD	F	MO	BR	8	NULL
2	D121700978	1	F	42	PS	F	MO	BR	8	NULL
1	D121700983	1	M	62	PD	F	CM	NA	2	NULL
1	D121700986	1	M	26	PS	F	MO	BR	8	NULL
2	D121700986	1	M	35	CD	M	MO	BR	8	04/12/2017 00:00
1	D121700987	2	M	25	CD	F	MO	BR	5	NULL
1	D121700990	1	M	44	PD	F	AU	BR	8	NULL
1	D121700993	1	M	27	CD	F	MO	BR	8	NULL
1	D121700996	1	M	25	CD	F	MO	BR	8	NULL
2	D121700996	1	X		PS	F	MO	BR	8	NULL
1	D121700999	1	M	37	CD	F	MO	BR	4	NULL
1	D121701000	1	M	37	CD	F	MO	BR	7	NULL
1	D121701003	1	M	31	CD	F	AU	BR	3	NULL
1	D121701004	1	F	54	PS	F	AU	BR	8	NULL
1	D121701009	1	M	22	CD	F	MO	BR	8	NULL
2	D121701009	1	F	18	PS	F	MO	BR	8	NULL
1	D121701011	1	M	27	PD	M	AU	BR	8	09/12/2017 00:00
2	D121701011	1	M	45	PD	F	AU	BR	8	NULL
1	D121701012	2	M	48	CD	F	AU	BR	7	NULL
2	D121701012	2	M	31	PS	F	AU	BR	5	NULL
3	D121701012	2	M	31	PS	F	AU	BR	5	NULL
4	D121701012	1	M	22	CD	F	AU	BR	6	NULL
5	D121701012	1	M	25	PS	F	AU	BR	5	NULL
6	D121701012	1	M	29	PS	F	AU	BR	5	NULL
1	D121701013	1	M	29	CD	F	MO	BR	2	NULL
1	D121701016	2	M	4	PS	F	AU	BR	8	NULL
1	D121701018	1	M	38	CD	F	MO	BR	5	NULL
1	D121701023	1	M	36	CD	F	MO	BR	8	NULL
1	D121701026	1	M	24	CD	M	MO	BR	8	13/12/2017 00:00
1	D121701028	1	M	44	CD	F	MO	BR	5	NULL
1	D121701030	1	M	43	PD	F	AU	BR	8	NULL
1	D121701033	1	F	41	PS	F	ON	BR	8	NULL
1	D121701040	1	M	28	PD	F	AU	BR	5	NULL
1	D121701042	1	M	35	CD	F	MO	BR	8	NULL
1	D121701047	2	M	47	SI	F	AU	BR	8	NULL
2	D121701047	2	F	47	SI	F	AU	BR	7	NULL
3	D121701047	1	M	24	CD	F	AU	BR	2	NULL
1	D121701050	2	F	8	PS	F	AU	BR	8	NULL
2	D121701050	2	F	6	PS	F	AU	BR	8	NULL
3	D121701050	1	M	29	PS	F	AU	SA	8	NULL
4	D121701050	2	F	40	CD	F	AU	BR	7	NULL
5	D121701050	1	M	40	PS	F	AU	SA	8	NULL
1	D121701052	1	M	44	CD	F	MO	BR	7	NULL
1	D121701058	1	F	38	PD	F	MO	BR	3	NULL
2	D121701058	1	M	28	CD	F	MO	BR	5	NULL
1	D121701065	1	F		PD	F	SI	BR	8	NULL
1	D121701077	1	F	15	PD	F	MO	BR	3	NULL
1	D121701078	1	M	17	CD	F	MO	BR	8	NULL
1	D121701080	1	M	25	CD	F	MO	BR	6	NULL
1	D121701083	1	M	27	PD	F	AU	BR	8	NULL
2	D121701083	1	F	28	PD	F	AU	BR	8	NULL
1	D121701085	1	M	32	CD	F	MO	BR	8	NULL
1	D121701086	1	M	33	CD	F	MO	BR	5	NULL
1	D121701087	1	F	56	PD	F	AU	BR	8	NULL
1	D121701089	1	M	43	CD	F	MO	BR	5	NULL
1	D121701090	1	F		PD	F	AU	BR	8	NULL
1	D121701095	1	M	31	CD	F	AU	BR	7	NULL
1	D121701096	1	M	18	CD	F	MO	BR	8	NULL
1	D121701099	1	M	34	CD	F	MO	BR	8	NULL
1	D121701103	1	M	28	CD	F	CM	BR	8	NULL
1	D121701105	1	M	19	PD	M	ON	BR	8	09/12/2017 00:00
1	D121701107	1	F	45	CD	F	MO	BR	7	NULL
1	D121701108	1	M	22	CD	F	MO	BR	5	NULL
1	D121701109	1	M	30	CD	F	MO	BR	8	NULL
1	D121701112	1	M	39	CD	F	MO	BR	6	NULL
1	D121701113	1	M	28	PD	F	AU	BR	8	NULL
2	D121701113	1	M	33	PD	F	AU	BR	8	NULL
1	D121701115	1	F	20	PS	F	AU	BR	8	NULL
2	D121701115	1	F	19	PS	F	AU	BR	8	NULL
3	D121701115	1	M	4	PS	F	AU	BR	8	NULL
4	D121701115	1	F		PS	F	AU	BR	8	NULL
5	D121701115	1	M	31	CD	F	AU	BR	8	NULL
6	D121701115	1	M	19	PS	F	AU	BR	8	NULL
1	D121701116	1	M	25	CD	F	MO	BR	8	NULL
1	D121701117	1	M	38	CD	F	MO	BR	5	NULL
1	D121701119	1	M	32	PS	F	AU	NA	3	NULL
1	D121701122	1	M	23	CD	F	MO	BR	8	NULL
1	D121701126	1	F	62	PD	F	MO	BR	2	NULL
2	D121701126	1	M	22	CD	F	MO	BR	2	NULL
1	D121701133	2	F	47	CD	F	AU	BR	8	NULL
2	D121701133	2	F	13	PS	F	AU	BR	8	NULL
3	D121701133	2	M	56	PS	F	AU	BR	8	NULL
1	D121701134	2	M	45	PD	F	AU	BR	5	NULL
1	D121701136	2	M	54	CD	F	MO	BR	5	NULL
2	D121701136	1	M	28	CD	F	MO	BR	5	NULL
3	D121701136	1	F	26	PS	F	MO	NA	8	NULL
1	D121701139	1	M	31	CD	F	MO	BR	7	NULL
2	D121701139	1	F	31	PS	F	MO	BR	5	NULL
1	D121701142	1	F	80	PD	F	AU	BR	5	NULL
1	D121701146	1	M	41	PD	F	AU	BR	8	NULL
1	D121701149	1	M	28	CD	F	MO	BR	8	NULL
2	D121701149	2	X		CD	F	SI	BR	6	NULL
1	D121701152	1	M	36	PD	F	MO	BR	8	NULL
1	D121701155	1	M	42	PD	F	MO	BR	3	NULL
2	D121701155	1	M	18	PS	F	MO	BR	3	NULL
3	D121701155	1	M	22	CD	F	MO	BR	3	NULL
1	D121701160	1	M	54	PD	F	SI	BR	8	NULL
1	D121701161	2	M	26	PS	F	AU	BR	5	NULL
1	D121701166	1	F	17	PS	F	AU	BR	8	NULL
2	D121701166	1	M		PD	F	AU	BR	8	NULL
1	D121701167	1	F	8	PD	F	AU	BR	3	NULL
1	D121701168	1	M	39	CD	F	MO	BR	8	NULL
1	D121701172	1	M	20	CD	F	MO	BR	8	NULL
1	D121701173	1	M	26	CD	F	AU	BR	3	NULL
2	D121701173	2	X		CD	F	CM	BR	8	NULL
1	D121701177	1	M	47	CD	M	BI	BR	3	07/12/2017 00:00
1	D121701181	2	M	37	CD	F	MO	BR	5	NULL
1	D121701182	1	M	36	CD	F	MO	BR	8	NULL
1	D121701184	1	F	62	PS	F	ON	BR	5	NULL
1	D121701188	1	M	22	CD	F	MO	BR	5	NULL
1	D121701189	1	F	23	PD	F	MO	BR	5	NULL
1	D121701193	1	M	25	CD	M	MO	BR	3	04/12/2017 00:00
2	D121701193	1	M	26	PS	M	MO	BR	5	04/12/2017 00:00
1	D121701197	1	M	23	CD	M	MO	BR	2	31/12/2017 00:00
1	D121701198	1	F	65	PS	M	ON	BR	8	13/12/2017 00:00
1	D121701199	1	M	82	PD	M	MO	BR	8	28/12/2017 00:00
2	D121701199	1	M	18	PS	F	MO	BR	8	NULL
3	D121701199	1	M	17	CD	F	MO	BR	4	NULL
1	D121701205	1	M	29	CD	F	MO	BR	8	NULL
1	D121701213	1	F	80	PD	F	AU	BR	8	NULL
1	D121701216	1	M	26	CD	F	MO	BR	8	NULL
1	D121701217	2	M	41	CD	F	MO	BR	3	NULL
1	D121701222	2	M	29	CD	F	MO	BR	4	NULL
1	D121701223	2	F	35	PS	F	AU	BR	8	NULL
2	D121701223	1	M	21	CD	F	MO	BR	8	NULL
3	D121701223	1	M	20	PS	F	MO	BR	8	NULL
1	D121701226	1	M	68	PD	F	AU	BR	3	NULL
1	D121701232	1	M	45	CD	F	MO	BR	3	NULL
1	D121701239	1	M	32	PD	F	AU	BR	4	NULL
1	D121701240	1	F	9	PD	F	AU	BR	3	NULL
1	D121701246	2	F	35	PS	F	MO	BR	5	NULL
2	D121701246	2	M	27	CD	F	MO	BR	6	NULL
1	D121701249	1	M	37	CD	F	MO	BR	7	NULL
1	D121701251	1	F	84	PS	F	AU	BR	3	NULL
1	D121701255	2	M	40	PS	F	CM	BR	8	NULL
2	D121701255	2	M	36	PS	F	CM	BR	8	NULL
3	D121701255	2	M	47	CD	F	CM	BR	8	NULL
1	D121701266	1	M	23	CD	M	MO	BR	4	10/12/2017 00:00
2	D121701266	1	M	20	PS	F	MO	BR	4	NULL
1	D121701273	1	M	12	PD	F	MO	BR	8	NULL
1	D121701275	1	M		CD	F	MO	BR	8	NULL
1	D121701276	1	F	68	PS	F	AU	BR	7	NULL
1	D121701281	1	M	28	CD	F	MO	BR	5	NULL
1	D121701282	1	M	38	PD	F	VA	BR	8	NULL
1	D121701286	1	M	42	CD	F	MO	BR	8	NULL
1	D121701287	1	M	23	CD	F	MO	BR	8	NULL
2	D121701287	1	M	23	PS	F	MO	BR	5	NULL
1	D121701289	1	M	38	CD	F	AU	BR	8	NULL
1	D121701293	2	M	21	PS	F	ON	BR	8	NULL
1	D121701294	1	M	38	CD	F	AU	SA	8	NULL
1	D121701297	2	F	25	CD	F	AU	BR	7	NULL
1	D121701299	2	M	68	CD	F	BI	BR	8	NULL
1	D121701304	1	F	26	PS	F	MO	BR	8	NULL
2	D121701304	1	M	24	CD	F	MO	BR	8	NULL
1	D121701307	1	M	21	CD	F	MO	BR	8	NULL
1	D121701308	1	M	25	CD	M	MO	BR	8	03/12/2017 00:00
1	D121701311	1	M	28	CD	F	MO	BR	8	NULL
1	D121701328	1	M	43	CD	F	MO	BR	8	NULL
1	D121701329	1	F	71	PS	F	ON	BR	2	NULL
1	D121701331	1	M	39	CD	F	MO	BR	5	NULL
1	D121701333	1	M	57	CD	F	BI	BR	8	NULL
1	D121701339	1	M	33	CD	F	MO	BR	5	NULL
1	D121701340	2	F	39	CD	F	AU	BR	7	NULL
1	D121701341	1	M	18	PS	F	MO	BR	2	NULL
2	D121701341	1	M	19	CD	F	MO	BR	8	NULL
1	D121701347	1	M	23	CD	F	MO	BR	8	NULL
1	D121701348	1	F	34	PD	F	AU	BR	5	NULL
1	D121701350	1	F	35	CD	F	MO	BR	8	NULL
2	D121701350	1	F	31	PS	F	MO	BR	8	NULL
1	D121701351	1	M	59	CD	F	MO	BR	8	NULL
1	D121701352	1	M	29	CD	F	MO	BR	7	NULL
1	D121701356	2	M	74	CD	F	AU	BR	7	NULL
1	D121701357	1	M	47	CD	F	MO	BR	7	NULL
1	D121701358	1	M	23	CD	F	MO	BR	8	NULL
2	D121701358	1	M	20	PS	F	MO	BR	8	NULL
1	D121701360	2	M	43	CD	F	MO	BR	8	NULL
2	D121701360	2	F	42	PS	F	MO	BR	8	NULL
1	D121701364	2	F	40	CD	F	AU	BR	5	NULL
1	D121701367	1	M	28	PS	F	MO	BR	8	NULL
1	D121701372	1	M	24	CD	F	MO	BR	5	NULL
1	D121701379	1	F	28	CD	F	MO	BR	7	NULL
1	D121701385	1	M	41	SI	F	AU	BR	8	NULL
2	D121701385	1	F	43	SI	F	AU	BR	7	NULL
1	D121701386	1	M	46	CD	F	MO	BR	2	NULL
1	D121701394	2	F	29	PS	F	MO	BR	5	NULL
2	D121701394	2	M	30	CD	F	MO	BR	4	NULL
1	D121701399	1	X		CD	F	AU	SA	5	NULL
1	D121701400	1	M	44	CD	F	MO	BR	8	NULL
1	D121701402	1	M	39	CD	F	MO	BR	5	NULL
1	D121701407	1	M	22	CD	F	MO	BR	8	NULL
1	D121701410	1	M	16	PD	F	SI	BR	8	NULL
1	D121701412	1	F	59	PD	F	AU	BR	8	NULL
1	D121701415	1	F	16	PD	F	MO	BR	8	NULL
1	D121701416	1	F	34	CD	F	MO	BR	7	NULL
1	D121701419	1	M	36	CD	F	MO	BR	8	NULL
2	D121701419	2	M	25	PD	M	AU	BR	3	21/12/2017 00:00
1	D121701421	2	M	36	CD	F	MO	BR	8	NULL
1	D121701425	1	M	74	PD	F	MO	BR	8	NULL
1	D121701427	1	M	20	CD	F	MO	BR	4	NULL
1	D121701429	1	M	25	CD	F	MO	BR	5	NULL
1	D121701431	1	M	32	CD	F	MO	BR	8	NULL
1	D121701433	1	F	65	PD	F	AU	BR	8	NULL
1	D121701435	1	M	38	PS	F	CA	BR	3	NULL
1	D121701436	1	M	62	PD	F	AU	BR	8	NULL
1	D121701438	1	M	34	CD	M	MO	BR	8	09/12/2017 00:00
1	D121701441	3	F	42	CD	F	AU	BR	7	NULL
1	D121701443	1	F	27	PS	F	MO	BR	3	NULL
2	D121701443	1	M	26	CD	F	MO	BR	5	NULL
1	D121701448	1	M	18	CD	M	MO	BR	3	03/12/2017 00:00
2	D121701448	1	M	16	PS	F	MO	BR	3	NULL
1	D121701452	1	M	33	CD	F	MO	BR	3	NULL
1	D121701460	1	M	40	CD	M	MO	BR	3	04/12/2017 00:00
1	D121701461	1	X		CD	F	MO	BR	5	NULL
1	D121701462	2	M	42	CD	F	MO	BR	8	NULL
1	D121701463	1	F	60	PD	F	MO	BR	8	NULL
2	D121701463	1	M	23	CD	F	MO	BR	3	NULL
1	D121701464	2	M	32	CD	F	MO	BR	8	NULL
1	D121701465	1	M	35	CD	F	MO	BR	7	NULL
1	D121701468	2	F	29	CD	F	AU	BR	7	NULL
2	D121701468	2	M	54	PS	F	AU	BR	8	NULL
1	D121701469	1	M	36	CD	F	MO	BR	5	NULL
2	D121701469	1	F	29	PS	F	MO	BR	5	NULL
1	D121701471	1	M	34	CD	F	MO	BR	8	NULL
2	D121701471	1	M	47	PD	F	MO	BR	8	NULL
1	D121701473	1	M	27	CD	F	MO	BR	3	NULL
1	D121701475	1	F	30	CD	F	MO	BR	7	NULL
1	D121701479	2	F	24	PS	F	AU	BR	5	NULL
1	D121701481	2	M	36	CD	F	MO	BR	8	NULL
1	D121701482	1	M	22	PD	F	AU	SA	8	NULL
1	D121701483	1	M	26	CD	F	MO	BR	7	NULL
1	D121701489	2	M	22	CD	F	MO	BR	8	NULL
2	D121701489	1	M		CD	F	MO	BR	8	NULL
1	D121701490	1	F	67	PS	F	ON	BR	2	NULL
1	D121701491	1	M	25	CD	F	MO	BR	8	NULL
1	D121701498	1	M	45	CD	F	MO	BR	7	NULL
1	D121701503	1	M	8	PD	F	AU	BR	8	NULL
1	D121701504	1	M	45	CD	F	MO	BR	7	NULL
1	D121701505	2	M	20	CD	F	MO	BR	8	NULL
1	D121701508	1	M	23	CD	F	MO	BR	5	NULL
1	D121701511	1	M	26	CD	F	MO	BR	5	NULL
1	D121701514	1	F	64	PS	F	ON	BR	8	NULL
1	D121701516	1	F	31	PS	F	AU	BR	7	NULL
1	D121701520	1	M	28	CD	F	MO	BR	3	NULL
1	D121701530	1	F	28	PS	F	MO	BR	8	NULL
2	D121701530	1	M	24	CD	F	MO	BR	8	NULL
1	D121701532	1	M	20	CD	F	MO	BR	8	NULL
1	D121701533	1	M	38	PD	F	MO	BR	8	NULL
1	D121701536	1	M	8	PD	F	AU	BR	2	NULL
1	D121701540	1	M	29	CD	F	MO	BR	5	NULL
2	D121701540	1	F	26	PS	F	MO	BR	7	NULL
1	D121701541	1	M	48	PD	F	AU	BR	7	NULL
1	D121701545	1	M	42	CD	F	MO	BR	7	NULL
1	D121701547	1	F	39	PS	F	MC	BR	5	NULL
2	D121701547	1	F	30	PS	F	MC	BR	5	NULL
3	D121701547	1	M	24	PS	F	MC	BR	5	NULL
1	D121701548	1	F	28	CD	F	MO	BR	8	NULL
1	D121701554	1	M	36	CD	F	MO	BR	6	NULL
1	D121701556	1	M	54	CD	F	MO	BR	3	NULL
1	D121701559	1	F	15	PS	F	MO	BR	8	NULL
1	D121701562	2	M	58	CD	F	MO	BR	5	NULL
1	D121701563	1	M	39	PD	F	MO	BR	3	NULL
1	D121701564	1	F	10	PD	F	AU	BR	8	NULL
1	D121701566	1	F	23	PD	F	MO	BR	8	NULL
1	D121701573	1	M	41	CD	F	MO	BR	3	NULL
1	D121701577	1	F	69	PD	F	AU	BR	8	NULL
1	D121701579	1	F	44	PD	F	AU	BR	7	NULL
1	D121701585	2	M	30	CD	F	MO	BR	3	NULL
1	D121701586	1	M	29	CD	F	MO	BR	4	NULL
1	D121701589	1	M	25	CD	F	AU	BR	8	NULL
1	D121701594	1	F	40	PS	F	OU	BR	7	NULL
1	D121701598	1	M	42	CD	M	BI	BR	8	17/12/2017 00:00
1	D121701600	2	F	23	CD	F	MO	BR	7	NULL
1	D121701603	1	M	41	CD	F	MO	BR	8	NULL
1	D121701604	2	M	26	CD	F	BI	BR	6	NULL
1	D121701605	2	M	49	CD	F	MO	BR	7	NULL
1	D121701606	1	F	77	PS	F	OU	BR	8	NULL
1	D121701610	1	F	34	PD	F	AU	BR	8	NULL
