X,Y,ID_ACIDENT,CADLOGA,CADLOGB,ALT_NUM,REFERENCIA,DATA,HORA,COD_ACID,FONTE,VIATURA,DP,TALAO,SENTIDO,PISTA,VEICULOS,VITIMAS,DEC,DISTRITO,FOLHA,PRINC_A,PRINC_B,PLACA1,TIPO_PLAC1,PLACA2,TIPO_PLAC2,PLACA3,TIPO_PLAC3,TIPO_ACIDE,MI_PRINX
323344.171902795,7357568.27216821,D101702792,36045,,8409,,2017/10/31 00:00:00.000,1811,4,D,,25,10256,B,,01000000000000000,0201,SU3,76,,36045,,,,,,,,AT,0
340981.698212078,7392758.66262112,D101702794,14196,,450,,2017/10/29 00:00:00.000,1200,2,D,,29,2229,,,11000000000000000,0100,SE1,46,,14196,,FDZ5862,MO,FAD0875,AU,,,CO,0
338785.122597198,7405537.43068228,D101702797,45849,,2,,2017/10/30 00:00:00.000,0027,2,D,,73,11373,,,10000000000000000,0200,CN2,38,,45849,,GTI9785,AU,,,,,CH,0
343652.639050504,7389049.73157075,D101702799,15032,,4330,,2017/10/30 00:00:00.000,1200,4,D,,70,3776,,,01000000000000000,0100,SE2,26,,15032,,,,,,,,AT,0
326248.903695658,7375434.36580067,D101702800,75455,,7,,2017/10/30 00:00:00.000,1328,2,D,,101,10217,,,00000000020000000,0800,SO4,32,,75455,,EFW5766,ON,CGG3255,CM,,,CO,0
326014.534099973,7383201.50759988,D101702804,00222,,,NC,2017/10/27 00:00:00.000,1115,2,D,,11,12594,,,11000000000000000,0100,SO2,72,,00222,,EXL2618,MO,DFV2433,AU,,,CO,0
357772.801780894,7391421.02495839,D101702809,45389,,1600,,2017/10/28 00:00:00.000,2046,2,D,,54,10185,,,02000000000000000,0300,LE3,25,,45389,,,,,,,,CO,0
346792.202059048,7396661.80542577,D101702812,01702,,2500,,2017/10/28 00:00:00.000,0100,2,D,,21,8847,,,01000000000000000,0100,LE1,93,,01702,,,AU,,,,,CH,0
340005.170652934,7398192.98408039,D101702816,01257,,100,,2017/10/28 00:00:00.000,1130,2,D,,90,3206,,,20000000000000000,0100,CN2,91,,01257,,JNI0595,AU,FSF4379,,,,CO,0
326424.633049481,7400043.99408806,D101702817,18334,,184,,2017/10/29 00:00:00.000,2015,4,D,,28,9475,,,01000000000000000,0100,NO2,04,,18334,,GJI0760,,,,,,AT,0
329197.635013036,7399623.56307986,D101702818,04715,,1013,,2017/10/19 00:00:00.000,1530,4,D,,40,3965,,,10000000000000000,0100,NO2,50,,04715,,BLC2594,AU,,,,,AT,0
346840.871466564,7388227.57161887,D101702824,43404,,766,,2017/10/01 00:00:00.000,1600,2,D,,69,10317,,,00000000000100000,0100,SE2,56,,43404,,CRH6631,CA,,,,,CH,0
341129.812161356,7389117.84786182,D101702830,19144,04508,,,1917/10/26 00:00:00.000,2300,2,D,,42,2830,,,11000000000000000,0100,SE2,26,,04508,19144,CDI1443,MO,,,,,CO,0
327859.242327145,7397227.00990947,D101702833,05318,02527,,,2017/10/29 00:00:00.000,1500,2,D,,07,5818,,,01000000100000000,0001,NO1,48,,02527,05318,BRT6370,MO,FVB9893,ON,,,CV,0
352591.562616861,7398751.01259978,D101702834,09806,,1920,,2017/10/29 00:00:00.000,0750,2,D,,32,8905,C,,20000000000000000,0100,LE3,76,,09806,,BMU1222,AU,CEJ8688,AU,,,CF,0
342165.152820968,7395665.99733642,D101702836,07974,,243,,2017/10/30 00:00:00.000,1130,2,D,,30,3775,,,01000000000100000,0100,SE1,20,,07974,,EXB3540,MO,ELP4776,CM,,,CO,0
334464.146766254,7393919.66086421,D101702839,06642,,4900,,2017/10/26 00:00:00.000,0915,2,D,,08,3811,,,11000000000000000,0100,SU1,09,,06642,,CFD5288,MO,,,,,CT,0
332387.666540935,7389274.26920359,D101702842,15914,03535,,,1917/10/13 00:00:00.000,1150,2,D,,16,10593,,,00101000000000000,0100,SO1,24,,03535,15914,GHS2470,ON,,,,,CV,0
349148.936852448,7399295.17866245,D101702845,21253,07499,,,1917/10/28 00:00:00.000,1800,2,D,,62,8774,,,11000000000000000,0100,LE2,00,,07499,21253,ECH7879,MO,FSK8934,AU,,,CO,0
328425.645490442,7386623.92181392,D101702851,24491,,16000,,2017/10/23 00:00:00.000,1240,2,D,,97,5560,,,00000000000000020,0100,RV1,37,,24491,,QMQ0293,,,,,,CT,0
331739.793854975,7387287.52527726,D101702854,09159,,2000,,2017/10/29 00:00:00.000,1440,2,D,,16,10753,,,11000000000000000,0300,SU2,79,,09159,,CCY3073,AU,,,,,CO,0
326660.97094454,7391989.61158182,D101702856,08889,14883,,,1917/10/17 00:00:00.000,1220,2,D,,15,9712,,,01000000000100000,0100,PB,90,,06238,14883,AUL0634,MO,EBA0985,CM,,,CT,0
356686.570161743,7396383.23653799,D101702857,11543,,701,,2017/10/28 00:00:00.000,1854,2,D,,68,4020,,,11000000000000000,0100,LE3,47,,11543,,DUV9735,MO,,,,,CO,0
334015.815357941,7384862.84939209,D101702858,13915,,2836,,2017/10/02 00:00:00.000,1600,2,D,,83,2315,,,11000000000000000,0100,SU1,27,,13915,,EJP9089,MO,CKA6569,AU,,,CO,0
341196.149156192,7393381.96145663,D101702859,06239,,410,,2017/10/29 00:00:00.000,2005,2,D,,30,4747,,,20000000000000000,0300,SE1,87,,06239,,DKE2800,AU,EMG9196,CM,,,CO,0
317671.420817053,7380765.98222701,D101702860,09529,,7000,,2017/10/07 00:00:00.000,0920,2,D,,47,10520,,,01000000000000000,0100,SO3,29,,09529,,,,,,,,TB,0
325847.523846368,7404771.62893459,D101702862,71283,,587,,2017/10/27 00:00:00.000,1530,4,D,,74,4736,,,01000000000000000,0100,NO2,40,,71283,,,,,,,,AT,0
341579.762519724,7393800.43181897,D101702864,16594,,97,,2017/10/30 00:00:00.000,1855,4,D,,58,4760,,,00000000000100000,0100,SE1,27,,16594,,EUX9675,CM,,,,,AT,0
336223.839983299,7401928.68808745,D101702865,02455,02189,,,1917/10/27 00:00:00.000,0825,2,D,,09,3808,,,21000000000000000,0200,CN2,88,,02189,02455,DZL3797,MO,PWQ0067,AU,DWO9187,AU,CV,0
345939.209321433,7399106.09508243,D101702866,13881,,2295,,2017/10/27 00:00:00.000,0040,2,D,,24,8461,,,02000000000000000,0200,LE2,65,,13881,,EQD9921,MO,DGF4357,MO,,,CO,0
330928.540599277,7400922.48837926,D101702869,19903,02233,,,1917/10/27 00:00:00.000,1820,2,D,,13,9412,,,11000000000000000,0100,CN1,23,,02233,19903,FTI6828,MO,FMP8098,,,,CO,0
327264.398650605,7401056.13167319,D101702871,18352,,110,,2017/10/27 00:00:00.000,1218,2,D,,28,4078,,,20000000000000000,0100,NO2,04,,18352,,AYT6264,AU,FIC2522,CM,FIC2522,AU,CO,0
349224.957204192,7398834.71236496,D101702873,21253,,3492,,2017/10/31 00:00:00.000,0800,2,D,,62,900028,,,11000000000000000,0100,LE2,00,,21253,,FHP1358,MO,DPA6454,AU,,,CO,0
348706.410138983,7398415.51859339,D101702875,14094,,2421,,1917/10/28 00:00:00.000,1240,2,D,,62,8509,,,01000000000100000,0100,LE2,65,,14094,,FSN3296,CM,,,,,CL,0
336588.4410158,7386670.16230421,D101702876,02223,,50,,2017/10/29 00:00:00.000,2019,2,D,,26,7020,,,01000000000100000,0100,SU1,21,,02223,,EHR0519,MO,DSU0040,CM,,,CV,0
349289.334857902,7398364.04830906,D101702877,21253,,3311,,2017/10/31 00:00:00.000,2140,2,D,,62,8600,,,01100000000000000,0100,LE2,00,,21253,,OUB0382,MO,EZL9383,ON,,,CO,0
323626.335315939,7402365.53067288,D101702883,16838,,6600,,2017/10/27 00:00:00.000,2300,4,D,,87,3719,,,00000000000100000,0100,NO2,31,,16838,,FJG7802,CM,,,,,AT,0
325751.536171152,7368400.68535312,D101702885,36030,,514,,2017/10/28 00:00:00.000,1530,2,D,,25,900303,,,01000000000000010,0100,SU3,76,,36030,,EQE7220,MO,,,,,CO,0
329958.064824956,7396314.54126686,D101702886,04248,,2250,,2017/10/27 00:00:00.000,1610,2,D,,23,9874,,,01000000000000000,0100,NO1,61,,04248,,,,,,,,QM,0
331495.128336702,7398160.62433293,D101702887,18411,04561,,,1917/10/27 00:00:00.000,0915,2,D,,02,7390,,,11000000000000000,0100,TT,35,,04561,18411,DSV7643,MO,EZK9834,AU,,,CT,0
351255.01954404,7398909.49465725,D101702888,46936,,777,,2017/10/27 00:00:00.000,1010,2,D,,32,2949,,,10010000000000000,0100,LE3,46,,46936,,DQC8677,AU,FLG2182,CA,,,CT,0
342088.716806775,7398105.83175824,D101702891,03145,07703,,,1917/10/28 00:00:00.000,1706,4,D,,10,8863,,,10000000000000000,0100,LE1,60,,03145,16052,FMN7561,AU,,,,,AT,0
336394.856486208,7389100.54697739,D101702892,18760,,35,,2017/10/19 00:00:00.000,1730,2,D,,17,7131,,,01000000000000000,0100,SU1,18,,18760,,FJB2408,MO,,,,,QM,0
332241.391373491,7386869.77824499,D101702893,01247,,10000,,2017/10/19 00:00:00.000,2230,2,D,,95,7303,C,,11000000000000000,0100,RV1,33,,01247,,ERI1300,MO,DRS5684,AU,,,CL,0
356247.25264003,7393719.26231253,D101702894,16494,,1914,,2017/10/16 00:00:00.000,1400,2,D,,44,6121,,,11000000000000000,0100,LE3,50,,16494,,EJR3767,MO,CIN1883,AU,,,CL,0
337598.086062511,7386788.64848364,D101702895,11562,,2100,,2017/10/05 00:00:00.000,2105,2,D,,95,3489,,,11000000000000000,0100,SU1,69,,11562,,EHR2267,MO,CZU3430,AU,,,CO,0
335463.380193662,7400829.51180829,D101702906,36061,,950,,2017/10/29 00:00:00.000,0620,4,D,,09,10181,,,01000000000000000,0201,CN2,22,,36061,,ILR9700,MO,,,,,AT,0
347639.364292626,7397765.35666596,D101702907,75862,,617,,2017/10/29 00:00:00.000,1730,2,D,,64,8527,,,10000000000000000,0100,LE2,49,,75862,,CHA8411,AU,CHA8411,AU,,,CH,0
345978.792055249,7388812.76568741,D101702909,17824,,9554,,2017/10/29 00:00:00.000,0200,2,D,,69,9982,,,01000000000000000,0001,SE2,33,,17824,,EJM2181,MO,,,,,QM,0
329942.673469955,7401233.60988386,D101702913,04819,,466,,2017/10/26 00:00:00.000,2347,4,D,,40,9385,,,01000000000000000,0100,CN1,50,,04819,,,,,,,,AT,0
333990.749409935,7403150.88348531,D101702917,05698,,903,,2017/10/28 00:00:00.000,1600,2,D,,20,10162,C,,02000000000000000,0300,CN2,51,,05698,,DZQ4879,MO,ESE6521,MO,,,CO,0
341008.303671786,7388111.25262064,D101702923,08181,,10,,2017/10/30 00:00:00.000,1857,4,D,,42,6886,,,00000000000000010,0100,SE2,95,,08181,,,,,,,,AT,0
333842.97910705,7399906.52069385,D101702924,17622,,200,,2017/10/29 00:00:00.000,0200,2,D,,13,9447,,,20000000000000000,0100,CN1,08,,17622,,FOO7901,AU,PYY8241,,,,TB,0
335249.301223521,7396030.70027482,D101702928,04871,15053,,,2017/10/26 00:00:00.000,0435,2,D,,12,4619,,,11000000000000000,0100,LE1,10,,04871,15053,OPJ8583,MO,FTM1597,AU,,,CV,0
332337.361879609,7381015.72723361,D101702932,05606,,4300,,2017/10/30 00:00:00.000,1815,2,D,,43,3745,,,00100000000000000,0100,SU2,22,,05606,,DTB7757,ON,,,,,QD,0
327455.118045745,7398980.71945296,D101702934,29031,,5,,2017/10/09 00:00:00.000,1810,2,D,,28,4104,,,01001000000000000,0100,TT,44,,13605,,DFA8500,MO,,,,,CO,0
328144.670910547,7404833.33487242,D101702936,77598,,159,,2017/10/08 00:00:00.000,1855,2,D,,72,8281,,,10001000000000000,0100,NO2,40,,77598,,,,,,,,CO,0
341821.474643076,7397641.13152797,D101702940,02627,,231,,2017/10/20 00:00:00.000,1250,2,D,,10,9046,,,00000000000000010,0100,LE1,60,,02627,,,,,,,,QF,0
345881.655465681,7387100.80967971,D101702943,74031,,40,,2017/10/21 00:00:00.000,1215,2,D,,70,2707,,,00100000000000000,0100,SE2,56,,74031,,ECT0811,ON,,,,,OU,0
352460.239790974,7397614.47072284,D101702944,10249,09806,,,2017/10/28 00:00:00.000,1000,2,D,,64,6242,,,20000000000000000,0100,LE3,53,,09806,10249,EBB1420,AU,BNU6995,AU,,,CO,0
322427.691727494,7390176.50577588,D101702945,04378,,500,,2017/10/26 00:00:00.000,1700,2,D,,34,12832,,,10000000000000010,0100,OE2,96,,04378,,NKG3057,AU,,,,,CO,0
318800.024924758,7376061.7992962,D101702949,02850,,384,,2017/10/26 00:00:00.000,2130,2,D,,100,10506,,,01000000000000000,0100,SO4,42,,02850,,BYK5729,MO,,,,,CH,0
321251.457599118,7396808.28641365,D101702951,29773,,235,,2017/10/22 00:00:00.000,0100,2,D,,93,10318,,,20000000000000000,0200,PB,13,,29773,,FUR8075,AU,EQW1767,,,,CT,0
329587.135027357,7393590.87020073,D101702952,16919,,600,,2017/10/31 00:00:00.000,1230,4,D,,14,9469,B,,10000000000000000,0100,OE1,44,,16919,,FZW2218,AU,,,,,AT,0
332660.597401287,7383591.7263976,D101702954,02235,,2400,,2017/10/09 00:00:00.000,0220,4,D,,97,1931,,,01000000000000000,0100,SU2,37,,02235,,,,,,,,AT,0
318532.640937479,7378395.45610821,D101702955,12403,,3164,,2017/10/28 00:00:00.000,2000,2,D,,100,5601,,,11000000000000000,0100,SO4,42,,12403,,DJI7440,MO,,,,,CO,0
331163.436872914,7401867.58979418,D101702956,09078,,2580,,2017/10/27 00:00:00.000,1032,2,D,,38,4359,,,11000000000000000,0100,CN1,71,,09078,,FRK5633,AU,,,,,CO,0
331451.621502008,7384602.15893068,D101702962,00449,,120,,2017/10/27 00:00:00.000,1600,2,D,,35,5582,,,11000000000000000,0100,SU2,37,,00449,,,AU,FEX5538,,,,CL,0
319485.269326047,7383956.84334853,D101702965,62364,,10,,2017/10/07 00:00:00.000,0730,2,D,,37,5807,,,01000000000000000,0100,OE3,29,,62364,,DRW1720,MO,,,,,QM,0
346917.686162895,7389398.08098123,D101702967,23574,,496,,2017/10/26 00:00:00.000,1700,2,D,,69,9931,,,00100000000000000,0100,SE2,26,,23574,,EMU7833,AU,EMU7833,ON,,,CH,0
327759.971958481,7377141.88293291,D101702971,40613,,115,,2017/10/27 00:00:00.000,2019,4,D,,48,3472,,,10000000000000000,0100,SU3,32,,40613,,FFI7548,AU,EZM7311,AU,FKH8938,AU,AT,0
331999.844749163,7380553.86050114,D101702976,17046,,100,,2017/10/29 00:00:00.000,0030,2,D,,43,3788,,,11000000000000000,0100,SU2,29,,17046,,,AU,DDK4275,,,,CO,0
325067.346366306,7370709.76415007,D101702978,15507,,8113,,2017/10/15 00:00:00.000,1200,2,D,,25,3952,C,,11000000000000000,0100,SU3,23,,15507,,FSA6552,MO,EJE9020,AU,,,CL,0
322743.402650259,7390018.18931946,D101702980,16337,,3180,,2017/10/30 00:00:00.000,0730,2,D,,34,3464,,,40000000000000000,0400,OE3,00,,16337,,EBM5248,AU,EDE3153,AU,FFQ2751,AU,CT,0
328525.691226197,7382008.98138813,D101702981,07917,,1020,,2017/10/27 00:00:00.000,1510,4,D,,99,3010,,,10000000000000000,0100,SU2,16,,07917,,MNK5875,AU,,,,,AT,0
358127.40837717,7398642.96079676,D101702984,18940,16652,,,1917/10/29 00:00:00.000,0300,4,D,,50,9870,,,10000000000000000,0100,LE3,35,,16652,18940,CCH5125,AU,,,,,AT,0
349124.579780928,7391979.26472687,D101702985,60675,,1590,,2017/10/30 00:00:00.000,0737,2,D,,53,7146,,,01010000000000000,0100,SE1,51,,60675,,DVU6017,MO,BWE7217,CA,,,CO,0
334139.44504581,7404277.57213132,D101702986,11345,,510,,2017/10/28 00:00:00.000,1130,2,D,,20,10143,,,00000000000200000,0100,CN2,83,,11345,,FYQ5164,CM,DPP4013,CM,,,CO,0
320681.880690376,7386641.96042315,D101702990,34682,,5400,,2017/10/29 00:00:00.000,0010,4,D,,37,5703,,,10000000000000000,0100,OE3,17,,34682,,NMH1323,CM,,,,,AT,0
317652.199824,7381656.61100361,D101702993,18083,,88,,2017/10/02 00:00:00.000,0900,2,D,,47,10695,,,01000000000000010,0100,OE3,29,,18083,,,,,,,,CT,0
351575.073765543,7401099.35158183,D101702994,46936,,357,,2017/10/17 00:00:00.000,1703,2,D,,49,8777,,,01000000000000000,0100,LE3,46,,46936,,DOI5447,MO,,,,,CH,0
334700.624354526,7396286.55475902,D101702995,10485,,1387,,2017/10/27 00:00:00.000,1355,4,D,,12,7419,,,01000000000000000,0200,LE1,10,,10485,,DNJ7179,MO,,,,,AT,0
337577.876950537,7406484.00313421,D101702996,16305,,1615,,2017/10/29 00:00:00.000,0301,4,D,,73,11335,,,10000000000000000,0100,CN2,83,,16305,,FCU4049,AU,,,,,AT,0
343652.558443618,7396274.01229336,D101702998,11104,,100,,2017/10/31 00:00:00.000,0900,4,D,,21,4020,,,10000000000000000,0100,SE1,93,,11104,,,,,,,,AT,0
338806.243283891,7392637.71256652,D101703001,11005,,358,,2017/10/28 00:00:00.000,1319,2,D,,57,6823,C,,01100000000000000,0100,SE2,01,,11005,,DRX0353,MO,FYB8436,ON,,,QM,0
326735.094435735,7384227.18774054,D101703007,21640,,87,,2017/10/21 00:00:00.000,0616,2,D,,11,13123,,,11000000000000000,0100,SO2,29,,21640,,EJO4595,MO,EYP3535,CM,,,CF,0
328003.373541145,7372516.95485292,D101703009,03509,,2332,,2017/10/26 00:00:00.000,1436,4,D,,101,10087,,,01000000000000000,0101,SU3,30,,03509,,FQX5602,MO,,,,,AT,0
331306.450719469,7384547.20565982,D101703010,00449,,200,,2017/10/28 00:00:00.000,1620,2,D,,35,10467,,,10001000000000000,0100,SU2,37,,00449,,DXG3933,AU,,,,,CO,0
320367.54884758,7386874.12370524,D101703012,18996,,1910,,2017/10/31 00:00:00.000,0207,2,D,,37,8108,,,10000000000000000,0200,OE3,29,,18996,,EIO5278,,,,,,CH,0
353664.711735262,7389814.22428831,D101703017,09044,,5991,,2017/10/30 00:00:00.000,0500,2,D,,49,10235,,,10000000010000000,0100,LE3,32,,09044,,EEW5218,AU,,,,,CO,0
321309.838130627,7396509.83837763,D101703020,29773,,10,,2017/10/27 00:00:00.000,1800,2,D,,93,4428,,,11000000000000000,0100,PB,13,,29773,,GBP6070,MO,HCG7685,AU,,,CO,0
332114.488456156,7392325.1672789,D101703021,15656,,2,,2017/10/23 00:00:00.000,1750,2,D,,03,6077,,,11000000000000000,0100,OE1,07,,15656,,FQV3214,MO,FSB9203,AU,,,CO,0
339169.71495283,7390361.26275606,D101703024,12570,,245,,2017/10/27 00:00:00.000,1650,4,D,,56,6801,,,10000000000000000,0100,SE2,95,,12570,,PXU5572,AU,,,,,AT,0
330290.439395624,7379521.37092352,D101703026,16026,,277,,2017/10/24 00:00:00.000,1900,4,D,,80,3546,,,01000000000000000,0100,SU2,29,,16026,,EIE1705,MO,,,,,AT,0
326128.928078166,7375830.5545433,D101703029,05127,,600,,2017/10/14 00:00:00.000,1700,2,D,,101,10104,,,01000000000100000,0100,SO4,23,,05127,,EQR8399,MO,EBM9830,CM,,,CO,0
339358.282784987,7403560.20571466,D101703031,00934,12307,,,2017/10/31 00:00:00.000,1810,2,D,,73,11460,,,20000000000000000,0200,CN2,38,,00934,12307,ASG2695,AU,CFY3831,AU,,,CV,0
348082.962346139,7399528.91749639,D101703033,13881,03546,,,2017/10/28 00:00:00.000,0538,2,D,,62,900171,,,10200000000000000,0100,LE2,65,,03546,13881,CWU7788,AU,ESR0113,ON,EXO0669,ON,CL,0
354111.906178401,7396559.80493751,D101703036,09590,78657,,,2017/10/29 00:00:00.000,0105,2,D,,103,8898,,,11000000000000000,0001,LE3,36,,09590,78657,EJQ4508,MO,FMD5313,AU,EFV3975,ON,CV,0
352494.966299285,7400831.44052579,D101703037,06829,,75,,2017/10/25 00:00:00.000,1600,2,D,,22,3608,,,11000000000000000,0100,LE3,76,,06829,,IOQ1320,AU,,,,,CO,0
338980.612301635,7394473.31838379,D101703040,27094,,2200,,2017/10/27 00:00:00.000,1300,2,D,,30,5097,,,01000000000000010,0100,SE1,82,,27094,,GBO9569,MO,,,,,CO,0
325633.481122306,7392209.09463723,D101703041,19817,,452,,2017/10/29 00:00:00.000,1700,2,D,,51,3636,,,01000000000000000,0100,OE2,13,,19817,,EJR4048,MO,,,,,TB,0
325171.226642264,7386879.88595436,D101703045,43866,,600,,2017/10/10 00:00:00.000,1600,2,D,,89,10089,,,01000000000000010,0100,SO3,85,,43866,,FFM3856,MO,,,,,CF,0
329072.329015098,7384527.36945752,D101703047,26500,,2070,,2017/10/11 00:00:00.000,2110,2,D,,27,9310,,,11000000000000000,0100,SO2,30,,26500,,MFY5020,MO,NFC5248,AU,,,CL,0
338619.029171914,7395598.3181044,D101703051,27094,,1010,,2017/10/28 00:00:00.000,0520,2,D,,52,8851,,,20000000000000000,0100,SE1,82,,27094,,DMC3436,AU,DFG2245,AU,,,CL,0
339252.326236275,7389606.85626425,D101703059,07964,,474,,2017/10/31 00:00:00.000,0543,2,D,,56,6895,,,10000000000000000,0100,SE2,95,,07964,,CYQ2618,ON,CYQ2618,CM,,,CH,0
344654.337791201,7393841.15954461,D101703065,05817,,884,,2017/10/31 00:00:00.000,0815,4,D,,58,2585,,,00100000000000000,0100,SE1,20,,05817,,ECT0812,ON,,,,,AT,0
333334.613393184,7393930.75803718,D101703066,33306,,5,,2017/10/20 00:00:00.000,1605,2,D,,08,8849,,,11000000000000000,0100,CN3,02,,33667,,EWF7195,MO,FUV3418,AU,CYQ7108,CM,CO,0
337169.353956395,7399471.9231713,D101703068,18287,,67,,2017/10/29 00:00:00.000,1830,2,D,,19,10193,B,,10000000000000000,0100,CN2,36,,18287,,DDB9257,AU,,,,,CH,0
320018.141413152,7374890.35070038,D101703070,35744,,60,,2017/10/28 00:00:00.000,0448,2,D,,100,10561,,,20000000000000000,0100,SO4,32,,35744,,BNH7542,AU,DLR3772,CM,,,CO,0
325036.91481621,7394671.19232215,D101703072,07257,,706,,2017/10/28 00:00:00.000,0640,2,D,,14,9378,,,10000000000000000,0200,OE2,02,,07257,,PWC4759,,,,,,CH,0
343373.509895815,7396769.06000885,D101703075,07645,,2500,,2017/10/29 00:00:00.000,0615,2,D,,21,8870,,,20000000000000000,0100,LE1,93,,07645,,NXY7447,AU,FGD3191,AU,,,CT,0
357271.688508184,7394920.53236911,D101703076,16443,,300,,2017/10/30 00:00:00.000,0646,4,D,,44,5932,,,01000000000000000,0200,LE3,50,,16443,,DUX9119,MO,,,,,AT,0
330284.958047066,7400908.85618704,D101703079,20066,,703,,2017/10/30 00:00:00.000,2145,2,D,,13,9515,,,11000000000000000,0100,CN1,44,,20066,,EQE8892,MO,FIA3693,AU,,,CO,0
331411.197974678,7388637.70621529,D101703080,06238,,19000,,2017/10/23 00:00:00.000,0710,2,D,,11,3553,,,11000000000000000,0100,PB,90,,13014,,FSL8050,MO,EZO2185,AU,,,CO,0
329808.838663055,7387970.08287969,D101703082,08944,,3003,,2017/10/18 00:00:00.000,1600,2,D,,27,9190,,,11000000000000000,0100,SO1,53,,08944,,BYV7994,MO,FZF0908,AU,,,CL,0
327396.944988455,7385471.5382799,D101703083,00999,,5702,,2017/10/10 00:00:00.000,1000,2,D,,11,12785,,,10100000000000000,0100,SO2,34,,00999,,ELW0426,AU,FJB7377,ON,,,CT,0
326916.1791687,7370356.1686062,D101703087,19490,,3327,,2017/10/26 00:00:00.000,1400,2,D,,85,3846,,,11000000000000000,0100,SU3,30,,19490,,DOI9528,MO,BRO7436,AU,,,CF,0
325663.496758595,7388078.64075462,D101703089,00154,,,NC,2017/10/29 00:00:00.000,1400,2,D,,34,8179,,,20000000000000000,0100,SO3,55,,00154,,FBY8722,AU,,,,,CL,0
321030.122189681,7360760.95451162,D101703093,38538,,191,,2017/10/24 00:00:00.000,2300,2,D,,25,3917,,,10000000000000000,0100,SU3,76,,38538,,FRI9813,AU,,,,,CP,0
326695.265763276,7405129.30928824,D101703094,68433,,234,,2017/10/14 00:00:00.000,0740,4,D,,74,8517,,,01000000000000000,0100,NO2,40,,68433,,FAY9903,MO,,,,,AT,0
338411.117372681,7394971.39535683,D101703097,10162,00906,,,1917/10/26 00:00:00.000,0810,4,D,,57,3643,,,10000000000000000,0100,SE1,08,,00906,10162,ELP1741,AU,,,,,AT,0
325863.167023141,7385861.65967894,D101703099,11220,01085,,,2017/10/31 00:00:00.000,1800,2,D,,11,12800,,,11000000000000000,0100,SO2,72,,01085,11220,EWH9485,MO,,,,,CO,0
321328.463003378,7405054.75523877,D101703116,46890,,10,,2017/10/22 00:00:00.000,1600,2,D,,33,3852,,,20000000000000000,0100,NO2,41,,46890,,BPA2834,AU,EZC9445,AU,,,CO,0
333906.657893169,7394102.61759492,D101703117,35647,,5,,2017/10/26 00:00:00.000,1100,2,D,,01,5025,,,11000000000000000,0100,CN3,02,,35647,,EOC0910,MO,EGD6224,CM,,,CO,0
320663.045747603,7383578.29943634,D101703121,46544,34682,,,1917/10/31 00:00:00.000,1805,2,D,,37,8132,,,00100000000000000,0100,SO3,45,,34682,46544,,,,,,,QD,0
321033.252181999,7381550.93923681,D101703122,21601,,60,,2017/10/29 00:00:00.000,0346,2,D,,92,10585,,,10000000000000000,0400,SO3,29,,21601,,KBK8516,AU,,,,,CH,0
348005.213761514,7395358.46333509,D101703123,14377,,158,,2017/10/27 00:00:00.000,2000,4,D,,65,3655,,,10000000000000000,0100,LE2,38,,14377,,DIV2366,AU,,,,,AT,0
339229.545015069,7396507.86432052,D101703127,16838,,13000,,2017/10/07 00:00:00.000,0830,4,D,,74,3904,,,00000000000100000,0100,LE1,31,,16838,,EQY7035,CM,,,,,AT,0
319796.698226478,7382306.91439232,D101703129,09529,,4015,,2017/10/10 00:00:00.000,1450,2,D,,37,5708,,,00100000000000000,0100,SO3,29,,09529,,GBA8425,CA,,,,,QD,0
357627.518943772,7393122.91416176,D101703130,73357,,642,,2017/10/26 00:00:00.000,1600,2,D,,44,7081,,,10100000000000000,0100,LE3,50,,73357,,CFM1224,AU,ELQ8565,ON,,,CO,0
337524.861612085,7397124.86725953,D101703131,14270,,4221,,2017/10/27 00:00:00.000,2207,2,D,,19,10124,,,10000000000000000,0100,TT,00,,29772,,CRT9511,AU,,,,,CH,0
336411.73711879,7390755.25486258,D101703132,14963,,525,,2017/10/31 00:00:00.000,1810,2,D,,17,10571,,,20000000000000000,0100,SU1,18,,14963,,ETV9180,AU,PCL4215,AU,DPJ3497,AU,CO,0
332769.229942871,7379404.45173573,D101703134,05847,,66,,2017/10/29 00:00:00.000,0300,4,D,,98,8503,,,00000000000000010,0100,SU2,29,,05847,,,,,,,,AT,0
326627.487288931,7386359.87452989,D101703135,41023,,2000,,2017/10/24 00:00:00.000,1415,2,D,,96,12761,,,11000000000000000,0100,SO2,30,,41023,,EYY3673,MO,PWW6979,AU,,,CO,0
343687.38861342,7399202.08688856,D101703136,06913,,389,,2017/10/31 00:00:00.000,0228,2,D,,10,8917,,,10000000000000000,0100,LE1,18,,06913,,DKX9242,AU,ECM6396,ON,,,CH,0
345729.799152222,7392966.9027738,D101703138,17135,,1245,,2017/10/16 00:00:00.000,1059,4,D,,41,4990,,,01000000000000000,0100,SE1,27,,17135,,CDO4090,MO,,,,,AT,0
332241.391373491,7386869.77824499,D101703139,15188,,10000,,2017/10/20 00:00:00.000,1630,2,D,,87,3714,,,01000000000000010,0100,TT,23,,29772,,FBE8029,MO,,,,,CO,0
